id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST012170,42,115,55,23,89,20,80,62,86,5.8,0.95,1.28,0.5,57.4,32,26426,10.6,3254,7.2,455,23.5,21.0,59,10.6,686,265,40,33,interior
EST012171,60,178,63,37,128,25,5,32,105,42.8,1.21,2.17,6.3,77.9,48,25113,21.2,3899,0.3,5,17.9,17.4,59,17.0,272,412,0,45,interior
EST012172,64,269,157,49,126,36,31,38,106,3.0,1.54,2.3,0.5,56.0,100,53399,14.2,7626,4.6,107,6.6,17.5,53,21.9,1077,262,463,44,costa
EST012173,66,157,127,28,86,24,15,32,56,7.4,1.45,1.68,16.2,83.9,72,62183,13.9,3181,10.9,5,0.0,17.2,31,20.1,824,382,890,42,interior
EST012174,16,50,3,6,16,6,32,101,179,0.0,0.58,1.17,22.9,35.0,22,100,1.6,20,11.2,902,70.0,12.6,69,9.6,346,343,390,24,interior
EST012175,26,22,13,7,53,2,48,110,217,0.0,0.1,0.1,12.5,37.7,0,2432,7.9,20,30.0,750,57.0,17.7,50,19.2,280,315,0,19,interior
EST012176,51,186,127,39,104,27,5,63,75,19.0,1.48,2.27,6.8,83.7,100,57095,17.1,11952,2.1,129,8.7,18.7,20,18.0,884,371,928,34,costa
EST012177,51,253,124,41,114,26,9,30,61,6.7,1.63,1.89,0.5,84.3,100,32970,21.5,6809,15.6,5,14.7,17.8,41,19.2,930,377,709,61,costa
EST012178,2,10,3,3,52,11,30,104,175,0.0,0.68,1.0,10.1,42.9,11,100,6.7,20,16.0,1308,42.3,13.3,65,10.9,303,329,216,25,interior
EST012179,46,195,101,51,175,39,43,19,122,43.4,1.16,3.51,10.1,66.7,49,20222,21.7,8477,3.7,5,2.3,16.5,74,15.6,572,309,0,47,interior
EST012180,57,171,107,29,100,41,5,40,38,0.0,0.77,2.6,10.7,74.6,100,74745,8.9,8745,8.8,5,14.5,22.6,59,19.7,1079,300,1074,41,interior
EST012181,68,176,131,49,120,31,15,41,108,2.3,1.83,3.52,4.6,80.6,100,49150,18.7,8608,9.8,300,0.0,18.0,37,20.6,983,287,631,50,costa
EST012182,51,191,104,45,113,31,5,39,54,1.7,1.29,2.92,5.8,86.2,97,50001,7.0,10132,6.2,5,24.6,21.0,43,22.4,994,475,824,18,interior
EST012183,65,135,108,47,82,43,33,33,24,32.7,1.33,4.42,6.0,64.7,66,31871,17.0,4177,0.1,5,12.1,21.2,86,13.5,821,305,0,59,interior
EST012184,65,133,72,48,103,22,11,44,84,5.0,1.38,3.49,6.0,74.5,58,25389,12.3,3050,16.2,5,14.8,16.3,24,19.9,1061,402,383,33,costa
EST012185,2,34,3,21,38,8,44,76,189,0.0,0.1,0.1,9.4,35.0,0,2156,1.5,20,9.5,439,32.0,17.5,57,10.1,362,434,289,6,interior
EST012186,2,52,17,15,69,8,28,94,182,11.5,0.1,0.19,23.9,60.8,35,850,0.0,845,8.6,1179,20.3,15.5,74,10.7,359,401,627,37,costa
EST012187,58,160,166,38,87,29,23,34,87,9.4,1.24,3.81,0.5,84.2,100,53695,12.4,4166,9.7,5,1.3,14.8,56,27.1,840,444,1180,69,costa
EST012188,45,101,145,58,77,28,18,13,115,34.9,1.33,2.52,15.5,69.1,55,25683,21.0,7746,0.1,591,12.8,12.9,61,15.6,489,328,0,13,interior
EST012189,7,56,3,20,67,20,15,92,130,9.6,0.1,0.47,17.8,37.2,2,3405,0.0,20,12.3,1115,50.1,10.5,54,7.6,344,361,278,36,costa
EST012190,2,46,3,21,39,21,15,98,156,0.0,0.23,0.58,24.4,51.8,0,14393,2.2,20,15.4,1015,48.3,17.8,65,20.6,281,243,308,29,costa
EST012191,19,90,59,29,96,14,77,68,132,16.0,1.25,2.37,5.3,72.8,65,25160,2.5,2714,6.8,493,31.1,22.9,74,15.8,901,480,580,42,interior
EST012192,32,252,82,34,88,35,25,22,53,32.2,1.21,2.41,8.5,55.8,45,100,16.4,3050,4.3,557,0.0,13.8,71,9.8,456,387,0,76,costa
EST012193,66,142,107,48,104,24,5,37,47,0.0,1.23,1.5,7.2,86.1,100,55299,9.4,10420,24.4,5,16.9,15.4,46,21.5,846,273,395,67,costa
EST012194,47,160,68,47,66,20,69,76,120,17.8,0.43,1.53,0.5,70.3,34,35405,7.3,2011,0.1,266,25.5,25.2,90,13.6,528,271,0,20,interior
EST012195,66,244,99,62,105,32,33,37,88,40.2,1.07,4.19,7.2,71.7,100,12641,17.7,3125,0.1,5,0.0,21.3,47,16.0,515,365,106,82,costa
EST012196,67,160,116,20,158,27,5,32,147,39.4,0.74,3.91,4.9,59.9,48,49068,26.1,1571,11.3,179,12.1,22.9,79,12.3,441,604,27,72,costa
EST012197,52,195,110,46,83,24,19,26,59,13.6,1.32,1.36,10.7,75.3,100,52177,11.8,8887,16.8,5,0.0,20.3,65,19.5,1050,518,763,47,costa
EST012198,2,42,3,13,49,6,37,106,198,8.6,0.21,1.22,17.0,41.9,6,3383,0.0,20,9.5,821,28.0,11.8,59,8.4,504,461,98,42,costa
EST012199,36,155,76,55,93,21,78,51,148,18.0,0.63,2.76,9.8,51.7,48,10006,11.6,5092,2.1,844,11.6,19.9,81,21.1,594,303,626,40,costa
EST012200,66,213,138,31,128,34,54,65,62,0.0,0.65,3.75,0.5,80.8,100,60054,21.4,6585,12.2,5,14.8,17.4,40,15.0,977,303,426,24,costa
EST012201,13,98,3,11,38,2,25,120,198,8.3,0.13,0.1,14.7,40.2,39,100,1.7,4617,16.6,581,54.5,14.6,62,12.2,342,382,85,30,interior
EST012202,3,218,132,44,84,34,29,32,116,38.2,0.67,4.38,8.2,65.5,62,19861,21.1,1578,0.1,670,0.0,16.8,66,12.1,605,331,0,63,costa
EST012203,55,197,131,66,110,31,21,37,93,37.5,1.47,4.48,1.2,79.4,95,33572,20.8,311,1.4,5,5.7,15.2,54,11.9,583,420,346,57,costa
EST012204,23,161,95,31,96,23,33,79,151,0.0,0.84,0.45,0.5,74.0,58,39517,15.3,4728,6.4,711,36.2,21.7,59,12.5,684,293,444,11,interior
EST012205,3,43,3,3,52,13,11,135,220,7.3,0.43,1.06,14.5,38.1,0,100,12.4,746,12.2,915,61.3,10.6,66,8.3,120,407,228,48,interior
EST012206,38,72,68,30,69,27,67,64,158,8.2,0.74,1.7,5.1,64.6,9,6272,0.0,7004,11.9,453,25.4,24.9,57,23.7,265,348,248,29,costa
EST012207,7,68,3,16,10,15,5,73,193,1.2,0.16,0.1,19.3,39.6,0,100,0.0,20,10.4,983,60.7,15.9,65,3.6,581,310,257,6,costa
EST012208,2,10,3,9,60,9,19,89,127,0.0,0.18,0.38,27.3,48.3,0,100,4.8,20,18.4,978,63.7,17.5,54,11.8,440,277,595,19,costa
EST012209,33,148,83,24,63,22,75,65,145,3.5,0.3,0.97,7.6,78.4,69,43361,4.6,1972,2.7,513,14.5,20.2,73,12.3,521,448,693,49,interior
EST012210,71,217,116,52,37,23,31,34,68,9.0,1.37,2.51,6.2,73.7,96,49322,17.5,7553,8.3,63,5.6,19.4,25,26.7,1142,444,778,51,interior
EST012211,50,211,95,53,136,28,19,58,84,41.7,1.19,2.78,10.6,60.2,50,32188,26.0,7625,0.1,43,11.1,16.5,73,10.7,506,420,0,28,interior
EST012212,18,28,3,24,59,14,5,111,167,5.5,0.1,0.97,27.2,48.8,0,100,0.0,987,14.7,761,43.3,16.7,65,7.6,120,335,218,39,costa
EST012213,4,66,14,3,15,8,27,119,205,13.7,0.4,0.1,17.7,56.7,0,100,8.5,2309,14.5,617,42.1,12.0,71,13.5,221,317,458,46,costa
EST012214,73,181,109,56,124,18,14,54,88,0.0,1.27,2.12,5.0,74.5,100,48156,14.1,4121,10.5,5,0.0,21.3,20,20.5,1019,395,588,54,interior
EST012215,53,189,76,59,131,28,25,44,32,43.6,1.05,3.42,2.7,60.8,59,11991,15.6,497,0.1,200,0.0,20.4,81,25.2,391,420,0,55,costa
EST012216,2,10,3,12,42,10,44,91,137,0.0,0.1,1.48,18.0,47.0,0,100,6.2,20,16.3,1095,52.7,19.4,69,12.1,294,376,88,36,interior
EST012217,76,211,145,39,106,41,5,36,86,7.7,1.7,1.89,4.3,52.6,100,36249,9.3,6554,7.6,144,15.4,20.1,21,23.6,1110,281,1261,57,costa
EST012218,51,159,115,48,126,33,10,40,110,0.0,1.29,1.7,9.4,79.8,100,41001,9.0,10161,0.1,5,0.0,21.9,47,20.6,1149,333,821,89,interior
EST012219,55,225,115,32,141,17,13,24,104,0.0,1.3,2.32,0.6,79.4,100,38770,10.4,10513,12.1,422,0.0,20.7,31,22.9,988,463,640,55,interior
EST012220,14,10,3,24,47,12,5,103,192,1.7,0.16,0.1,25.4,43.6,0,100,0.1,53,13.6,1284,42.1,16.5,67,4.6,390,337,15,26,interior
EST012221,19,103,67,28,57,12,68,42,114,15.7,0.82,1.67,1.6,54.9,69,29026,12.0,7063,7.3,308,9.7,18.1,58,21.0,676,564,20,61,interior
EST012222,9,10,3,18,41,22,7,90,163,0.0,0.31,0.11,19.7,45.4,0,100,9.8,400,9.4,947,28.8,17.7,55,2.7,184,370,52,25,interior
EST012223,52,90,85,59,144,22,5,57,23,39.0,1.13,2.96,10.0,79.5,68,13657,11.6,5257,0.2,5,0.0,18.1,49,17.7,596,468,0,38,interior
EST012224,68,244,161,37,113,32,19,50,87,13.7,1.5,2.14,9.6,82.2,100,45775,12.8,7229,6.8,5,0.0,14.5,30,24.9,1065,528,949,33,costa
EST012225,53,229,150,47,98,35,8,34,68,0.7,1.37,2.11,5.6,77.4,100,46071,18.9,8471,12.9,5,16.6,17.7,24,14.9,1049,603,459,61,costa
EST012226,83,167,107,44,81,32,14,35,50,6.6,0.97,2.97,5.2,87.7,100,53604,11.4,8081,9.9,188,0.0,17.3,63,20.0,942,337,337,57,costa
EST012227,54,254,129,56,54,24,5,28,87,8.3,1.31,2.61,2.6,60.2,100,42396,12.8,7228,17.8,5,1.6,18.9,20,17.2,1194,321,692,33,interior
EST012228,5,30,11,3,10,6,20,93,186,0.0,0.1,0.47,17.8,35.0,1,4865,0.0,20,6.4,1145,55.4,13.1,34,14.3,398,481,0,47,costa
EST012229,2,11,20,15,26,8,18,100,158,8.1,0.43,1.27,14.7,35.0,0,100,0.0,491,12.9,938,42.2,14.7,37,13.0,261,378,197,13,costa
EST012230,68,219,124,41,130,20,26,62,119,5.2,0.99,1.37,0.5,54.3,100,66051,0.2,7936,11.2,5,3.2,15.2,46,15.2,830,442,476,32,costa
EST012231,8,10,4,8,37,8,9,104,142,0.0,0.39,0.19,11.7,35.0,13,100,8.2,20,9.1,849,34.5,20.6,55,10.5,536,286,118,29,costa
EST012232,18,85,29,12,57,14,26,82,162,11.4,0.2,2.12,18.1,35.0,15,6746,2.2,20,2.1,1145,70.0,16.6,66,12.5,220,470,0,49,costa
EST012233,33,198,100,47,32,21,47,66,155,4.6,1.11,2.23,1.6,65.3,45,37777,5.2,5133,4.7,183,31.2,19.2,77,21.6,498,596,303,36,costa
EST012234,42,204,70,33,157,26,39,42,46,33.7,1.32,3.42,0.5,73.2,60,40623,17.3,823,2.8,308,2.6,24.4,73,12.9,431,324,0,50,costa
EST012235,46,133,48,30,86,12,64,85,109,0.0,0.75,2.3,0.5,61.0,40,27816,16.2,2932,10.0,431,7.4,16.9,77,11.9,669,599,548,19,costa
EST012236,43,138,100,45,62,32,34,45,26,37.5,1.21,4.94,11.2,63.1,54,39258,12.6,7498,3.5,456,1.6,15.3,76,13.0,478,345,248,31,interior
EST012237,23,105,57,35,55,11,55,69,118,7.2,0.88,1.81,0.5,62.1,78,33687,15.2,4771,0.7,59,18.3,25.0,75,15.5,700,461,373,27,costa
EST012238,15,87,106,27,60,26,64,92,123,5.1,0.46,1.91,9.9,66.8,41,16233,0.1,5566,8.4,372,47.4,26.9,66,22.6,528,416,0,44,interior
EST012239,21,98,3,26,49,2,35,82,193,0.0,0.72,0.1,27.3,35.0,16,23752,1.0,284,8.2,1113,45.9,17.5,62,7.3,142,457,190,1,interior
EST012240,29,17,7,24,30,2,5,101,206,0.0,0.1,0.1,17.4,37.5,0,100,0.0,20,19.0,1026,58.2,16.0,58,11.5,120,483,500,41,interior
EST012241,2,10,3,11,86,17,6,94,127,8.9,0.1,0.1,4.9,35.0,15,100,0.0,20,12.3,889,60.4,15.6,66,10.2,222,490,397,27,costa
EST012242,85,244,114,33,62,41,31,20,20,8.8,1.08,3.04,15.3,87.2,100,59552,15.2,5240,11.6,243,16.1,19.2,52,26.0,1141,411,988,45,costa
EST012243,7,35,4,3,21,7,5,80,203,0.0,0.1,0.19,24.4,43.5,0,12300,7.0,20,14.6,538,70.0,16.7,68,12.3,150,246,266,17,interior
EST012244,57,324,109,42,108,27,12,44,44,2.2,1.75,2.01,0.5,72.7,100,41018,22.2,7361,3.4,154,7.2,14.3,33,27.2,773,369,869,46,interior
EST012245,56,243,139,54,78,31,5,47,79,4.0,1.22,1.55,2.7,65.8,100,41300,17.4,11180,7.5,5,10.4,22.5,36,24.3,1159,405,460,77,costa
EST012246,2,10,22,15,40,11,22,108,132,7.6,0.29,0.1,22.9,41.3,0,23775,9.0,20,12.2,1174,44.9,15.1,74,16.5,508,457,275,16,costa
EST012247,2,10,6,3,31,8,23,108,193,10.4,0.1,0.48,4.7,35.0,0,100,0.0,20,7.8,715,59.9,18.1,40,2.0,474,332,226,34,costa
EST012248,38,115,42,29,25,11,73,83,120,11.8,1.02,2.53,3.2,69.4,28,18971,16.4,1955,10.2,74,14.7,22.9,56,13.0,464,521,347,11,costa
EST012249,44,244,73,56,108,28,12,59,118,9.6,1.3,2.63,9.9,63.5,91,50057,7.7,7343,10.6,5,11.6,14.9,41,21.4,771,520,750,72,costa
EST012250,59,139,134,48,64,22,23,46,25,16.6,1.42,2.4,2.6,80.2,100,51887,11.9,6870,9.7,5,8.3,16.2,37,20.3,961,522,584,66,interior
EST012251,31,139,54,26,63,23,50,58,166,11.0,1.02,0.33,3.8,55.2,45,24397,21.4,2602,0.1,609,24.1,25.4,48,12.7,532,564,379,26,costa
EST012252,45,247,116,49,90,35,19,37,120,50.2,1.98,3.32,16.2,71.6,66,19513,14.8,3948,0.1,114,16.0,17.2,62,21.8,137,353,0,29,interior
EST012253,30,27,3,14,66,6,29,102,246,0.0,0.3,0.84,20.3,38.9,0,26503,3.8,2138,11.8,1055,41.0,16.0,71,10.7,260,337,834,54,costa
EST012254,23,10,3,14,67,5,29,99,218,0.7,0.13,1.08,17.2,48.9,22,100,2.0,1258,11.5,1101,47.5,17.0,66,11.8,141,403,337,16,costa
EST012255,27,144,58,33,106,17,86,74,166,0.7,0.69,1.38,9.5,55.3,74,9017,20.7,2481,2.4,736,29.3,19.3,71,17.6,846,616,188,0,costa
EST012256,30,203,106,48,136,28,5,39,70,38.8,0.96,4.18,14.1,64.0,100,26569,24.4,5335,0.1,5,18.8,20.5,31,12.9,144,377,0,58,costa
EST012257,2,34,3,12,32,4,10,87,149,0.7,0.1,0.1,13.6,35.0,0,31915,6.3,1176,5.7,1481,55.5,18.0,60,2.0,225,248,375,30,costa
EST012258,66,204,81,41,91,28,5,26,118,44.0,1.52,4.11,19.4,72.2,80,15694,22.6,2602,3.5,433,26.4,13.9,88,16.3,251,380,256,39,costa
EST012259,40,162,15,33,71,24,87,80,102,9.4,1.81,2.5,0.5,58.3,35,17934,13.4,5645,15.7,282,12.8,23.7,57,17.8,633,572,327,22,interior
EST012260,20,61,54,3,58,2,30,112,158,5.6,0.4,2.28,14.8,35.0,11,100,2.2,3852,8.8,1351,56.4,19.9,62,3.6,350,359,0,46,interior
EST012261,34,156,36,33,32,20,65,67,199,6.6,0.58,0.2,3.9,66.9,28,303,11.1,3726,6.1,754,12.1,24.1,66,19.2,804,502,388,25,costa
EST012262,50,214,125,34,86,32,11,55,56,0.3,1.29,1.67,0.5,90.0,100,61961,16.7,9340,2.9,5,14.7,23.1,34,27.8,1213,478,447,61,interior
EST012263,18,10,12,20,35,5,45,98,135,0.0,0.1,0.51,12.0,49.8,40,100,0.0,1449,7.5,680,50.3,10.8,58,10.4,427,360,690,37,interior
EST012264,33,93,50,40,97,29,62,40,149,8.9,0.1,0.54,0.5,70.7,94,21544,13.5,7525,4.3,446,52.8,24.9,79,25.0,870,508,45,33,interior
EST012265,50,156,69,41,141,26,56,21,65,36.0,1.73,3.29,10.3,73.9,79,23711,10.1,3857,0.1,181,15.8,10.8,77,24.4,367,386,0,45,interior
EST012266,48,79,48,51,54,18,46,92,83,7.0,0.76,1.7,7.6,64.4,67,17341,3.2,4717,5.4,68,31.0,20.0,52,24.3,513,340,408,6,costa
EST012267,74,216,128,38,125,21,31,50,88,0.0,1.38,2.63,15.1,77.4,100,62721,5.6,6379,3.4,5,6.3,17.5,34,16.2,641,241,617,31,interior
EST012268,25,120,99,36,68,21,71,45,124,2.1,0.86,1.4,0.5,63.6,54,17550,10.1,5189,5.5,407,20.9,18.8,76,17.3,933,458,288,36,costa
EST012269,57,212,92,30,80,32,14,27,92,0.0,1.14,2.74,5.2,57.7,100,62939,6.8,5534,14.5,83,3.6,19.4,27,23.5,1084,468,453,44,interior
EST012270,2,34,3,22,80,6,14,96,135,0.0,0.1,0.45,17.8,47.9,13,100,0.0,609,9.9,551,35.7,12.8,35,11.7,120,471,75,41,costa
EST012271,51,108,27,22,61,24,52,94,101,10.7,0.45,1.15,6.1,64.1,69,19489,17.1,2281,11.3,5,40.8,23.5,73,18.9,553,366,92,43,costa
EST012272,39,123,84,31,69,31,63,60,113,7.1,1.21,0.69,4.2,80.2,67,12460,7.5,8286,16.1,146,5.1,16.1,85,15.0,447,517,489,34,interior
EST012273,55,111,98,36,105,32,10,31,84,34.9,1.47,2.1,7.1,83.9,64,32306,27.9,1794,0.1,5,27.1,16.1,83,17.0,606,352,112,48,interior
EST012274,70,249,177,54,101,31,20,33,111,5.2,2.06,1.94,4.4,78.8,100,65409,11.9,7352,7.9,5,13.3,21.0,37,23.5,845,445,1452,39,costa
EST012275,27,59,98,29,55,12,19,54,125,9.3,0.83,1.08,4.0,67.5,65,37705,9.5,4560,4.1,296,14.7,17.5,65,16.8,657,481,477,45,costa
EST012276,61,200,135,36,55,28,5,21,125,2.7,1.29,3.32,1.3,75.0,100,62470,11.2,11305,7.5,183,7.2,21.0,46,17.6,1038,323,386,64,interior
EST012277,54,181,126,48,114,25,50,45,124,7.9,0.57,2.89,0.5,71.5,100,40760,13.2,5874,6.5,5,11.7,18.1,51,23.6,1033,360,798,38,costa
EST012278,44,236,99,33,91,25,37,5,49,7.2,1.36,2.81,6.4,63.7,91,78029,15.2,6793,9.6,163,35.7,13.6,35,28.9,1041,505,437,27,interior
EST012279,76,250,109,45,123,28,22,30,94,12.0,1.12,2.64,4.2,74.6,100,64481,20.4,4287,5.6,5,9.8,21.4,33,20.8,1026,319,596,60,costa
EST012280,29,155,90,47,105,25,6,48,63,28.3,0.93,5.17,9.0,81.6,48,55421,27.3,3525,0.1,185,13.7,16.5,76,21.8,253,426,116,73,costa
EST012281,61,187,142,52,134,23,5,29,62,0.0,1.54,4.46,0.5,77.5,100,46166,11.1,7454,15.1,150,2.2,16.3,48,15.2,916,418,762,67,costa
EST012282,62,232,113,47,125,25,25,44,83,6.7,1.37,2.89,0.5,68.3,82,53549,19.7,8377,0.1,304,5.9,24.3,58,26.4,650,339,948,77,costa
EST012283,60,116,84,46,111,24,13,23,93,46.7,1.82,1.87,14.2,60.1,89,36565,19.4,2619,7.6,373,21.5,12.2,56,23.3,584,368,39,51,costa
EST012284,2,10,24,14,10,10,36,108,182,0.0,0.1,0.1,20.2,44.3,23,9103,3.7,20,14.0,1003,40.2,11.7,52,7.5,515,489,794,22,costa
EST012285,24,109,59,25,96,17,72,94,182,9.8,1.01,1.48,0.5,69.1,35,32810,15.1,9069,0.1,224,20.0,17.3,80,16.4,894,655,0,22,interior
EST012286,40,180,125,51,154,31,5,20,37,32.9,1.08,4.01,11.5,72.0,89,100,18.5,2775,7.5,5,26.4,24.4,61,8.0,582,375,188,70,interior
EST012287,24,133,30,11,10,2,9,114,177,3.3,0.13,0.1,21.5,39.9,0,100,0.0,6296,11.6,642,38.0,18.6,52,7.9,120,204,557,2,costa
EST012288,9,10,46,15,10,3,10,102,157,0.0,0.45,0.1,13.9,40.9,0,100,0.0,1019,8.6,754,51.1,16.6,51,4.8,162,397,337,20,interior
EST012289,34,71,56,31,104,11,44,55,120,13.6,0.82,0.68,2.9,53.0,58,21381,15.2,6654,4.7,5,29.2,19.1,57,12.9,1148,688,323,43,interior
EST012290,48,165,120,51,101,27,33,20,137,4.5,1.42,3.9,0.5,80.7,100,45323,15.8,12000,12.9,332,22.0,15.7,20,23.9,1211,355,792,74,costa
EST012291,2,10,16,3,10,5,8,102,186,0.9,0.7,0.1,12.3,35.0,23,100,0.0,20,8.6,579,46.4,13.0,70,12.7,277,416,83,27,costa
EST012292,17,10,3,6,56,13,11,100,134,0.0,0.1,0.1,25.1,35.0,0,100,1.5,20,18.4,1191,20.6,16.9,50,11.0,385,321,141,57,costa
EST012293,51,126,111,47,176,30,37,22,120,42.0,0.81,3.29,7.0,67.2,77,49931,21.1,8464,0.1,90,29.8,19.5,50,11.1,120,520,0,37,interior
EST012294,42,178,130,64,117,23,10,30,136,41.5,1.27,3.84,3.6,61.8,69,27906,23.4,4668,0.1,5,22.3,20.2,69,16.6,331,400,181,37,costa
EST012295,24,209,53,39,85,31,56,76,115,1.8,1.01,0.67,2.4,63.8,60,33733,7.3,4728,16.4,520,29.6,22.8,44,20.0,624,484,507,33,costa
EST012296,2,60,8,21,23,14,9,99,165,2.8,0.1,0.13,13.1,56.4,0,210,0.9,5148,5.4,1200,50.9,14.6,53,9.2,187,368,43,13,costa
EST012297,44,126,105,74,102,27,31,16,70,40.3,1.23,4.18,13.5,65.9,65,19504,26.6,5120,0.1,1000,0.0,15.1,73,13.2,274,448,0,42,interior
EST012298,38,103,88,55,128,25,21,45,30,34.3,1.11,3.33,5.1,62.8,45,14334,22.0,4586,0.6,563,0.0,13.6,33,13.1,545,403,0,62,interior
EST012299,57,177,132,45,106,38,33,39,20,41.1,1.59,3.75,11.4,65.4,72,40443,20.5,20,2.3,5,11.9,18.1,62,20.5,120,319,0,56,costa
EST012300,2,100,30,12,31,3,43,63,181,9.0,0.14,0.8,15.3,35.0,28,15092,1.0,20,10.2,834,34.4,23.0,77,2.9,322,354,166,53,interior
EST012301,2,10,3,29,32,6,31,84,133,3.0,0.1,0.1,24.5,35.0,0,100,0.0,20,11.8,838,37.7,22.1,54,8.4,120,316,93,45,interior
EST012302,38,145,99,44,97,36,5,11,88,37.5,1.87,3.46,16.6,75.9,31,36123,22.0,4273,1.5,5,20.0,18.5,59,22.5,329,337,0,45,interior
EST012303,72,175,148,26,108,26,42,64,77,9.6,1.62,1.85,0.5,74.9,100,32229,17.9,10804,10.1,5,7.4,23.0,52,18.5,594,386,491,48,costa
EST012304,66,195,186,35,83,20,42,38,50,7.2,1.55,1.31,4.5,72.4,100,64381,10.6,8395,9.9,5,25.9,17.0,54,22.1,685,393,448,24,costa
EST012305,63,225,77,50,98,27,17,16,92,42.3,0.69,2.21,7.9,79.8,59,21553,21.6,6703,0.1,511,3.1,15.4,56,14.4,774,485,0,79,costa
EST012306,2,10,87,20,58,10,16,91,199,15.7,0.32,0.39,27.7,35.0,0,100,0.0,20,10.2,851,55.5,20.4,56,9.6,291,443,91,14,costa
EST012307,69,191,92,39,109,31,10,50,82,15.8,1.31,2.02,2.2,81.7,100,55259,3.3,3227,5.9,218,0.1,20.2,42,24.4,659,443,408,22,costa
EST012308,68,297,111,36,140,30,7,59,23,10.2,1.62,3.32,0.5,74.2,100,48955,8.6,6086,7.0,5,0.0,16.8,31,19.0,639,319,939,11,interior
EST012309,2,10,3,26,10,4,7,97,181,0.9,0.26,1.27,12.7,52.6,24,100,0.0,2130,10.3,841,36.2,20.0,68,13.0,401,244,334,22,costa
EST012310,48,214,125,46,137,29,34,35,117,38.1,1.38,3.65,10.5,78.0,77,19693,22.0,1410,2.2,128,24.9,15.4,73,18.5,575,408,0,49,interior
EST012311,2,26,44,34,48,2,13,94,170,10.1,0.58,1.26,21.3,51.6,3,9662,1.2,20,14.5,680,56.1,16.7,62,16.3,500,288,307,19,costa
EST012312,3,18,3,3,66,13,12,80,186,0.0,0.75,0.1,22.3,48.5,0,100,9.2,693,12.0,652,48.1,18.1,65,12.9,736,298,0,8,costa
EST012313,44,167,69,57,161,23,28,22,95,41.1,1.13,3.5,11.3,74.5,80,20028,20.4,20,0.1,155,18.1,19.3,81,13.7,327,570,0,11,costa
EST012314,25,67,78,21,56,28,45,73,140,6.4,0.78,0.17,2.9,46.9,62,29275,13.9,10351,0.1,136,39.9,17.7,41,18.6,800,543,634,40,interior
EST012315,72,245,111,38,82,26,16,46,79,14.0,1.58,2.7,2.5,74.2,100,31761,16.4,8504,7.4,5,13.2,21.1,35,18.2,803,376,844,34,interior
EST012316,63,160,35,41,97,35,5,29,21,34.4,0.9,2.78,6.9,76.2,60,38117,20.5,1787,0.1,991,21.3,17.9,59,25.6,442,520,73,56,interior
EST012317,2,109,3,26,10,2,37,73,170,0.0,0.44,0.1,7.4,44.7,6,100,0.0,1489,12.2,878,46.8,15.3,62,8.9,431,407,0,50,interior
EST012318,2,10,10,17,20,2,26,128,235,0.0,0.13,0.62,22.4,44.6,0,100,3.4,1102,3.9,974,26.5,12.4,56,9.8,703,410,379,11,interior
EST012319,36,150,162,58,98,23,5,7,79,51.1,1.18,3.57,5.4,58.3,70,16793,20.9,2167,5.5,5,8.0,19.1,95,22.4,563,404,0,20,interior
EST012320,22,10,21,14,33,14,17,113,149,7.3,0.18,1.52,19.8,35.0,0,100,1.2,20,22.2,368,70.0,18.8,62,12.8,321,376,433,22,interior
EST012321,71,146,114,40,93,39,15,13,63,13.9,1.29,2.39,0.5,83.4,75,63037,11.7,10795,4.8,436,6.1,15.7,32,17.2,1099,346,569,73,interior
EST012322,26,223,134,51,131,36,23,26,105,42.8,1.33,2.13,5.7,61.5,69,26547,14.1,3458,5.3,344,1.7,20.0,54,20.8,196,390,326,56,interior
EST012323,45,190,110,50,63,38,23,28,62,0.0,1.99,2.29,0.9,75.6,100,50783,15.4,10632,19.0,5,0.0,14.5,33,20.0,1188,206,1174,60,costa
EST012324,19,155,50,30,82,13,86,37,119,7.5,0.1,1.38,10.6,58.7,99,907,3.1,20,0.1,572,34.2,17.1,82,12.5,718,565,484,53,interior
EST012325,63,200,123,57,105,25,29,40,115,1.3,2.09,3.78,2.7,74.5,100,54511,22.3,9880,3.9,79,0.0,15.7,40,18.7,1052,384,1303,38,interior
EST012326,43,102,110,57,131,32,5,63,106,33.9,0.7,1.96,5.4,63.7,31,17119,24.7,4952,0.1,397,0.1,11.9,71,9.4,186,395,164,60,interior
EST012327,68,274,142,56,72,28,6,38,79,8.2,1.67,3.32,8.5,65.4,91,59234,13.4,9036,14.5,413,1.4,17.1,36,19.5,733,459,515,16,interior
EST012328,7,82,21,31,57,10,75,38,111,4.7,0.18,2.66,6.5,65.1,70,8699,13.6,20,4.7,536,33.1,24.2,66,18.3,707,340,280,11,interior
EST012329,16,10,33,3,38,2,16,89,157,0.0,0.38,0.86,30.6,35.0,15,24773,1.3,1640,10.1,828,59.5,15.1,57,10.6,573,302,233,63,costa
