id_parcela,temp_media_c,temp_max_c,temp_min_c,humedad_pct,humedad_suelo_pct,precipitacion_mm,precipitacion_acum_30d_mm,horas_humectacion_foliar,ndvi,ndwi,indice_estres_hidrico,dias_desde_tratamiento,num_tratamientos_campana,densidad_plantas_m2,ph_suelo,materia_organica_pct,nitrogeno_ppm,conductividad_suelo,altitud_m,pendiente_pct,dist_foco_plaga_km,trampas_capturas_num,grados_dia_acumulados,indice_presion_plaga,cobertura_vegetal_pct,edad_cultivo_dias,tipo_cultivo,sistema_riego,uso_fitosanitario,variedad_resistente,manejo,perdida_cosecha
CSC012756,22.4,30.7,11.3,60,21.5,19,171,9.2,0.59,0.3,0.42,5,3,186,7.2,2.1,29,1.3,439,12.1,17.2,10,444,32,78,95,olivo,aspersion,si,si,convencional,0
CSC012757,13.5,29.3,11.8,50,14.4,50,144,4.7,0.46,0.36,0.53,31,3,203,6.6,3.5,11,1.52,276,7.0,7.1,22,685,35,50,80,maiz,aspersion,si,no,convencional,0
CSC012758,20.8,26.1,9.8,86,21.2,21,125,10.7,0.62,0.21,0.27,0,3,183,6.9,1.7,36,0.32,0,2.3,27.6,0,779,19,68,114,olivo,aspersion,no,no,integrado,0
CSC012759,25.5,30.4,7.7,65,23.4,58,184,8.4,0.66,0.15,0.57,56,6,236,6.7,2.5,22,1.27,26,8.9,19.2,56,1198,41,65,67,vid,goteo,si,no,convencional,1
CSC012760,18.1,35.9,13.6,74,5.0,83,114,0.6,0.66,0.45,0.28,17,1,191,6.5,2.2,29,0.7,589,9.7,16.8,9,857,45,95,212,horticola,secano,si,no,integrado,0
CSC012761,21.2,30.2,9.9,100,19.2,20,84,6.2,0.52,0.14,0.26,8,5,296,6.2,1.5,27,1.0,283,8.1,5.8,36,521,42,52,26,maiz,secano,si,no,convencional,1
CSC012762,18.3,27.2,6.3,75,15.7,53,167,8.7,0.42,0.08,0.43,22,3,195,5.8,1.3,14,1.12,476,10.3,21.7,33,1637,28,94,58,maiz,goteo,no,no,integrado,0
CSC012763,21.7,25.2,14.2,65,24.0,51,82,18.5,0.7,0.07,0.74,11,7,156,6.6,0.8,14,1.01,349,13.0,6.3,17,757,69,80,101,citricos,secano,si,no,convencional,0
CSC012764,18.9,33.4,12.3,78,21.2,65,69,9.7,0.43,0.26,0.39,14,4,204,7.5,0.7,28,1.28,648,4.0,1.0,26,1385,56,75,107,trigo,secano,si,si,convencional,1
CSC012765,16.8,32.6,12.3,77,20.7,27,77,4.4,0.61,0.27,0.59,27,2,165,5.8,2.7,15,1.85,680,2.1,0.2,10,1029,44,77,177,vid,aspersion,si,no,convencional,0
CSC012766,11.8,27.8,13.1,100,24.3,38,45,6.0,0.59,0.43,0.26,0,1,223,6.9,2.4,26,1.21,301,4.1,0.2,0,649,77,90,38,maiz,goteo,si,si,convencional,0
CSC012767,25.5,24.6,14.8,97,12.9,48,111,10.2,0.52,0.1,0.47,0,0,216,6.2,3.2,31,1.42,258,2.9,8.8,70,810,24,62,119,vid,goteo,si,no,convencional,1
CSC012768,21.5,26.6,14.7,71,32.4,36,80,12.9,0.52,-0.06,0.37,35,4,145,6.1,0.8,20,0.54,78,5.6,30.5,8,772,35,79,90,trigo,goteo,si,no,integrado,0
CSC012769,22.5,34.0,10.4,73,31.7,0,59,10.5,0.55,0.25,0.33,18,3,205,6.0,1.7,27,0.8,423,14.8,0.2,0,882,54,52,164,trigo,secano,si,si,convencional,1
CSC012770,23.6,24.1,8.9,65,17.6,92,110,6.2,0.95,0.37,0.19,46,2,207,6.2,2.3,31,0.92,418,25.0,21.4,22,1276,40,91,96,vid,aspersion,no,si,convencional,0
CSC012771,27.0,20.4,14.4,50,19.7,100,126,0.5,0.54,0.1,0.56,39,4,178,6.8,2.6,34,0.59,273,0.1,11.8,8,291,6,80,122,citricos,aspersion,si,no,integrado,0
CSC012772,20.7,31.8,8.4,57,29.6,75,48,11.1,0.4,0.34,0.63,11,5,250,6.1,3.5,10,1.66,47,8.4,19.2,0,447,54,59,90,trigo,goteo,si,si,integrado,0
CSC012773,10.4,25.2,9.2,97,32.2,34,45,9.0,0.71,0.26,0.32,29,1,142,6.7,1.8,28,1.28,390,5.4,16.6,18,624,34,52,64,olivo,aspersion,si,no,integrado,1
CSC012774,24.3,26.8,13.1,89,22.6,13,150,13.2,0.44,0.35,0.23,0,0,200,7.3,3.4,25,1.25,315,0.7,18.6,20,676,72,49,184,vid,secano,no,no,integrado,1
CSC012775,16.0,23.5,8.2,77,23.4,91,41,13.9,0.6,0.48,0.1,29,5,183,6.3,0.7,15,1.29,252,7.5,18.2,0,857,51,80,126,trigo,goteo,si,no,integrado,0
CSC012776,19.7,36.3,9.3,60,19.7,36,80,10.2,0.64,0.26,0.12,39,3,177,6.5,1.7,20,0.76,320,1.7,32.8,7,554,39,89,77,maiz,secano,si,si,ecologico,0
CSC012777,17.2,21.8,7.5,43,27.2,61,0,8.2,0.48,0.05,0.36,29,3,230,6.8,1.8,15,1.31,439,8.8,9.7,24,1261,20,69,64,horticola,secano,no,si,integrado,0
CSC012778,21.3,27.5,6.0,50,20.7,38,155,14.0,0.67,0.09,0.48,7,3,197,7.5,1.2,30,1.41,184,8.2,5.2,37,1022,19,47,112,vid,secano,no,no,convencional,1
CSC012779,16.5,23.4,13.8,98,17.7,25,22,5.3,0.77,0.19,0.35,0,1,163,5.3,1.6,31,0.47,320,10.7,11.2,22,1005,45,53,144,citricos,aspersion,si,no,integrado,0
CSC012780,27.1,31.2,16.3,47,14.8,23,94,0.7,0.35,0.33,0.56,23,4,163,5.8,0.5,18,0.88,725,9.3,1.7,32,1485,40,74,210,maiz,goteo,si,no,ecologico,1
CSC012781,21.4,33.0,14.2,94,27.1,58,2,17.4,0.64,-0.01,0.23,23,4,226,6.3,1.7,10,0.97,265,4.3,15.0,15,916,40,74,41,citricos,secano,si,no,integrado,0
CSC012782,21.2,27.4,10.4,77,23.8,103,157,3.3,0.58,0.27,0.39,10,4,157,7.0,2.7,31,1.49,230,13.3,12.1,6,918,28,84,36,citricos,secano,no,no,ecologico,0
CSC012783,18.9,34.3,11.5,59,28.1,11,99,11.1,0.71,0.34,0.61,8,4,131,7.1,3.1,42,1.36,570,7.8,6.9,58,1118,26,73,21,olivo,goteo,si,no,convencional,0
CSC012784,26.0,20.5,8.3,56,20.8,54,104,3.4,0.59,0.02,0.08,3,5,115,7.5,3.3,16,0.44,755,0.7,2.9,0,519,34,60,114,citricos,secano,si,si,integrado,0
CSC012785,24.1,22.6,13.1,75,18.5,47,83,4.1,0.65,0.21,0.42,0,1,121,7.1,2.9,27,1.64,748,0.0,7.6,0,1003,93,62,105,horticola,secano,no,no,convencional,0
CSC012786,27.6,26.1,16.5,48,30.5,87,205,6.6,0.67,-0.0,0.21,30,4,109,7.0,4.2,24,1.93,628,11.6,0.4,5,947,29,79,19,maiz,aspersion,si,no,convencional,0
CSC012787,21.2,31.2,13.8,71,21.2,19,89,5.2,0.42,0.19,0.52,47,2,191,5.8,0.9,24,0.56,481,10.4,29.0,38,404,9,76,62,horticola,aspersion,si,si,ecologico,0
CSC012788,19.5,26.2,13.8,64,26.5,16,210,7.3,0.63,0.51,0.37,41,1,183,6.7,3.1,11,1.89,525,10.7,1.9,42,758,42,68,77,trigo,goteo,si,no,ecologico,0
CSC012789,26.8,32.7,6.8,59,41.8,66,50,10.4,0.63,0.09,0.12,28,6,192,6.3,1.4,29,0.97,628,9.5,6.9,20,759,48,71,56,maiz,aspersion,si,no,integrado,1
CSC012790,27.2,32.9,10.2,79,29.3,11,126,10.9,0.5,-0.02,0.53,50,3,161,6.4,1.2,30,1.64,0,8.2,3.7,12,671,26,75,134,horticola,aspersion,si,no,ecologico,0
CSC012791,21.5,28.1,14.2,68,17.2,81,88,5.7,0.78,0.24,0.31,20,3,185,7.8,1.1,15,0.57,406,19.2,0.2,31,1007,54,40,78,citricos,secano,si,no,convencional,0
CSC012792,18.0,21.7,10.3,73,13.2,51,138,0.3,0.54,0.49,0.44,26,5,169,7.0,3.0,28,1.04,422,17.1,3.9,5,1083,21,79,125,maiz,goteo,si,no,integrado,0
CSC012793,16.5,25.0,16.3,68,13.8,44,126,9.9,0.49,0.47,0.33,35,2,176,7.2,3.2,34,1.63,860,4.7,0.2,22,745,37,63,20,olivo,aspersion,si,si,convencional,0
CSC012794,21.3,33.9,10.5,71,28.0,29,99,2.5,0.51,0.52,0.21,21,4,296,5.7,1.7,25,0.92,196,16.1,17.7,50,932,24,74,96,horticola,goteo,no,no,integrado,0
CSC012795,17.5,30.3,22.2,62,31.7,42,121,5.7,0.64,0.27,0.63,11,7,211,5.7,1.4,28,1.02,600,16.4,0.2,10,1265,62,60,93,citricos,secano,si,no,ecologico,0
CSC012796,12.4,30.3,15.3,91,20.2,20,118,7.5,0.58,0.04,0.52,42,1,179,6.5,3.1,21,0.46,286,0.0,17.0,21,515,14,72,45,maiz,goteo,si,no,integrado,0
CSC012797,15.9,21.7,9.6,55,27.3,0,120,1.1,0.76,-0.0,0.46,3,2,169,5.9,2.5,22,2.18,484,10.5,12.3,25,456,53,46,259,olivo,aspersion,si,si,convencional,0
CSC012798,22.0,28.7,10.8,67,16.3,47,133,9.1,0.7,0.08,0.25,5,4,220,6.6,2.6,20,1.42,566,14.8,5.9,0,427,65,62,115,trigo,aspersion,si,si,ecologico,0
CSC012799,22.5,33.0,11.5,75,17.2,40,90,7.1,0.56,0.07,0.08,18,0,142,4.8,1.0,28,0.76,236,19.0,16.0,24,561,47,64,74,maiz,secano,si,no,integrado,1
CSC012800,18.1,27.0,15.6,74,23.6,73,0,12.8,0.5,0.12,0.54,29,2,199,6.1,4.2,22,0.47,475,8.5,24.4,27,894,12,64,177,trigo,secano,si,si,integrado,0
CSC012801,14.6,26.2,11.4,72,6.9,0,4,1.2,0.55,0.38,0.48,9,0,189,6.4,3.6,14,1.4,0,6.5,9.5,0,1153,42,77,33,trigo,goteo,si,no,convencional,0
CSC012802,20.2,29.6,17.1,58,18.0,49,97,6.1,0.47,0.02,0.23,38,4,154,7.2,1.1,18,1.31,275,4.1,16.2,36,964,17,41,64,vid,goteo,si,no,integrado,0
CSC012803,14.8,29.0,5.9,54,22.5,82,0,11.1,0.6,0.21,0.53,40,2,62,6.4,2.2,25,0.32,733,10.8,9.4,13,705,30,76,10,maiz,goteo,si,no,convencional,0
CSC012804,16.8,20.9,13.8,87,17.1,0,0,7.1,0.51,0.12,0.43,22,2,265,7.0,1.8,13,0.63,667,0.0,6.2,0,541,21,100,35,horticola,secano,no,si,convencional,1
CSC012805,18.8,36.6,6.9,90,26.4,68,76,1.7,0.6,0.31,0.28,0,5,106,6.7,1.7,21,1.58,23,17.6,7.8,0,758,35,99,155,vid,secano,no,no,convencional,0
CSC012806,20.1,23.7,10.3,90,30.7,81,115,9.1,0.59,-0.01,0.6,21,5,247,6.0,1.9,36,1.54,804,0.0,13.4,0,786,87,73,109,olivo,goteo,si,si,convencional,0
CSC012807,16.2,13.6,8.8,79,45.5,58,81,7.9,0.71,0.01,0.05,1,2,171,6.4,1.2,16,0.25,717,5.5,9.3,0,747,73,100,111,maiz,aspersion,no,no,convencional,1
CSC012808,15.4,30.2,11.4,71,23.2,85,76,9.6,0.69,0.18,0.46,15,2,206,6.3,2.1,15,0.37,323,0.0,9.8,27,759,7,71,82,vid,secano,no,no,convencional,0
CSC012809,15.2,21.1,14.4,45,21.6,30,120,12.2,0.55,0.02,0.14,0,4,211,6.6,1.0,21,1.5,671,0.0,22.6,16,559,27,60,39,maiz,aspersion,si,si,convencional,0
CSC012810,25.2,27.6,13.3,78,34.8,1,33,11.5,0.67,0.27,0.39,19,3,156,7.3,2.7,25,0.45,675,6.7,9.7,36,794,33,88,137,maiz,goteo,si,no,ecologico,1
CSC012811,21.3,30.9,16.8,45,21.7,70,113,13.4,0.54,0.3,0.35,0,2,173,6.1,0.6,3,0.42,715,6.5,17.2,0,1063,45,100,72,olivo,aspersion,no,si,convencional,0
CSC012812,18.6,26.2,20.4,56,33.9,78,143,8.9,0.7,0.02,0.44,21,2,257,6.7,2.3,26,0.1,121,4.6,7.7,2,1067,31,81,114,olivo,secano,no,si,convencional,0
CSC012813,24.8,22.5,17.7,54,24.4,34,97,13.1,0.57,0.25,0.46,8,1,177,6.4,3.2,4,0.28,644,6.2,8.4,23,827,64,80,156,horticola,secano,si,si,ecologico,0
CSC012814,15.9,17.9,13.2,67,25.3,27,98,0.5,0.7,0.15,0.62,22,3,117,5.7,3.5,14,0.78,678,9.6,9.7,0,953,81,67,105,horticola,aspersion,si,no,convencional,0
CSC012815,24.2,30.7,7.9,60,20.6,70,100,17.1,0.46,0.32,0.12,16,1,176,5.7,1.8,24,0.39,314,5.9,14.3,0,994,40,62,78,maiz,goteo,no,si,convencional,0
CSC012816,23.6,20.2,9.5,40,23.2,36,69,7.5,0.61,0.38,0.35,21,2,185,7.1,2.9,22,1.86,800,15.6,18.1,45,904,38,84,81,citricos,goteo,si,si,integrado,0
CSC012817,14.0,25.6,12.7,77,31.4,25,88,9.4,0.69,0.21,0.59,11,8,172,5.5,2.5,17,2.39,828,5.6,14.1,6,719,60,100,37,maiz,goteo,si,no,integrado,0
CSC012818,23.2,29.8,14.2,89,26.9,17,110,2.7,0.69,0.4,0.14,38,6,172,5.6,3.1,20,1.2,663,23.1,26.2,26,967,47,90,82,vid,aspersion,si,no,convencional,1
CSC012819,20.4,33.4,13.7,87,34.3,36,116,5.2,0.79,0.27,0.29,12,0,170,6.6,2.3,13,1.11,715,1.8,16.4,33,976,74,96,76,trigo,secano,no,no,convencional,1
CSC012820,20.8,21.3,10.6,54,18.8,43,0,10.9,0.68,0.06,0.38,21,3,133,6.3,2.4,21,0.99,728,17.7,6.9,8,1011,69,46,10,trigo,goteo,si,no,ecologico,0
CSC012821,14.7,23.5,11.7,46,14.2,101,127,13.6,0.57,0.2,0.2,15,2,186,7.8,1.8,33,1.29,164,9.5,9.2,23,636,55,67,85,citricos,aspersion,no,si,convencional,1
CSC012822,21.1,28.9,17.2,61,23.2,0,194,3.7,0.58,0.11,0.42,10,4,215,6.8,2.0,35,1.32,236,10.1,5.9,21,476,44,70,204,vid,secano,si,si,ecologico,0
CSC012823,23.4,23.6,14.2,60,21.1,38,47,7.0,0.64,0.05,0.43,13,3,195,6.8,1.4,13,1.66,802,0.0,12.4,9,620,46,100,100,trigo,secano,si,no,convencional,0
CSC012824,17.1,33.2,17.5,95,17.7,52,109,7.9,0.69,0.38,0.28,3,3,147,6.5,3.1,28,0.1,554,14.0,13.2,38,689,34,76,90,olivo,aspersion,si,no,convencional,0
CSC012825,11.2,23.4,14.1,85,29.2,12,123,11.2,0.73,0.09,0.48,27,5,198,6.3,2.3,14,1.49,676,3.5,32.8,39,569,52,71,101,vid,goteo,no,no,ecologico,0
CSC012826,20.1,26.0,18.6,83,28.7,52,8,2.2,0.72,0.08,0.37,40,4,164,5.9,3.3,18,0.44,54,5.2,21.4,27,1007,36,62,50,horticola,aspersion,no,si,convencional,0
CSC012827,26.8,24.8,17.0,52,26.7,49,69,2.5,0.52,0.32,0.39,22,3,155,6.9,4.4,7,0.65,648,0.0,25.6,0,411,8,77,95,trigo,secano,si,no,convencional,0
CSC012828,11.4,35.7,10.3,74,22.4,32,88,5.5,0.48,0.09,0.26,20,5,192,6.3,2.8,21,1.47,552,16.9,0.2,15,1096,35,100,123,citricos,aspersion,si,si,integrado,0
CSC012829,11.0,28.6,15.0,97,23.1,29,48,18.3,0.72,0.5,0.5,42,3,165,6.8,3.4,22,1.45,402,0.0,8.4,21,464,69,55,68,maiz,goteo,no,no,ecologico,0
CSC012830,16.3,28.8,12.9,75,29.5,58,78,17.1,0.56,0.0,0.37,39,2,164,6.2,2.2,30,0.22,546,15.4,15.6,23,661,31,65,122,trigo,secano,si,si,ecologico,0
CSC012831,27.1,24.8,21.3,77,23.0,61,72,10.5,0.59,0.15,0.04,28,0,193,6.4,1.4,17,0.86,498,5.5,16.5,27,864,45,51,159,horticola,secano,si,no,convencional,1
CSC012832,19.6,23.2,9.2,47,17.3,72,59,0.0,0.65,0.07,0.51,0,2,167,7.8,2.4,18,0.21,393,6.4,8.3,7,609,19,63,68,horticola,secano,no,no,integrado,0
CSC012833,19.8,23.2,7.6,67,26.7,0,122,15.4,0.63,0.02,0.25,33,3,144,7.7,2.7,30,0.35,347,19.9,0.5,0,962,36,62,19,maiz,aspersion,si,si,integrado,0
CSC012834,22.0,22.7,16.1,59,26.9,44,128,9.3,0.68,0.4,0.55,0,2,157,7.3,0.7,35,0.85,657,24.2,24.4,23,750,33,57,87,citricos,secano,si,no,ecologico,0
CSC012835,25.9,34.4,12.7,71,9.8,42,7,6.2,0.58,-0.14,0.68,48,5,178,6.0,2.4,26,1.58,365,3.7,13.4,42,988,43,68,48,maiz,goteo,no,si,ecologico,0
CSC012836,22.3,33.4,12.2,44,18.4,71,136,18.9,0.66,0.36,0.09,0,3,103,6.3,3.2,23,0.53,0,16.4,15.5,0,877,59,78,79,olivo,goteo,no,si,integrado,0
CSC012837,21.6,42.4,2.9,57,14.1,55,74,10.5,0.52,0.46,0.23,28,2,189,6.0,3.3,22,0.39,292,15.9,12.1,41,1337,28,77,194,citricos,secano,si,no,integrado,0
CSC012838,24.8,22.0,7.1,72,27.1,34,78,13.4,0.85,0.21,0.18,30,3,121,6.1,1.6,23,0.96,151,6.4,16.9,44,1315,54,95,128,maiz,goteo,si,si,ecologico,0
CSC012839,25.6,32.1,9.3,41,36.8,0,80,8.6,0.39,0.31,0.37,21,6,126,6.6,1.8,32,1.47,19,0.0,10.8,3,393,15,80,35,trigo,secano,si,no,integrado,0
CSC012840,21.8,20.3,13.8,62,19.1,43,42,12.1,0.54,0.15,0.41,27,4,159,6.3,2.3,37,1.51,622,9.3,9.4,0,1058,44,63,54,olivo,goteo,si,si,convencional,0
CSC012841,25.4,24.2,8.9,47,36.9,13,95,18.2,0.75,0.47,0.0,30,5,185,7.4,3.2,11,0.1,311,5.1,23.9,15,837,66,65,78,vid,secano,si,no,convencional,0
CSC012842,20.6,22.7,15.5,65,34.6,55,163,3.3,0.75,-0.18,0.39,5,3,189,6.7,3.2,21,0.54,251,6.1,7.0,37,711,47,68,110,vid,goteo,si,no,ecologico,0
CSC012843,18.1,28.1,8.7,67,17.5,79,69,7.2,0.57,0.18,0.42,3,0,155,6.6,1.7,15,0.89,526,9.5,13.5,2,1535,24,89,124,citricos,secano,si,no,convencional,0
CSC012844,20.8,27.4,17.1,62,18.8,20,21,8.6,0.55,0.47,0.56,5,1,174,6.4,2.4,18,0.66,107,6.8,2.2,21,789,35,95,103,maiz,secano,no,no,convencional,0
CSC012845,20.1,28.5,9.4,67,40.1,5,139,7.7,0.55,0.32,0.4,46,3,167,6.3,2.1,14,0.1,0,0.0,29.2,24,1179,42,91,135,horticola,aspersion,no,si,convencional,0
CSC012846,18.1,29.7,4.8,65,32.9,61,124,0.0,0.76,0.29,0.25,25,2,136,7.7,1.9,13,0.93,53,12.1,28.4,30,966,35,68,135,trigo,secano,si,no,integrado,0
CSC012847,21.5,30.4,13.3,77,9.4,100,117,15.1,0.71,0.08,0.33,15,2,193,6.0,2.6,26,0.21,352,0.0,22.7,17,511,58,61,74,maiz,secano,si,no,convencional,0
CSC012848,19.1,31.8,15.2,41,16.6,51,231,8.1,0.64,0.29,0.01,14,2,147,6.6,1.3,18,1.37,482,0.6,22.1,6,768,26,85,129,trigo,goteo,si,no,convencional,0
CSC012849,21.5,28.6,16.2,47,18.8,38,122,9.0,0.57,-0.0,0.31,18,3,213,6.4,1.4,35,1.61,367,24.7,9.6,28,1171,83,75,77,maiz,secano,no,si,ecologico,0
CSC012850,17.1,18.3,12.8,55,25.3,12,13,7.5,0.78,0.16,0.31,6,3,163,7.6,1.5,15,0.1,496,14.0,28.2,19,744,13,55,83,maiz,secano,si,si,convencional,0
CSC012851,21.7,28.9,11.9,56,8.4,84,0,9.7,0.67,0.39,0.39,8,4,204,5.7,2.1,20,1.18,977,23.7,8.3,35,978,40,81,132,maiz,goteo,no,no,integrado,0
CSC012852,18.1,34.6,13.3,51,27.2,36,80,13.0,0.57,0.55,0.26,34,2,236,6.5,3.2,12,0.34,574,5.2,5.4,6,1136,76,87,138,trigo,aspersion,si,no,convencional,1
CSC012853,18.6,24.9,6.6,63,26.4,18,132,9.8,0.74,0.21,0.24,13,4,157,6.2,1.2,10,0.77,728,9.1,7.6,11,937,30,62,99,vid,aspersion,si,no,convencional,0
CSC012854,14.6,25.5,12.0,87,34.1,35,118,11.3,0.51,0.35,0.02,13,4,159,5.3,2.5,12,0.51,473,14.9,14.0,2,1414,44,100,5,vid,goteo,si,no,ecologico,0
CSC012855,12.3,26.6,15.2,85,32.6,20,111,17.7,0.58,0.15,0.05,13,2,230,7.5,1.7,33,0.93,321,5.0,13.6,21,600,27,70,81,maiz,aspersion,si,no,integrado,0
CSC012856,16.0,30.6,7.4,61,21.6,68,114,6.3,0.33,0.02,0.3,46,4,154,7.3,2.5,31,0.41,335,13.9,7.2,16,699,49,56,129,vid,goteo,si,no,integrado,0
CSC012857,21.0,29.9,12.9,72,23.4,97,146,13.4,0.64,0.36,0.48,35,2,213,5.5,3.0,29,1.04,493,22.9,15.9,31,704,57,85,152,horticola,aspersion,si,no,ecologico,0
CSC012858,13.3,34.2,16.7,55,19.7,12,97,6.3,0.68,0.28,0.08,7,2,154,6.4,0.5,23,0.8,18,12.0,14.7,32,689,39,83,118,citricos,aspersion,si,si,convencional,0
CSC012859,33.8,22.3,16.4,82,22.5,20,29,14.1,0.38,0.32,0.1,46,2,142,6.7,2.0,16,0.38,49,3.1,5.5,41,1060,11,73,117,horticola,goteo,no,no,integrado,0
CSC012860,21.5,28.8,15.4,46,28.7,62,122,13.8,0.75,0.16,0.31,37,1,165,7.2,1.7,14,0.63,293,1.5,4.7,21,880,49,51,68,citricos,goteo,no,si,integrado,0
CSC012861,20.6,24.7,9.4,44,20.0,37,88,9.6,0.54,0.51,0.47,30,3,159,5.7,2.1,22,1.26,136,2.5,10.6,35,1064,0,75,26,vid,goteo,no,no,integrado,0
CSC012862,21.1,32.7,17.1,76,32.1,41,144,4.2,0.73,-0.16,0.26,23,3,177,6.2,1.1,22,1.6,481,0.9,30.5,37,911,33,61,101,maiz,goteo,si,no,convencional,0
CSC012863,20.3,32.1,13.0,49,28.1,74,148,11.2,0.71,0.27,0.22,3,5,188,7.4,2.6,40,0.96,557,7.6,0.2,23,100,44,100,30,trigo,secano,si,si,convencional,0
CSC012864,19.9,34.0,15.2,43,21.9,39,71,3.7,0.95,0.27,0.42,7,3,169,7.7,3.2,26,0.83,195,0.0,7.3,29,974,45,71,101,trigo,aspersion,si,si,convencional,0
CSC012865,19.4,16.4,12.2,83,24.8,56,132,10.3,0.73,0.09,0.1,41,3,156,6.5,2.8,15,0.72,402,0.0,13.6,7,801,13,92,128,olivo,secano,si,no,convencional,0
CSC012866,24.4,30.8,6.6,71,27.7,22,105,11.3,0.56,0.24,0.66,13,4,207,6.6,2.9,18,1.68,318,2.8,0.2,6,975,59,80,122,olivo,secano,no,si,integrado,0
CSC012867,24.6,36.3,10.4,57,24.5,47,36,12.7,0.63,0.01,0.0,58,3,212,7.1,2.7,23,0.69,508,16.0,6.7,49,783,30,59,140,vid,secano,no,no,integrado,0
CSC012868,12.6,28.9,10.4,69,25.6,55,112,13.7,0.77,0.1,0.29,35,1,207,6.5,3.7,16,1.43,557,0.0,19.4,21,616,68,68,135,olivo,aspersion,si,no,integrado,0
CSC012869,18.3,29.1,12.5,92,19.6,87,72,4.7,0.72,-0.05,0.21,26,4,146,7.3,0.6,18,0.97,244,12.1,11.4,25,613,17,85,104,maiz,secano,no,no,ecologico,0
CSC012870,20.3,26.1,10.7,53,19.7,69,156,0.9,0.54,0.15,0.62,30,4,152,7.8,0.5,14,1.14,266,0.0,8.7,45,954,43,83,127,citricos,aspersion,si,no,ecologico,0
CSC012871,23.1,19.7,17.5,86,33.8,65,92,10.7,0.58,0.3,0.49,50,1,150,7.6,2.8,10,0.66,699,10.5,8.2,22,786,32,84,86,citricos,aspersion,si,no,convencional,1
CSC012872,17.4,26.5,15.2,52,26.3,0,151,10.4,0.46,0.15,0.53,2,1,173,5.8,1.6,23,1.3,784,8.2,0.2,42,816,43,82,81,horticola,goteo,si,no,convencional,0
CSC012873,23.8,19.7,21.0,47,18.4,0,121,7.4,0.68,0.2,0.39,6,4,178,6.3,0.8,31,1.09,351,9.2,0.9,0,603,24,81,115,vid,goteo,no,no,integrado,1
CSC012874,24.3,25.8,13.7,72,18.8,0,150,13.0,0.55,0.04,0.39,42,1,167,6.5,1.6,10,0.47,386,6.6,10.8,24,517,50,34,63,horticola,secano,si,si,ecologico,0
CSC012875,19.4,33.8,10.9,84,15.6,62,225,16.4,0.64,0.13,0.25,0,4,142,5.8,1.2,26,1.31,389,0.0,10.4,2,477,12,73,125,trigo,secano,si,si,convencional,0
CSC012876,20.7,24.0,6.6,53,14.9,64,40,0.1,0.77,0.27,0.29,0,3,142,7.1,2.8,33,1.22,583,0.6,7.2,24,609,36,77,155,horticola,secano,si,si,integrado,0
CSC012877,26.4,27.0,13.9,69,25.1,1,139,10.9,0.62,0.54,0.21,4,2,222,7.2,1.8,18,0.59,501,3.8,19.5,13,1066,38,73,51,citricos,secano,no,no,ecologico,0
CSC012878,14.3,18.8,14.7,68,24.1,0,48,15.6,0.6,0.25,0.05,48,3,180,7.2,1.6,17,1.27,343,15.2,21.2,25,830,41,56,33,trigo,goteo,si,si,convencional,0
CSC012879,20.0,16.1,8.4,60,34.6,46,91,4.3,0.69,0.0,0.49,14,9,195,7.2,2.4,31,0.35,477,0.0,30.8,23,709,12,63,106,citricos,aspersion,si,no,ecologico,0
CSC012880,17.9,32.2,11.4,61,27.4,59,24,1.6,0.72,0.47,0.41,0,3,220,7.7,1.1,29,0.97,330,5.5,17.2,31,699,34,67,63,trigo,aspersion,si,si,convencional,0
CSC012881,24.3,29.0,11.6,50,32.2,56,54,13.8,0.46,0.28,0.18,48,3,201,7.2,3.8,29,1.13,77,6.2,10.6,0,939,62,86,86,trigo,goteo,si,si,convencional,0
CSC012882,16.9,27.3,3.0,60,36.2,37,117,6.1,0.5,0.33,0.0,16,6,185,6.3,2.6,17,1.03,372,13.4,23.0,28,834,71,60,188,horticola,goteo,si,no,integrado,0
CSC012883,14.4,29.0,12.8,63,27.4,2,75,5.8,0.65,0.3,0.41,37,5,182,6.8,2.3,14,0.4,111,4.5,20.9,28,807,57,63,120,maiz,aspersion,si,no,convencional,0
CSC012884,22.4,32.7,16.1,54,25.3,55,63,4.9,0.5,-0.04,0.4,9,4,161,6.5,3.7,26,0.7,199,20.6,6.8,25,1122,28,74,127,trigo,secano,si,no,integrado,0
CSC012885,16.2,33.2,5.8,86,24.7,24,58,14.5,0.49,0.15,0.65,31,4,222,6.7,1.7,19,0.55,626,0.8,11.0,8,946,29,83,62,vid,secano,no,si,convencional,0
CSC012886,23.0,33.6,13.5,44,24.5,76,134,4.1,0.68,0.06,0.71,56,1,201,6.8,0.6,26,1.24,503,14.3,3.0,0,705,31,76,124,olivo,secano,si,no,convencional,0
CSC012887,23.4,19.7,7.8,62,16.9,28,234,8.7,0.63,0.1,0.39,37,0,169,6.8,3.3,22,0.65,438,13.3,6.0,42,1186,63,81,128,trigo,goteo,no,no,ecologico,0
CSC012888,15.8,30.1,6.9,62,26.3,49,126,6.5,0.65,0.24,0.3,42,2,160,6.8,4.4,28,0.69,471,15.6,18.4,0,1262,47,67,83,citricos,secano,no,no,integrado,0
