id_especimen,longitud_total_mm,longitud_elitro_mm,anchura_max_mm,anchura_pronoto_mm,anchura_cabeza_mm,altura_cuerpo_mm,peso_mg,longitud_antena_mm,num_segmentos_antena,longitud_pata_posterior_mm,longitud_femur_mm,longitud_tibia_mm,longitud_ala_mm,envergadura_mm,num_manchas,diametro_mancha_mm,num_estrias_elitro,distancia_interocular_mm,diametro_ojo_mm,longitud_mandibula_mm,ratio_largo_ancho,ratio_antena_cuerpo,ratio_ala_cuerpo,area_dorsal_mm2,volumen_estimado_mm3,densidad_setas,intensidad_color,especie_invasora
INV010234,14.49,8.53,7.48,8.11,2.35,5.84,179,5.8,10,8.83,4.87,3.83,10.81,29.1,5,1.11,7,2.0,1.08,0.62,1.94,0.4,0.746,84.5,316.5,14,133,0
INV010235,21.48,13.62,9.02,4.8,3.86,7.33,338,7.22,10,10.14,6.01,4.87,12.96,34.94,8,0.08,9,1.91,0.76,0.94,2.38,0.336,0.603,151.1,710.1,8,52,1
INV010236,12.27,7.83,5.42,4.54,2.77,2.43,95,7.39,10,5.64,2.82,2.0,8.98,23.38,2,0.48,6,1.77,0.98,0.71,2.26,0.602,0.732,51.9,80.8,7,127,0
INV010237,19.41,12.0,8.61,6.23,3.21,3.81,110,8.12,10,9.6,3.46,1.64,13.88,36.37,7,0.89,11,2.24,0.91,2.45,2.25,0.418,0.715,130.4,318.4,19,194,0
INV010238,18.59,11.69,7.98,7.76,3.02,6.36,243,6.67,10,8.2,4.75,6.24,15.42,38.82,3,0.86,6,1.22,0.76,1.26,2.33,0.359,0.829,115.7,471.7,18,83,0
INV010239,22.08,13.84,8.31,7.3,3.9,7.57,256,10.55,10,8.88,5.48,4.62,12.68,33.67,6,1.27,8,1.71,0.81,1.51,2.66,0.478,0.574,143.1,694.5,6,109,0
INV010240,22.15,13.57,9.62,7.38,4.3,5.38,257,9.77,10,12.03,4.89,4.84,24.28,58.18,16,1.23,11,2.23,0.61,2.56,2.3,0.441,1.096,166.2,573.2,16,216,1
INV010241,18.36,11.21,7.68,5.25,4.07,5.87,233,5.31,10,12.33,4.8,3.49,14.18,36.04,5,0.9,8,2.19,0.2,0.69,2.39,0.289,0.772,110.0,413.8,7,18,0
INV010242,12.77,7.45,6.61,6.97,4.55,2.54,86,9.54,8,8.26,4.78,3.16,15.24,37.09,8,1.35,9,1.54,1.0,2.03,1.93,0.747,1.193,65.8,107.2,11,179,0
INV010243,13.39,7.78,6.54,4.96,2.5,3.99,104,8.42,10,9.16,4.56,3.17,13.54,33.62,4,0.27,8,2.0,0.77,1.43,2.05,0.629,1.011,68.3,174.7,0,23,0
INV010244,14.59,9.3,8.78,5.37,2.64,5.11,68,4.24,10,5.8,1.93,3.89,10.04,28.86,3,0.53,8,1.72,0.55,0.69,1.66,0.291,0.688,99.9,327.3,17,92,0
INV010245,19.55,11.79,8.29,6.4,4.19,5.24,190,5.76,10,9.35,4.68,4.04,11.85,31.99,5,0.08,10,2.7,1.09,0.2,2.36,0.295,0.606,126.4,424.6,1,40,0
INV010246,7.14,3.76,4.39,4.52,3.01,3.44,108,6.92,11,11.07,2.29,2.96,13.87,32.13,8,1.14,10,1.0,0.44,1.87,1.63,0.969,1.943,24.4,53.9,7,122,0
INV010247,18.37,11.24,9.14,7.96,3.89,4.64,355,9.85,11,12.16,5.46,4.73,17.12,43.38,7,0.42,9,2.09,0.68,1.13,2.01,0.536,0.932,131.0,389.5,1,10,0
INV010248,12.86,8.16,7.23,5.64,3.58,4.53,171,10.51,10,7.91,3.57,3.53,17.68,42.59,10,1.24,12,2.13,0.9,2.29,1.78,0.817,1.375,72.5,210.6,13,196,1
INV010249,15.01,9.56,5.72,5.47,4.8,6.1,67,10.28,11,8.94,4.08,3.74,14.42,34.56,5,0.76,9,1.82,0.77,1.44,2.62,0.685,0.961,67.0,261.9,10,82,0
INV010250,21.94,13.46,8.66,6.02,4.23,5.5,174,6.06,7,11.3,6.5,3.24,12.3,33.26,7,0.75,8,2.08,0.79,2.04,2.53,0.276,0.561,148.2,522.5,16,59,1
INV010251,16.49,10.6,7.0,6.87,3.6,4.81,114,10.08,9,10.17,3.84,3.84,10.1,27.2,6,0.82,8,2.31,0.45,1.84,2.36,0.611,0.612,90.0,277.6,5,126,0
INV010252,22.7,13.7,8.9,7.52,4.41,6.19,264,6.21,11,9.22,6.13,5.73,11.17,31.24,6,0.78,9,2.93,1.18,1.22,2.55,0.274,0.492,157.6,625.3,2,11,0
INV010253,16.41,10.11,7.44,5.17,2.5,3.2,107,9.36,10,6.91,4.4,3.91,15.29,38.02,10,0.42,13,1.6,0.91,1.89,2.21,0.57,0.932,95.2,195.3,16,198,0
INV010254,6.77,3.9,3.37,4.02,1.39,4.17,10,7.08,9,5.86,3.23,1.76,13.93,31.23,8,0.8,7,1.52,0.78,1.42,2.01,1.046,2.058,17.8,47.6,7,76,0
INV010255,11.17,6.86,7.12,3.27,2.71,2.01,32,8.34,10,7.34,1.42,3.26,10.9,28.92,0,0.78,7,1.08,0.49,1.1,1.57,0.747,0.976,62.0,79.9,10,31,0
INV010256,14.46,8.93,7.03,5.07,2.95,5.13,214,7.53,9,6.18,5.33,2.91,7.83,22.69,5,0.94,10,2.26,1.09,1.34,2.06,0.521,0.541,79.3,260.7,11,81,0
INV010257,13.06,8.69,7.83,4.95,3.6,3.51,153,7.23,12,8.6,3.07,4.82,15.61,39.05,7,0.79,5,2.11,0.93,0.86,1.67,0.554,1.195,79.8,179.5,10,85,0
INV010258,20.19,12.89,9.96,7.77,4.83,5.52,348,10.54,10,10.15,4.93,4.69,12.18,34.32,9,0.75,12,1.72,0.58,2.36,2.03,0.522,0.603,156.9,555.0,30,207,0
INV010259,14.49,8.82,8.89,5.23,3.83,5.73,322,10.97,11,10.1,5.06,4.2,10.05,28.99,4,0.58,8,2.2,0.98,2.13,1.63,0.757,0.694,100.5,369.1,5,107,0
INV010260,19.31,12.17,4.25,5.15,2.82,4.37,158,6.3,8,6.52,3.27,3.33,13.03,30.31,6,0.93,9,2.14,1.26,1.49,4.54,0.326,0.675,64.0,179.3,20,106,0
INV010261,23.74,14.87,8.49,7.26,5.68,7.2,205,6.71,10,9.56,5.43,5.26,12.34,33.17,9,0.93,11,1.53,1.23,0.78,2.8,0.283,0.52,157.2,725.6,14,186,0
INV010262,20.45,12.56,8.04,6.45,4.19,3.92,216,10.54,12,12.31,4.48,4.59,17.85,43.74,12,1.28,11,2.34,0.93,2.12,2.54,0.515,0.873,128.2,322.3,18,126,0
INV010263,14.43,8.6,6.53,7.31,2.27,7.77,167,4.96,9,9.76,5.84,4.93,8.79,24.11,4,0.22,7,1.45,1.09,0.2,2.21,0.344,0.609,73.5,366.1,6,22,0
INV010264,17.09,10.71,9.87,7.34,5.02,6.17,216,9.71,9,8.06,5.43,5.4,15.01,39.89,7,0.96,12,1.67,0.67,2.52,1.73,0.568,0.878,131.6,520.4,15,123,0
INV010265,24.31,15.61,14.41,9.95,5.1,8.58,291,6.91,10,14.13,7.38,5.98,6.13,26.67,7,0.98,10,1.92,0.68,0.89,1.69,0.284,0.252,273.2,1502.8,13,214,1
INV010266,11.52,7.21,6.19,5.0,1.89,3.28,191,6.65,11,6.1,1.86,4.07,16.22,38.63,6,1.03,9,1.15,1.08,1.98,1.86,0.577,1.408,55.6,116.9,13,126,0
INV010267,22.08,13.65,10.91,6.13,5.5,3.21,214,9.66,7,14.27,7.07,1.83,18.31,47.53,3,0.84,11,2.22,1.02,0.65,2.02,0.438,0.829,187.9,386.6,21,171,0
INV010268,10.61,6.62,6.58,5.59,3.89,5.48,162,10.77,12,7.79,4.07,4.73,16.01,38.6,8,0.81,11,1.75,1.26,2.55,1.61,1.015,1.509,54.5,191.3,29,169,0
INV010269,16.06,10.18,9.49,5.81,3.43,3.37,160,5.33,10,9.43,5.22,4.68,12.52,34.53,13,1.06,12,1.39,1.27,0.95,1.69,0.332,0.78,118.9,256.8,14,75,1
INV010270,24.84,15.68,8.4,6.52,5.37,5.66,334,10.55,11,13.56,4.04,4.22,15.87,40.14,9,1.06,10,2.0,1.1,2.83,2.96,0.425,0.639,162.8,590.5,23,195,0
INV010271,10.46,7.1,4.01,3.71,2.26,4.17,10,6.59,11,6.91,5.8,3.03,14.62,33.25,5,0.23,8,1.39,1.2,1.26,2.61,0.63,1.398,32.7,87.5,12,121,0
INV010272,18.93,12.08,8.8,6.04,4.65,6.02,254,11.8,10,10.89,4.95,4.8,13.25,35.3,7,1.03,11,1.6,0.88,1.71,2.15,0.623,0.7,129.9,501.4,16,138,0
INV010273,21.05,13.13,8.11,4.59,3.07,4.69,136,8.42,10,8.22,4.44,3.97,13.72,35.55,0,0.6,7,2.06,0.86,1.74,2.6,0.4,0.652,133.2,400.3,20,131,0
INV010274,18.28,11.31,8.89,6.9,4.1,4.33,254,9.25,9,10.31,5.45,5.0,11.68,32.25,10,0.6,8,2.45,1.09,1.83,2.06,0.506,0.639,126.8,351.8,16,195,0
INV010275,16.07,9.82,9.08,5.5,5.62,3.93,208,10.04,9,10.81,6.06,4.35,10.47,30.02,10,1.57,14,2.88,0.93,3.26,1.77,0.625,0.652,113.8,286.7,16,236,1
INV010276,17.83,10.96,6.49,4.81,4.09,4.36,10,9.49,11,6.8,4.71,3.83,17.5,41.49,11,0.92,12,1.59,0.96,2.25,2.75,0.532,0.981,90.3,252.3,7,226,0
INV010277,8.38,5.32,2.93,1.07,1.96,2.41,30,10.97,9,2.0,1.0,1.0,11.18,25.29,4,0.85,8,0.64,0.83,1.26,2.86,1.309,1.334,19.2,29.6,10,96,0
INV010278,18.11,10.93,6.11,4.62,2.32,3.39,100,6.55,9,9.97,3.93,4.17,14.43,34.97,7,0.6,10,1.51,1.09,2.11,2.96,0.362,0.797,86.3,187.6,13,125,0
INV010279,16.75,10.49,6.18,4.54,2.91,7.5,202,11.53,9,13.04,4.57,4.24,17.39,40.96,8,0.64,11,2.1,0.48,2.21,2.71,0.688,1.038,80.7,388.2,17,151,1
INV010280,13.67,8.62,7.39,6.38,3.79,4.9,135,5.36,9,9.07,4.22,3.76,13.94,35.27,2,0.52,4,1.78,0.75,0.67,1.85,0.392,1.02,78.8,247.5,23,45,1
INV010281,13.75,8.98,6.57,6.21,3.61,4.08,131,5.03,8,7.75,5.96,5.05,16.24,39.05,7,0.75,6,0.73,0.89,1.74,2.09,0.366,1.181,70.5,184.3,8,168,0
INV010282,12.59,7.92,4.61,3.54,3.57,3.46,158,5.68,11,10.28,2.69,3.12,11.28,27.17,6,0.71,8,2.06,0.6,2.17,2.73,0.451,0.896,45.3,100.4,9,181,0
INV010283,22.84,14.11,8.45,5.68,4.31,5.37,95,5.63,12,11.46,4.66,4.92,14.83,38.11,7,0.78,10,2.05,0.52,1.29,2.7,0.246,0.649,150.5,518.2,25,176,1
INV010284,16.18,10.29,8.25,6.76,3.31,6.17,164,9.52,10,6.73,3.03,4.32,15.08,38.41,10,1.31,11,2.24,0.89,2.65,1.96,0.588,0.932,104.1,411.8,16,157,1
INV010285,12.41,7.71,4.97,6.67,2.85,3.84,202,7.39,10,8.11,2.55,3.33,11.18,27.33,10,1.28,11,1.69,0.88,1.33,2.5,0.595,0.901,48.1,118.4,8,65,0
INV010286,12.98,8.23,4.7,4.11,3.9,4.33,140,5.77,9,9.49,4.63,1.86,9.76,24.22,6,0.97,7,2.05,0.22,1.59,2.76,0.445,0.752,47.6,132.1,8,23,0
INV010287,11.66,7.33,6.69,4.02,2.17,2.43,231,5.42,11,6.46,3.79,3.28,7.22,21.13,2,0.4,5,1.37,0.66,0.66,1.74,0.465,0.619,60.8,94.8,0,72,0
INV010288,12.08,7.67,6.44,4.85,2.21,2.28,116,10.09,11,6.98,3.81,2.24,14.38,35.2,5,1.21,9,1.35,0.65,1.48,1.88,0.835,1.19,60.7,88.7,11,89,0
INV010289,14.17,8.98,7.6,5.21,3.8,6.06,168,10.54,9,7.27,4.43,4.26,20.21,48.02,9,1.89,10,1.94,0.88,2.48,1.86,0.744,1.426,84.0,326.3,35,222,0
INV010290,14.17,8.54,4.63,6.12,3.18,4.57,165,4.86,8,10.54,4.0,4.69,10.21,25.05,4,0.62,6,1.89,0.71,1.4,3.06,0.343,0.721,51.2,149.9,6,125,0
INV010291,16.43,10.04,7.89,4.41,4.73,3.5,129,5.13,10,8.25,3.7,3.32,7.59,23.07,2,0.29,7,1.71,0.48,0.53,2.08,0.312,0.462,101.1,226.9,0,74,0
INV010292,14.85,8.99,5.86,3.07,2.64,2.93,152,10.24,11,6.35,3.97,4.09,9.49,24.84,2,0.54,8,1.73,1.27,0.68,2.53,0.69,0.639,67.9,127.5,15,10,0
INV010293,12.28,7.54,6.43,5.43,4.12,2.82,129,13.13,12,6.26,5.81,2.14,18.02,42.47,9,1.41,13,1.63,1.05,2.5,1.91,1.069,1.467,61.6,111.3,17,239,0
INV010294,23.95,14.3,11.33,8.68,5.86,6.14,299,10.04,8,12.61,5.03,6.4,8.68,28.69,0,0.47,9,2.14,0.98,0.89,2.11,0.419,0.362,211.7,833.1,4,58,0
INV010295,22.06,13.81,10.41,5.88,4.13,3.55,242,9.34,9,9.82,4.12,4.5,11.34,33.09,9,1.32,8,1.35,0.8,2.21,2.12,0.423,0.514,179.1,407.6,16,152,0
INV010296,16.68,10.29,3.54,5.26,2.86,3.64,182,2.1,9,10.04,3.03,3.75,6.65,16.84,0,0.14,6,1.06,1.14,0.72,4.71,0.126,0.399,46.1,107.5,0,10,0
INV010297,21.93,13.8,7.69,5.66,6.16,3.97,267,8.15,9,14.79,6.07,5.06,11.54,30.77,4,1.03,7,2.1,1.11,1.4,2.85,0.372,0.526,131.5,334.8,5,134,1
INV010298,12.9,8.4,6.09,4.47,2.99,2.46,101,6.18,10,5.44,2.28,2.38,9.66,25.41,0,0.26,9,2.48,0.86,1.22,2.12,0.479,0.749,61.3,96.6,0,80,0
INV010299,20.97,12.99,11.55,7.63,4.35,6.05,254,9.08,10,11.7,4.07,5.33,14.91,41.37,7,1.23,10,1.88,0.78,0.77,1.82,0.433,0.711,188.9,732.7,12,173,0
INV010300,22.82,14.16,8.92,5.92,4.57,5.57,140,6.58,10,8.96,4.67,3.62,13.35,35.62,5,1.21,8,1.88,1.02,1.28,2.56,0.288,0.585,158.8,566.9,17,93,0
INV010301,14.03,8.8,5.77,5.14,2.98,5.03,97,8.07,10,9.07,4.47,3.05,12.59,30.95,3,0.68,9,1.36,1.02,1.68,2.43,0.575,0.897,63.1,203.6,19,40,0
INV010302,14.58,9.69,7.86,2.27,2.94,2.53,162,15.78,11,8.5,4.48,3.41,19.39,46.64,10,1.65,15,1.8,0.98,1.96,1.85,1.082,1.33,89.4,145.0,21,135,0
INV010303,15.23,9.73,9.12,6.96,2.8,3.09,24,10.36,7,10.19,6.02,3.33,11.02,31.16,4,0.41,8,2.44,0.92,1.3,1.67,0.68,0.724,108.3,214.6,5,123,0
INV010304,8.79,5.07,4.92,4.66,2.74,3.68,80,6.75,11,9.16,2.99,1.71,13.79,32.5,7,1.18,11,1.11,1.16,1.89,1.79,0.768,1.569,33.7,79.6,11,33,0
INV010305,21.59,13.88,6.58,5.52,4.33,5.54,166,8.91,11,7.55,4.14,6.56,13.22,33.02,4,0.43,9,2.11,1.22,1.77,3.28,0.413,0.612,110.8,393.5,7,66,0
INV010306,20.34,12.21,8.02,6.7,5.45,6.14,241,11.8,9,9.93,5.42,3.07,14.12,36.26,9,0.96,10,1.94,0.49,2.64,2.54,0.58,0.694,127.2,500.8,24,96,1
INV010307,17.03,9.87,9.15,6.26,5.62,6.81,243,5.77,8,9.32,4.66,2.03,11.53,32.21,3,0.0,6,1.77,0.86,2.22,1.86,0.339,0.677,121.5,530.6,0,43,0
INV010308,14.61,9.11,6.94,4.78,2.5,4.6,103,9.9,9,11.61,4.0,4.17,9.78,26.5,3,0.81,10,1.26,0.79,0.79,2.11,0.678,0.669,79.1,233.2,25,139,0
INV010309,13.48,8.37,6.94,3.65,2.76,4.06,144,12.06,8,8.24,5.82,1.95,12.42,31.78,6,1.3,9,1.43,0.95,2.19,1.94,0.895,0.921,73.0,189.9,12,113,0
INV010310,13.68,8.63,4.6,4.51,2.66,2.86,71,3.03,11,9.5,4.75,3.68,11.46,27.52,4,0.28,6,1.43,0.8,0.2,2.97,0.221,0.838,49.1,90.0,11,10,0
INV010311,21.64,13.64,5.74,5.84,3.9,3.96,189,8.49,12,10.88,3.68,3.85,14.37,34.48,6,0.42,10,2.43,1.07,1.81,3.77,0.392,0.664,96.9,245.9,7,68,0
INV010312,17.13,10.74,5.59,3.1,2.91,2.54,106,8.19,8,7.82,4.26,2.94,11.14,27.87,3,0.68,9,0.95,0.62,2.62,3.06,0.478,0.65,74.7,121.6,18,175,0
INV010313,12.04,7.71,4.02,2.29,2.5,3.69,148,8.79,10,5.16,1.0,3.22,17.4,38.82,9,0.59,10,1.08,1.18,1.7,3.0,0.73,1.445,37.8,89.3,20,82,0
INV010314,17.58,10.96,5.89,3.91,3.92,3.28,55,9.56,10,11.36,5.6,5.39,11.49,28.87,1,0.3,9,1.39,0.91,1.46,2.98,0.544,0.654,80.8,169.8,12,68,0
INV010315,19.99,12.41,7.48,6.76,4.28,6.37,221,9.37,10,13.07,4.68,5.6,12.54,32.56,10,1.1,9,2.58,0.83,0.99,2.67,0.469,0.627,116.6,476.2,22,143,1
INV010316,19.11,11.51,6.18,7.17,4.04,3.69,163,8.91,10,9.91,4.46,4.13,11.89,29.96,9,0.05,5,1.59,0.63,1.3,3.09,0.466,0.622,92.1,217.9,6,128,0
INV010317,14.41,9.15,5.47,2.5,1.74,2.82,182,6.71,13,7.22,4.33,3.78,13.81,33.09,4,0.23,8,1.76,0.9,2.11,2.63,0.466,0.958,61.5,111.1,8,119,0
INV010318,13.76,9.0,5.83,6.03,3.97,5.45,113,10.16,10,7.8,5.85,1.29,16.32,38.47,2,1.12,9,1.58,1.22,1.71,2.36,0.738,1.186,62.6,218.6,12,140,0
INV010319,12.96,8.77,4.89,3.69,3.69,3.22,134,9.84,10,11.54,2.19,3.78,19.88,44.65,7,1.27,9,1.71,0.82,2.49,2.65,0.759,1.534,49.4,102.0,23,187,0
INV010320,9.77,6.28,4.29,4.26,3.15,3.47,40,14.68,9,6.95,3.99,2.53,17.14,38.57,9,0.91,12,1.83,0.98,1.96,2.28,1.503,1.754,32.7,72.7,27,218,1
INV010321,13.49,8.21,7.26,6.38,2.32,3.15,199,5.29,10,8.88,4.09,4.09,14.73,36.72,6,0.06,8,1.4,0.89,1.59,1.86,0.392,1.092,76.4,154.3,16,59,0
INV010322,20.03,12.4,9.15,7.01,4.05,4.74,188,7.65,12,11.93,6.09,4.08,9.37,27.89,5,1.03,8,2.42,0.96,1.58,2.19,0.382,0.468,143.0,434.4,1,102,0
INV010323,18.98,11.86,4.83,4.91,3.17,6.15,265,6.95,10,11.69,4.72,4.4,10.26,25.35,10,1.09,11,1.49,0.88,1.52,3.93,0.366,0.541,71.5,281.9,17,159,0
INV010324,6.18,4.05,3.63,4.37,2.15,2.81,10,6.28,9,5.63,1.51,1.4,6.27,16.17,7,0.35,4,0.88,0.82,1.1,1.7,1.016,1.015,17.5,31.5,0,121,0
INV010325,16.74,10.49,6.3,6.63,3.2,4.92,143,5.85,11,7.91,3.21,3.15,12.8,31.9,3,0.53,8,1.4,1.25,0.54,2.66,0.349,0.765,82.3,259.4,1,138,0
INV010326,8.93,5.66,5.96,4.92,2.43,5.22,10,3.67,11,6.47,3.23,2.34,4.65,15.26,3,0.6,4,1.78,0.93,0.2,1.5,0.411,0.521,41.5,138.9,0,10,0
INV010327,22.28,13.76,9.13,8.44,5.37,7.44,306,8.89,10,14.74,5.76,5.81,17.34,43.81,12,0.47,12,2.78,1.07,1.72,2.44,0.399,0.778,158.7,756.7,27,155,1
INV010328,11.58,6.85,6.36,4.77,3.44,4.77,89,7.96,11,8.28,3.28,1.34,9.99,26.34,5,0.36,7,1.23,1.32,2.22,1.82,0.687,0.863,57.4,175.7,1,123,0
INV010329,13.84,8.55,7.9,7.12,4.22,5.42,167,9.31,9,6.48,3.38,3.14,15.48,38.86,5,0.96,10,1.89,1.51,1.25,1.75,0.673,1.118,85.3,296.3,7,67,0
INV010330,8.35,5.39,5.89,2.49,2.1,4.22,51,11.39,10,3.61,1.19,2.01,17.68,41.25,7,1.75,9,0.99,0.98,1.96,1.42,1.364,2.117,38.4,103.8,15,221,0
INV010331,11.15,6.81,4.69,5.48,1.91,4.95,64,12.2,11,5.14,2.74,2.88,18.67,42.03,9,0.8,15,1.49,0.76,2.54,2.38,1.094,1.674,40.8,129.4,16,230,0
INV010332,14.01,8.41,7.95,7.34,3.56,2.4,215,3.79,9,9.97,5.56,3.11,14.99,37.93,6,0.78,9,1.7,0.95,1.04,1.76,0.271,1.07,86.9,133.7,13,102,0
INV010333,23.23,14.26,7.83,6.19,4.45,5.48,177,7.76,10,10.79,5.87,4.45,3.11,14.05,6,0.31,8,2.04,0.61,2.48,2.97,0.334,0.134,141.9,498.4,15,31,0
INV010334,17.3,10.81,7.0,4.66,4.3,4.91,287,12.12,10,7.23,3.72,2.71,13.91,34.82,11,1.2,10,1.89,0.49,2.88,2.47,0.701,0.804,94.5,297.3,28,183,1
INV010335,9.0,5.72,5.93,5.04,3.94,1.79,82,7.32,9,7.87,3.89,3.49,18.69,43.31,4,0.8,7,1.57,1.07,1.49,1.52,0.813,2.077,41.6,47.8,7,79,0
INV010336,16.97,10.61,8.1,6.18,3.12,3.35,99,9.86,10,7.35,4.2,3.47,14.74,37.58,13,1.87,13,1.97,0.97,1.8,2.1,0.581,0.869,107.2,230.2,30,135,1
INV010337,11.46,7.25,5.45,3.55,2.9,3.34,148,11.12,9,6.81,1.0,1.8,13.4,32.25,6,1.3,10,2.31,0.83,2.48,2.1,0.97,1.169,48.7,104.3,23,154,0
INV010338,23.29,13.87,8.65,8.46,4.02,5.78,160,10.13,10,10.39,5.01,3.92,13.23,35.11,5,0.78,8,2.24,0.89,0.35,2.69,0.435,0.568,157.1,582.2,6,10,0
INV010339,16.33,9.87,4.63,5.5,2.69,3.87,85,9.34,10,8.59,2.35,2.31,19.34,43.31,10,0.8,8,1.64,0.61,1.67,3.53,0.572,1.184,59.0,146.3,22,113,0
INV010340,15.58,9.12,3.74,5.14,2.94,1.7,96,5.96,10,8.94,3.11,2.32,17.34,38.42,4,0.86,10,0.64,1.02,0.98,4.17,0.383,1.113,45.4,49.5,10,76,0
INV010341,21.93,13.5,8.79,6.18,4.29,2.76,149,3.68,11,12.07,4.37,4.06,11.46,31.71,3,0.96,8,2.21,0.76,1.25,2.49,0.168,0.523,150.4,266.0,2,160,0
INV010342,12.44,7.59,7.34,3.14,4.27,4.18,136,2.63,10,11.82,3.24,3.8,11.25,29.84,3,0.98,4,1.4,0.99,0.44,1.69,0.211,0.904,71.2,190.8,14,47,0
INV010343,10.85,6.32,5.09,5.34,2.81,6.21,232,7.06,11,9.91,3.56,3.21,15.44,35.97,7,0.46,7,1.9,0.87,1.53,2.13,0.651,1.423,43.1,171.5,9,153,0
INV010344,14.52,8.65,4.87,4.82,3.18,3.88,93,8.45,12,8.37,2.94,2.78,13.61,32.09,5,0.83,10,1.82,0.61,2.03,2.98,0.582,0.937,55.2,137.2,11,116,0
INV010345,15.44,10.11,5.38,4.15,2.43,2.67,194,3.42,10,10.46,4.81,2.75,16.5,38.38,7,0.21,8,1.88,0.85,0.4,2.87,0.222,1.069,64.8,110.9,12,84,0
INV010346,13.5,8.41,5.19,3.41,2.84,3.42,10,9.41,11,6.09,2.38,2.56,9.34,23.87,3,0.67,11,1.6,1.15,1.41,2.6,0.697,0.692,54.7,119.8,16,171,0
INV010347,7.14,4.36,5.1,4.78,2.31,2.7,66,7.31,11,7.4,1.0,1.48,15.53,36.16,5,1.0,9,1.01,1.07,1.77,1.4,1.024,2.175,28.4,49.2,22,99,0
INV010348,19.59,11.84,5.02,5.62,4.03,6.48,224,9.21,10,10.43,6.67,2.67,14.89,34.8,5,0.74,7,2.12,1.55,1.07,3.9,0.47,0.76,76.7,318.6,28,109,0
INV010349,22.21,14.18,7.7,6.4,5.16,4.08,270,4.31,10,13.47,5.1,5.74,10.74,29.18,5,0.72,7,1.97,0.63,0.32,2.88,0.194,0.484,133.4,348.9,6,106,0
INV010350,18.25,11.33,7.4,6.88,3.96,7.03,276,7.86,10,9.46,3.89,5.57,10.93,29.26,5,1.15,10,2.89,0.6,2.1,2.47,0.431,0.599,105.3,474.7,10,192,1
INV010351,22.34,14.13,6.82,6.52,3.84,3.32,191,7.32,8,7.17,4.45,3.82,9.03,24.88,5,0.37,9,2.42,1.04,1.56,3.28,0.328,0.404,118.8,252.9,10,165,0
INV010352,11.41,7.57,9.02,3.49,3.79,3.72,175,7.44,10,11.86,4.39,5.05,15.74,40.5,7,0.61,9,1.23,1.09,1.03,1.26,0.652,1.379,80.3,191.4,3,127,0
INV010353,12.05,7.56,6.06,4.76,3.29,3.78,10,4.04,11,9.48,5.01,1.94,9.77,25.6,7,0.89,7,1.59,0.75,0.49,1.99,0.335,0.811,57.0,138.0,5,25,0
INV010354,21.6,13.2,8.34,8.16,5.11,5.08,246,11.85,8,13.02,4.6,4.37,16.01,40.36,10,1.13,11,2.57,1.17,2.47,2.59,0.549,0.741,140.5,457.6,27,153,1
INV010355,14.65,9.35,8.24,6.74,4.37,5.29,119,7.85,9,9.93,4.49,4.99,13.05,34.34,9,0.77,7,2.33,1.1,1.56,1.78,0.536,0.891,94.2,319.3,5,164,0
INV010356,10.02,6.46,6.55,5.26,2.26,1.77,125,9.64,12,10.05,3.11,3.89,13.15,32.85,4,0.32,9,1.55,0.72,1.31,1.53,0.962,1.312,51.2,58.1,10,125,0
INV010357,19.46,12.24,6.26,4.64,4.5,3.72,182,7.84,11,11.94,4.94,5.49,15.85,37.96,2,0.83,7,1.53,1.03,0.88,3.11,0.403,0.814,95.0,226.6,0,174,0
INV010358,13.17,8.26,6.57,5.31,4.23,5.75,137,11.18,10,11.15,5.23,2.97,10.79,28.15,5,0.38,8,1.47,0.88,1.37,2.0,0.849,0.819,67.5,248.8,14,129,0
INV010359,21.24,13.64,7.88,4.01,4.26,4.38,170,9.95,9,7.03,2.49,4.13,17.09,42.06,9,0.62,11,1.47,0.76,2.14,2.7,0.468,0.805,130.5,366.5,15,58,0
INV010360,19.11,11.67,3.11,6.15,3.23,3.12,128,7.14,11,5.56,3.12,4.2,12.45,28.01,7,1.38,11,1.52,0.76,2.26,6.14,0.374,0.651,46.4,92.7,14,125,1
INV010361,19.3,11.52,7.99,6.32,3.61,5.87,367,8.34,8,10.04,4.78,5.89,15.28,38.55,9,1.16,10,1.69,0.95,1.69,2.42,0.432,0.792,120.3,452.6,9,207,0
INV010362,18.81,11.17,5.11,6.61,4.54,3.88,131,8.33,10,9.98,3.74,4.48,17.53,40.17,5,0.88,8,1.66,1.22,1.52,3.68,0.443,0.932,75.0,186.5,16,182,1
INV010363,9.84,5.99,5.59,3.64,3.57,4.1,43,9.38,11,7.97,3.68,3.95,12.62,30.83,6,0.55,8,2.26,1.14,1.26,1.76,0.953,1.283,42.9,112.8,9,71,0
INV010364,16.09,10.45,5.57,5.17,3.78,2.58,231,10.94,9,13.87,4.96,3.03,18.69,42.95,14,1.39,11,1.74,0.94,1.98,2.89,0.68,1.162,69.9,115.6,21,223,1
INV010365,15.85,10.17,5.69,5.64,2.66,2.82,173,9.32,9,6.92,4.6,2.13,11.0,27.69,0,0.34,9,1.26,0.87,1.48,2.79,0.588,0.694,70.3,127.2,0,24,0
INV010366,15.41,9.51,6.94,4.89,3.0,3.99,214,5.47,10,6.45,4.8,3.46,11.26,29.46,6,0.21,8,1.81,0.89,0.73,2.22,0.355,0.731,83.4,213.4,2,67,0
