id_especimen,longitud_total_mm,longitud_elitro_mm,anchura_max_mm,anchura_pronoto_mm,anchura_cabeza_mm,altura_cuerpo_mm,longitud_antena_mm,num_segmentos_antena,longitud_pata_anterior_mm,longitud_pata_posterior_mm,longitud_femur_mm,longitud_tibia_mm,longitud_tarso_mm,distancia_interocular_mm,diametro_ojo_mm,longitud_mandibula_mm,num_estrias_elitro,num_puntos_pronoto,longitud_espolon_mm,peso_mg,ratio_largo_ancho,ratio_antena_cuerpo,ratio_pata_cuerpo,area_dorsal_mm2,volumen_estimado_mm3,longitud_ala_mm,envergadura_mm,coloracion
ESP011846,24.97,15.7,10.73,8.52,5.83,9.19,10.09,12,2.66,13.97,5.28,4.89,4.11,1.2,0.48,3.03,10,60,0.15,337,2.33,0.404,0.559,209.0,1231.1,18.38,47.49,negro
ESP011847,23.29,13.83,10.02,8.32,5.84,4.11,9.63,12,1.59,12.1,6.86,2.49,4.7,1.43,1.21,2.77,13,58,0.81,357,2.32,0.413,0.52,182.0,479.6,21.07,52.16,marron
ESP011848,13.76,8.66,5.25,4.08,3.2,2.19,6.8,11,5.04,8.27,5.87,1.09,1.99,1.16,1.2,0.49,7,40,1.02,54,2.62,0.494,0.601,56.3,79.1,6.18,17.61,negro
ESP011849,12.16,7.41,5.23,4.31,3.11,5.77,5.38,10,4.03,10.22,2.48,1.3,4.24,1.45,0.76,0.6,4,31,0.29,53,2.33,0.442,0.84,49.6,183.5,7.37,19.97,negro
ESP011850,24.8,15.41,11.8,9.57,6.81,5.08,8.94,10,3.44,15.76,6.39,3.88,4.84,1.77,1.36,3.26,10,63,0.58,345,2.1,0.36,0.635,228.3,743.3,17.78,47.36,metalico
ESP011851,13.28,8.6,4.67,3.31,2.49,1.0,7.19,6,7.36,5.08,3.28,1.89,3.42,1.43,0.37,0.85,5,42,1.14,34,2.84,0.541,0.383,48.4,31.0,4.59,13.85,marron
ESP011852,20.3,12.68,9.59,7.48,5.58,5.1,8.55,13,6.07,9.85,2.0,2.06,2.99,0.99,0.28,2.11,10,38,0.23,224,2.12,0.421,0.485,151.8,496.4,11.81,33.21,metalico
ESP011853,24.32,14.73,10.61,8.62,6.06,8.05,13.31,12,1.0,9.32,5.73,3.01,4.56,1.82,1.27,2.59,10,45,0.43,325,2.29,0.547,0.383,201.3,1038.6,19.26,49.13,marron
ESP011854,20.83,12.74,9.59,7.09,5.48,4.5,6.07,12,8.47,12.89,1.68,4.61,4.46,1.91,0.67,2.31,12,70,0.31,217,2.17,0.291,0.619,155.8,449.5,21.1,51.79,marron
ESP011855,20.72,12.7,9.26,7.62,5.39,9.16,7.73,10,7.11,14.15,3.7,4.6,4.05,1.79,1.04,1.96,13,53,0.26,260,2.24,0.373,0.683,149.7,878.8,16.9,43.06,negro
ESP011856,12.96,7.54,4.29,3.39,2.5,4.33,4.08,7,5.68,7.98,4.04,1.0,2.31,1.51,0.71,1.2,7,47,0.65,60,3.02,0.315,0.616,43.4,120.4,10.38,25.05,metalico
ESP011857,23.65,14.74,11.18,8.76,6.52,8.02,8.95,13,3.0,9.98,5.83,3.94,5.13,1.49,0.45,3.12,12,75,0.12,347,2.12,0.378,0.422,206.2,1060.3,18.25,47.68,negro
ESP011858,12.35,7.25,4.98,3.52,2.68,2.17,5.84,8,6.6,6.45,3.88,1.45,2.92,1.78,0.93,0.2,6,51,0.43,59,2.48,0.473,0.522,48.0,66.7,8.49,21.96,metalico
ESP011859,19.82,12.58,9.35,7.06,5.03,7.43,6.13,11,7.57,13.8,3.76,4.54,4.28,2.18,0.22,2.37,12,79,0.2,239,2.12,0.309,0.696,144.5,688.5,11.61,32.57,metalico
ESP011860,11.44,7.13,4.62,3.96,2.65,1.49,5.52,10,4.79,8.99,2.16,1.0,2.94,1.67,0.52,0.81,5,47,0.1,70,2.48,0.483,0.786,41.2,39.4,10.72,26.06,negro
ESP011861,11.35,7.33,4.46,3.43,2.42,2.38,4.22,5,5.76,6.21,3.96,1.0,3.16,0.99,0.5,1.69,7,58,0.1,99,2.54,0.372,0.547,39.5,60.2,8.54,21.54,marron
ESP011862,21.5,13.11,9.21,7.53,4.78,5.58,10.62,10,6.09,10.72,1.9,6.42,4.31,2.56,0.63,2.18,13,44,0.4,239,2.33,0.494,0.499,154.5,552.5,14.72,38.65,negro
ESP011863,11.81,7.55,3.27,3.17,2.06,2.78,4.94,8,4.23,7.77,4.55,5.98,2.54,1.35,1.27,1.24,7,25,1.06,13,3.61,0.418,0.658,30.1,53.7,5.76,14.79,negro
ESP011864,13.88,9.32,4.82,4.05,2.76,3.75,5.62,10,5.31,4.69,2.34,1.0,2.42,1.86,1.45,0.6,6,74,0.42,76,2.88,0.405,0.338,52.2,125.4,3.12,11.06,negro
ESP011865,11.78,7.22,4.17,3.55,2.38,3.74,3.84,8,7.5,7.41,3.3,1.0,2.27,0.7,0.76,0.8,7,72,0.11,45,2.82,0.326,0.629,38.3,91.9,11.31,26.79,negro
ESP011866,25.04,15.37,11.53,8.93,6.41,7.07,12.39,12,1.0,14.44,5.99,4.1,4.87,1.75,1.14,2.73,10,83,0.48,330,2.17,0.495,0.577,225.2,1020.6,19.61,50.75,metalico
ESP011867,9.82,6.83,3.9,3.31,2.19,4.0,7.33,8,4.41,7.35,5.18,5.11,2.48,1.97,1.37,0.59,10,43,0.27,18,2.52,0.746,0.748,29.9,76.6,8.89,21.68,negro
ESP011868,25.12,15.91,10.94,8.46,5.87,9.24,11.9,12,1.31,11.86,7.25,2.91,4.29,0.94,1.39,2.4,9,75,0.89,310,2.3,0.474,0.472,214.4,1269.6,15.6,42.14,rojizo
ESP011869,21.3,13.22,9.26,7.35,5.11,5.77,10.95,11,5.59,11.74,2.03,3.99,3.67,2.44,0.36,2.68,15,23,0.61,212,2.3,0.514,0.551,153.8,569.0,12.09,33.44,negro
ESP011870,11.73,7.64,3.83,2.96,2.11,2.93,10.02,9,4.57,7.71,3.29,1.0,3.02,2.16,1.12,2.22,9,49,0.17,53,3.06,0.854,0.657,35.0,65.8,6.71,17.25,negro
ESP011871,12.17,7.65,4.51,3.65,2.48,2.89,6.65,8,3.56,9.49,1.73,1.0,3.06,2.08,0.71,1.19,9,51,0.24,48,2.7,0.546,0.78,42.8,79.3,9.89,24.29,rojizo
ESP011872,10.68,6.47,4.84,3.53,2.44,3.48,3.77,8,5.97,5.38,2.98,1.0,1.82,1.73,0.74,0.63,4,53,0.54,78,2.21,0.353,0.504,40.3,89.9,9.18,23.2,negro
ESP011873,11.86,7.82,3.99,3.3,2.27,2.65,4.49,9,5.38,5.29,3.1,5.77,3.74,1.54,0.81,1.07,7,61,0.77,5,2.97,0.379,0.446,36.9,62.7,7.39,18.77,negro
ESP011874,19.93,12.4,9.85,8.25,5.23,7.61,10.63,13,6.2,12.92,2.14,4.33,3.54,1.83,0.39,1.7,11,46,0.46,259,2.02,0.533,0.648,153.1,747.0,13.28,36.41,rojizo
ESP011875,23.0,14.26,10.51,8.93,6.14,5.97,10.06,10,3.91,16.03,6.74,3.24,4.91,0.93,0.52,2.92,9,72,0.24,303,2.19,0.437,0.697,188.5,721.6,18.27,47.05,metalico
ESP011876,12.35,7.45,5.08,4.56,2.73,3.24,4.56,7,5.61,8.9,4.32,1.0,3.08,1.61,1.07,0.47,4,58,0.25,74,2.43,0.369,0.721,48.9,101.6,13.53,32.14,negro
ESP011877,9.94,6.33,4.57,3.61,2.31,1.45,3.83,9,2.26,3.19,3.23,6.15,3.27,1.36,1.15,1.27,10,45,0.7,5,2.18,0.385,0.321,35.4,32.9,8.84,22.25,negro
ESP011878,24.33,15.43,10.75,9.01,5.86,9.55,12.77,13,3.99,13.36,6.23,4.65,4.56,1.59,1.55,2.48,12,92,0.62,331,2.26,0.525,0.549,204.0,1248.9,20.5,51.75,metalico
ESP011879,11.9,7.23,5.88,5.17,3.27,2.83,3.13,6,7.15,4.99,3.5,1.28,3.13,1.75,1.0,0.95,4,53,0.69,85,2.02,0.263,0.419,54.6,99.0,9.65,25.18,marron
ESP011880,24.15,15.55,11.5,9.06,6.4,7.99,10.89,13,1.87,14.25,5.04,3.16,5.2,1.26,1.01,2.25,12,57,0.29,342,2.1,0.451,0.59,216.6,1109.5,17.23,45.96,metalico
ESP011881,19.39,11.64,10.62,8.73,5.64,6.84,8.28,13,7.1,11.09,3.91,5.2,4.65,1.96,0.6,1.78,14,73,0.49,244,1.83,0.427,0.572,160.6,704.3,14.59,39.8,metalico
ESP011882,11.93,6.94,5.19,4.59,3.01,4.28,4.18,8,5.99,8.5,3.78,1.0,2.93,1.93,0.41,0.2,5,47,0.66,74,2.3,0.35,0.712,48.3,132.5,10.27,25.73,marron
ESP011883,10.88,7.07,4.34,3.97,2.35,5.49,5.17,10,5.02,8.35,3.93,5.21,2.32,2.24,1.51,1.41,13,59,1.03,34,2.51,0.475,0.767,36.8,129.6,10.67,25.68,negro
ESP011884,12.9,8.53,6.0,4.34,3.24,4.29,4.36,8,5.26,8.03,4.17,1.0,3.47,1.36,1.16,1.14,5,48,0.1,76,2.15,0.338,0.622,60.4,166.0,13.13,32.26,marron
ESP011885,23.85,14.74,10.48,8.25,5.84,7.04,8.92,14,3.48,12.36,4.78,3.09,3.5,1.09,0.94,2.5,9,68,0.22,363,2.28,0.374,0.518,195.0,879.8,16.16,42.8,marron
ESP011886,24.27,15.42,11.98,9.38,6.79,9.06,10.75,11,3.53,13.27,7.31,4.12,5.45,1.6,1.46,2.38,8,66,0.12,334,2.03,0.443,0.547,226.8,1317.1,20.01,52.0,marron
ESP011887,19.35,11.85,8.62,6.98,4.71,7.05,6.25,13,7.33,13.38,5.06,3.54,3.67,2.95,0.2,2.02,10,39,0.81,220,2.24,0.323,0.691,130.1,588.0,16.08,40.78,metalico
ESP011888,19.02,12.29,8.85,7.63,4.44,5.16,11.34,14,7.6,10.35,2.59,3.88,3.42,1.77,0.89,2.63,11,72,1.1,261,2.15,0.596,0.544,131.3,434.3,23.58,56.01,metalico
ESP011889,24.94,15.44,10.55,8.34,5.94,7.79,9.0,10,3.23,12.73,6.15,4.09,4.26,2.16,1.52,1.66,11,51,0.3,346,2.36,0.361,0.51,205.2,1024.8,15.73,42.01,metalico
ESP011890,18.46,11.56,9.57,7.74,5.0,6.08,8.09,12,5.59,10.1,4.0,4.13,3.24,2.25,0.2,2.04,10,55,0.65,228,1.93,0.438,0.547,137.8,537.1,15.69,40.95,metalico
ESP011891,11.06,6.42,5.38,4.14,2.92,3.84,4.78,11,6.52,8.23,2.16,1.0,3.33,1.14,0.91,0.62,6,66,0.21,70,2.06,0.432,0.744,46.4,114.2,11.28,27.94,marron
ESP011892,20.14,12.89,9.13,7.75,5.12,7.91,12.34,12,8.88,10.97,1.7,4.74,3.95,2.0,0.22,2.36,13,33,1.09,202,2.21,0.613,0.545,143.4,727.2,14.83,38.79,metalico
ESP011893,10.89,6.96,4.75,4.07,2.37,3.39,3.23,9,6.44,10.4,4.25,2.11,2.83,1.64,0.53,0.93,5,55,0.31,46,2.29,0.297,0.955,40.3,87.7,8.47,21.69,negro
ESP011894,12.4,8.21,5.32,4.24,2.84,3.86,3.8,6,4.35,8.34,2.51,1.0,3.04,1.49,0.55,0.57,8,73,0.79,79,2.33,0.306,0.673,51.5,127.3,10.98,27.28,negro
ESP011895,20.2,13.04,9.45,7.83,5.55,6.51,11.74,13,8.25,10.33,2.1,4.81,4.19,2.31,0.77,2.45,10,57,0.26,192,2.14,0.581,0.511,148.9,621.3,21.08,51.61,rojizo
ESP011896,24.49,14.82,11.69,9.4,6.3,6.31,12.59,14,1.86,12.14,5.72,3.53,3.38,1.18,1.03,2.79,12,85,0.51,327,2.09,0.514,0.496,223.3,903.2,18.06,47.81,marron
ESP011897,9.74,5.77,3.74,2.93,2.32,4.02,6.18,8,3.83,8.48,5.4,4.0,3.01,1.67,1.39,0.91,9,74,1.54,12,2.6,0.634,0.871,28.4,73.2,7.09,17.92,marron
ESP011898,19.63,12.37,9.27,7.4,5.01,5.91,10.75,12,5.23,12.16,4.32,4.43,3.15,2.08,0.42,2.64,16,53,0.33,223,2.12,0.548,0.619,141.9,537.7,15.64,40.55,marron
ESP011899,22.84,13.98,11.5,9.3,6.04,8.86,8.43,9,1.59,13.37,6.13,3.44,3.91,1.1,1.01,3.11,7,45,0.21,331,1.99,0.369,0.585,204.9,1163.6,14.12,39.74,rojizo
ESP011900,22.45,13.53,11.68,9.49,6.53,6.33,7.95,10,3.67,10.29,5.62,5.3,4.65,1.46,1.11,3.05,11,66,0.1,345,1.92,0.354,0.458,204.5,829.9,20.13,51.94,negro
ESP011901,12.87,7.99,4.44,3.63,2.51,3.42,4.08,8,6.68,8.67,4.37,1.0,2.71,1.29,0.22,0.2,5,50,0.24,47,2.9,0.317,0.674,44.6,97.7,11.46,27.36,marron
ESP011902,12.32,7.51,5.1,3.72,2.74,3.38,5.31,8,4.76,6.73,2.61,1.0,1.04,1.87,0.85,1.24,6,36,0.43,37,2.42,0.431,0.546,49.0,106.2,3.4,11.9,metalico
ESP011903,10.34,6.43,5.55,4.61,2.83,4.34,5.05,7,4.1,2.6,3.49,1.55,2.84,1.61,0.95,1.0,7,57,0.74,75,1.86,0.488,0.251,44.8,124.5,11.93,29.41,negro
ESP011904,21.82,14.01,9.74,8.03,5.57,5.48,9.32,11,6.57,13.32,2.84,2.99,2.44,1.98,0.47,1.84,11,38,0.92,247,2.24,0.427,0.61,165.8,582.3,12.44,34.62,rojizo
ESP011905,21.75,14.02,11.0,8.67,6.17,9.47,11.39,12,4.12,12.61,5.67,4.22,4.29,2.13,0.65,2.98,10,77,0.75,328,1.98,0.524,0.58,186.6,1132.8,21.74,54.48,negro
ESP011906,25.09,15.67,11.03,9.15,5.83,7.44,11.23,14,3.1,14.14,7.83,4.98,5.59,1.48,1.0,1.97,11,78,0.39,326,2.27,0.448,0.564,215.9,1029.5,19.66,50.35,metalico
ESP011907,21.61,13.72,9.68,7.39,5.26,7.16,9.25,12,7.35,14.38,1.7,4.29,2.78,2.27,0.38,2.46,10,67,0.69,247,2.23,0.428,0.665,163.2,748.9,16.76,43.2,marron
ESP011908,13.66,8.78,5.0,3.97,2.86,3.69,7.95,8,4.61,4.62,4.98,1.0,2.42,1.69,0.95,0.91,5,60,0.48,47,2.73,0.582,0.338,53.3,126.0,7.27,19.54,marron
ESP011909,19.54,11.9,10.01,8.27,5.27,7.44,9.2,10,5.09,10.88,2.54,5.66,3.81,2.55,0.78,1.68,11,59,1.24,231,1.95,0.471,0.557,152.6,727.6,19.86,49.73,marron
ESP011910,11.38,7.34,4.19,2.95,2.28,4.78,7.21,9,4.25,7.11,4.14,1.67,2.61,1.26,1.11,1.16,9,61,0.54,63,2.72,0.634,0.625,37.2,114.0,10.87,25.93,negro
ESP011911,20.0,11.87,10.24,7.98,5.65,7.06,9.37,12,7.16,13.54,2.04,4.59,3.25,2.11,0.42,2.72,11,64,0.37,225,1.95,0.468,0.677,159.7,722.9,14.37,38.98,marron
ESP011912,24.89,15.31,10.8,8.7,5.68,7.71,13.33,13,1.02,11.01,5.43,5.45,5.04,1.74,1.01,2.25,8,62,0.53,307,2.3,0.536,0.442,209.7,1036.3,16.15,43.1,metalico
ESP011913,13.08,8.87,4.46,3.99,2.52,3.76,4.09,9,5.04,6.0,4.8,1.34,3.12,1.36,0.95,0.71,7,59,0.55,58,2.93,0.313,0.459,45.5,109.7,10.15,24.76,negro
ESP011914,11.69,6.82,5.05,4.29,2.38,3.89,3.84,8,6.29,6.06,2.81,1.0,2.27,1.76,0.52,0.52,6,27,0.86,61,2.31,0.328,0.518,46.0,114.8,9.1,23.25,negro
ESP011915,12.81,6.98,5.01,4.41,2.91,4.33,4.2,9,4.62,4.08,4.06,1.64,3.01,1.4,1.38,0.66,4,74,0.21,72,2.56,0.328,0.319,50.1,138.9,3.36,11.73,negro
ESP011916,25.7,15.77,10.63,8.39,5.84,9.11,11.83,11,4.38,12.92,7.07,5.88,4.41,2.1,1.34,2.75,12,42,0.5,335,2.42,0.46,0.503,213.1,1244.4,19.73,50.09,metalico
ESP011917,13.98,8.74,4.65,4.2,2.27,3.76,1.0,9,4.49,2.58,4.08,1.14,1.69,1.59,0.78,1.47,6,85,0.94,78,3.01,0.072,0.185,50.7,122.2,5.27,15.19,metalico
ESP011918,13.13,7.63,3.36,2.87,2.07,6.34,1.26,6,4.26,3.27,5.79,4.58,2.79,2.04,1.38,0.38,10,49,1.13,5,3.91,0.096,0.249,34.4,139.9,8.77,20.9,negro
ESP011919,7.66,5.13,4.61,3.48,2.44,2.75,5.18,8,4.06,6.64,6.92,6.41,3.78,1.92,1.29,1.4,11,44,0.71,18,1.66,0.676,0.867,27.5,48.6,8.33,21.27,negro
ESP011920,11.78,6.94,4.92,3.98,2.92,2.63,6.74,7,4.77,2.93,2.08,1.72,2.49,1.17,0.9,0.76,6,48,0.1,37,2.39,0.572,0.249,45.2,76.2,12.45,29.82,metalico
ESP011921,23.68,14.23,11.49,9.8,6.51,7.14,11.51,12,2.99,13.67,7.28,2.97,4.36,1.27,0.88,2.49,12,81,0.15,331,2.06,0.486,0.577,212.2,971.3,20.0,51.49,rojizo
ESP011922,24.25,15.16,9.95,8.13,5.56,8.09,9.77,13,3.23,12.52,5.64,6.14,4.59,2.03,1.17,3.37,9,54,0.62,296,2.44,0.403,0.516,188.2,976.0,15.24,40.43,marron
ESP011923,21.75,14.07,11.2,9.04,6.37,7.56,9.82,10,4.76,12.66,6.54,3.53,4.3,1.75,1.02,3.31,9,54,0.51,287,1.94,0.451,0.582,190.0,920.8,17.5,46.2,metalico
ESP011924,22.6,14.15,11.09,8.11,6.09,8.59,10.15,12,2.87,14.39,7.44,2.19,4.4,1.49,0.65,2.56,13,70,0.19,303,2.04,0.449,0.637,195.5,1076.5,21.66,54.41,marron
ESP011925,12.83,7.36,4.85,4.04,2.93,2.27,4.77,8,4.59,6.56,3.0,1.0,1.46,0.98,0.71,1.34,8,53,0.48,63,2.65,0.372,0.511,48.5,70.6,9.3,23.45,rojizo
ESP011926,13.33,8.98,4.89,3.96,2.65,3.39,3.13,6,4.69,8.8,4.33,1.0,3.62,1.9,1.26,1.08,7,62,0.1,63,2.73,0.235,0.66,50.8,110.5,10.68,26.25,marron
ESP011927,22.9,14.21,10.7,8.51,6.01,6.24,10.77,11,2.94,16.39,5.88,2.03,3.67,1.2,1.01,2.47,12,82,0.1,314,2.14,0.47,0.716,191.1,764.5,17.94,46.58,metalico
ESP011928,21.05,12.52,10.02,8.23,5.52,5.58,11.22,12,5.44,10.69,3.31,5.08,3.37,1.49,0.55,2.17,11,37,0.61,206,2.1,0.533,0.508,164.5,588.5,14.87,39.76,metalico
ESP011929,17.55,11.22,10.0,7.77,5.73,8.19,8.47,9,5.74,9.79,3.29,4.8,3.58,1.94,0.36,2.02,14,55,0.24,243,1.76,0.483,0.558,136.9,718.7,12.5,35.0,marron
ESP011930,11.15,6.47,3.64,2.49,2.07,3.19,4.41,8,2.72,5.56,5.71,6.41,2.48,1.46,1.36,0.51,9,62,0.34,6,3.06,0.396,0.499,31.7,64.7,8.42,20.48,negro
ESP011931,12.36,7.9,4.81,3.86,2.7,3.29,6.82,7,4.32,6.69,4.3,1.77,2.6,2.42,1.03,0.99,6,50,0.3,16,2.57,0.552,0.541,46.4,97.8,10.57,25.95,marron
ESP011932,20.16,13.19,9.95,8.18,5.42,7.09,10.25,11,7.09,9.74,2.72,4.16,3.24,1.52,0.46,2.4,13,71,0.88,216,2.03,0.508,0.483,156.5,711.1,18.37,46.69,metalico
ESP011933,13.08,7.59,5.35,4.57,3.12,4.45,8.16,10,6.25,5.74,2.7,1.0,2.42,1.57,0.93,0.85,6,85,0.56,45,2.44,0.624,0.439,54.6,155.7,9.46,24.27,marron
ESP011934,10.34,6.83,3.67,2.8,1.98,2.82,4.3,9,8.06,8.59,4.23,4.48,3.4,2.0,1.41,0.37,7,58,0.55,5,2.82,0.416,0.831,29.6,53.5,13.15,29.97,negro
ESP011935,12.68,8.02,5.47,4.39,3.15,3.66,2.06,8,3.41,10.75,4.24,1.0,2.41,2.25,0.98,1.83,8,72,0.6,55,2.32,0.162,0.848,54.1,126.9,8.86,23.19,metalico
ESP011936,23.86,14.7,10.86,9.05,6.2,9.32,10.23,12,3.09,11.3,5.69,2.26,5.65,1.8,0.73,3.38,10,84,0.29,313,2.2,0.429,0.474,202.1,1207.5,13.99,38.84,metalico
ESP011937,14.85,9.62,4.21,2.79,2.26,3.08,1.82,8,3.4,9.08,4.0,1.92,3.11,1.83,0.64,0.57,8,75,0.5,50,3.53,0.123,0.611,48.8,96.3,9.85,23.91,marron
ESP011938,25.82,15.82,11.64,9.41,6.49,7.77,14.3,11,2.83,16.04,5.26,4.52,2.59,1.73,1.1,3.54,11,80,0.7,336,2.22,0.554,0.621,234.4,1167.6,14.45,40.54,rojizo
ESP011939,13.08,8.43,3.9,2.94,2.32,4.84,7.77,9,5.47,8.81,4.32,1.0,2.89,2.07,1.03,1.22,7,67,0.1,71,3.35,0.594,0.674,39.8,123.4,5.53,14.96,metalico
ESP011940,22.86,14.28,10.94,9.21,6.25,6.7,11.43,10,5.14,14.26,4.08,2.95,4.72,1.78,0.83,2.94,9,37,0.52,327,2.09,0.5,0.624,195.1,837.8,16.52,43.98,metalico
ESP011941,18.68,11.9,9.83,8.08,5.27,6.59,10.56,11,7.91,14.97,2.24,4.12,3.64,2.23,0.54,2.55,15,51,0.39,239,1.9,0.565,0.801,143.2,605.0,18.86,47.55,negro
ESP011942,11.59,6.89,4.53,3.54,2.15,3.26,3.32,8,4.32,3.2,3.91,1.0,4.08,2.07,0.55,1.07,6,39,0.45,62,2.56,0.286,0.276,41.0,85.6,7.53,19.59,marron
ESP011943,11.54,6.74,3.86,2.96,2.4,4.55,4.2,8,4.44,7.74,4.22,4.77,3.8,2.08,1.19,2.19,6,46,1.2,33,2.99,0.364,0.671,34.7,101.3,11.52,26.9,negro
ESP011944,10.74,6.15,3.29,2.59,1.54,1.73,4.53,8,4.72,9.15,6.12,4.49,1.52,1.9,1.49,0.82,7,39,1.06,33,3.26,0.422,0.852,27.6,30.6,8.28,19.85,negro
ESP011945,19.95,13.13,9.12,7.15,5.05,6.69,10.79,12,6.18,12.51,3.34,4.16,3.26,2.49,0.47,2.97,13,46,0.82,247,2.19,0.541,0.627,141.9,608.6,13.59,36.3,marron
ESP011946,22.95,13.87,11.61,8.98,6.34,8.06,11.22,11,3.44,13.54,4.11,4.79,4.79,1.5,0.62,3.57,8,38,0.67,294,1.98,0.489,0.59,207.8,1073.8,17.71,47.03,marron
ESP011947,12.98,8.52,4.33,3.68,2.61,5.5,4.3,9,6.58,6.31,4.98,1.0,1.98,1.26,1.04,0.82,5,46,0.23,53,3.0,0.331,0.486,43.8,154.6,11.41,27.15,metalico
ESP011948,14.42,9.03,4.88,4.14,2.64,3.16,8.8,8,4.34,5.74,5.59,1.0,2.2,2.2,1.28,0.28,6,44,0.1,63,2.95,0.61,0.398,54.9,111.2,12.09,29.06,negro
ESP011949,11.68,6.58,3.34,3.09,1.91,1.94,3.04,7,5.74,5.41,6.16,4.76,3.21,1.82,1.54,1.5,10,35,0.78,17,3.5,0.26,0.463,30.4,37.8,5.99,15.32,marron
ESP011950,9.63,5.88,4.74,3.7,2.8,3.8,3.43,9,4.95,4.45,3.9,4.97,2.85,1.56,1.1,1.87,8,74,1.25,6,2.03,0.356,0.462,35.6,86.7,8.06,20.86,negro
ESP011951,25.1,14.97,10.81,8.19,5.73,8.4,9.6,10,3.15,13.44,5.93,3.87,4.6,1.59,1.14,3.35,14,65,0.33,282,2.32,0.382,0.535,211.6,1139.6,19.28,49.37,metalico
ESP011952,12.84,8.06,3.68,3.29,2.2,1.86,7.83,10,3.19,9.78,4.24,6.29,2.32,0.98,1.3,1.13,9,71,0.85,15,3.49,0.61,0.762,36.9,43.9,8.83,21.34,rojizo
ESP011953,19.38,11.59,9.85,8.02,5.38,8.12,8.54,9,9.24,13.25,3.34,5.03,3.08,1.73,0.76,3.63,11,39,0.46,279,1.97,0.441,0.684,148.9,775.0,13.76,37.37,marron
ESP011954,11.37,8.14,4.27,3.71,2.16,3.64,4.98,7,3.48,7.38,4.78,7.24,3.05,0.89,1.02,1.61,7,48,1.33,5,2.66,0.438,0.649,37.9,88.4,7.37,19.01,metalico
ESP011955,12.04,7.14,3.46,2.83,1.73,4.06,5.46,8,6.96,9.03,5.51,5.16,2.38,1.64,1.56,1.89,12,63,1.35,16,3.48,0.453,0.75,32.5,84.6,13.08,29.62,negro
ESP011956,12.3,7.65,3.73,2.93,2.5,4.84,5.76,8,1.92,8.27,1.8,3.69,3.54,1.55,1.43,1.18,10,48,1.28,13,3.3,0.468,0.672,35.8,111.0,12.2,28.13,marron
ESP011957,20.46,12.33,9.48,7.1,5.12,5.67,10.25,12,8.68,12.13,2.62,2.36,4.02,2.11,0.37,2.72,13,52,0.39,244,2.16,0.501,0.593,151.3,549.9,17.64,44.76,marron
ESP011958,20.65,12.45,10.19,8.2,5.72,5.82,9.49,11,7.0,13.51,2.67,4.96,5.13,1.92,0.36,3.21,11,58,0.59,216,2.03,0.46,0.654,164.1,612.3,10.45,31.09,metalico
ESP011959,20.41,12.88,9.43,7.93,5.26,6.05,7.45,13,6.07,8.93,3.61,5.18,3.33,2.0,0.76,1.69,13,54,0.29,263,2.16,0.365,0.438,150.1,582.2,19.28,47.99,negro
ESP011960,12.86,7.22,5.72,4.08,3.23,1.31,1.99,8,3.85,3.8,3.44,1.0,2.33,1.16,0.54,0.84,4,48,0.93,85,2.25,0.155,0.295,57.4,48.2,12.27,30.26,negro
ESP011961,12.11,6.93,3.16,2.41,1.76,1.66,5.64,7,4.31,5.37,4.84,5.27,2.44,1.53,0.89,0.77,8,47,0.71,5,3.83,0.466,0.443,29.8,31.8,7.24,17.64,negro
ESP011962,11.79,7.34,4.42,3.54,2.79,2.99,5.68,8,4.04,7.14,2.61,1.0,2.14,1.33,0.7,1.18,5,80,0.8,69,2.67,0.482,0.606,40.6,77.9,9.61,23.64,negro
ESP011963,10.98,6.55,5.44,4.84,2.93,4.57,5.45,9,5.35,5.27,3.79,1.54,2.69,1.07,0.69,0.46,6,54,0.74,59,2.02,0.496,0.48,46.6,136.5,5.53,16.5,marron
ESP011964,12.77,8.36,4.56,3.22,2.35,5.68,5.88,10,3.75,5.03,5.4,1.0,1.91,1.58,1.09,1.32,4,59,0.48,70,2.8,0.46,0.394,45.4,165.4,6.87,18.3,negro
ESP011965,11.31,6.41,3.35,2.47,2.21,2.16,6.79,9,4.94,7.26,3.39,4.18,1.41,0.84,1.37,1.08,9,34,0.96,5,3.38,0.6,0.642,29.6,40.9,7.85,19.05,negro
ESP011966,11.27,6.44,3.97,3.25,1.99,2.05,3.58,6,3.73,8.55,4.84,5.12,3.36,1.28,1.32,0.43,9,59,0.89,5,2.84,0.318,0.759,34.9,45.9,12.7,29.37,marron
ESP011967,22.68,14.19,9.96,7.82,5.3,9.13,12.07,11,3.59,15.33,7.05,4.42,3.23,2.23,0.92,2.15,10,51,0.1,313,2.28,0.532,0.676,176.2,1031.2,17.15,44.26,metalico
ESP011968,22.83,14.45,10.92,9.08,5.98,6.35,13.51,13,2.59,14.26,6.48,4.45,4.02,1.38,0.62,3.17,11,84,0.44,326,2.09,0.592,0.625,194.5,791.5,17.47,45.86,metalico
ESP011969,9.66,6.74,4.44,3.25,2.63,2.94,5.5,8,2.63,4.88,4.55,5.67,3.83,1.34,1.04,1.59,10,57,1.5,5,2.18,0.569,0.505,33.5,63.0,6.12,16.68,negro
