id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG010573,6083,4137,0,0.67,4076,30.4,20.6,5.9,14.7,20.7,2.8,10.1,39.5,82084,8551,2931,0,5.7,1,2,1,78,5,6,21.1,378831,alquiler,medio,inactivo
HOG010574,720,2493,2068,0.88,634,22.3,33.7,22.3,17.3,6.7,8.7,8.9,17.4,15153,7752,5119,682,30.0,3,0,0,28,1,4,5.6,244116,propiedad,superior,ocupado
HOG010575,3711,1139,2797,1.1,4082,38.6,25.5,19.3,8.4,12.4,8.8,8.6,13.7,29816,11364,9001,397,18.4,2,2,1,30,1,4,4.0,5155,propiedad,medio,jubilado
HOG010576,6612,4384,0,0.54,3570,8.0,16.6,4.8,10.1,19.2,9.5,9.6,40.9,115084,10701,3187,0,29.8,1,1,1,84,5,5,8.5,302759,propiedad,superior,ocupado
HOG010577,3172,3136,1174,0.88,2791,14.3,34.7,15.2,13.0,6.4,0.0,10.4,7.6,22902,7360,10570,989,34.4,3,2,0,20,1,4,0.0,2825,alquiler,medio,ocupado
HOG010578,4731,794,1742,0.88,4163,35.4,12.2,20.2,12.0,15.2,5.0,10.6,9.7,23777,15949,8014,755,27.4,3,1,0,34,0,5,7.6,-30000,propiedad,basico,ocupado
HOG010579,8622,3940,0,0.59,5087,8.0,8.0,3.0,9.7,20.9,7.2,3.9,32.6,67318,977,8215,592,31.3,1,2,0,67,5,6,18.7,579710,hipoteca,superior,jubilado
HOG010580,1857,1544,1925,1.04,1931,43.0,16.3,20.7,10.1,16.7,7.1,4.3,11.3,25447,12494,2134,285,40.1,3,1,2,27,1,3,0.0,127080,propiedad,medio,ocupado
HOG010581,1336,1569,2077,0.84,1122,39.8,9.6,15.9,2.2,8.1,2.6,9.4,0.0,25484,8519,9343,679,15.9,2,1,1,33,1,3,7.9,109496,alquiler,superior,parado
HOG010582,1076,500,1132,0.93,1001,54.1,27.0,5.8,16.8,3.1,5.9,4.0,0.0,11676,21244,12098,794,15.6,3,1,0,41,0,2,10.1,29559,alquiler,basico,ocupado
HOG010583,700,1546,0,1.22,854,50.4,30.4,5.8,17.7,8.0,3.4,5.8,4.6,0,3221,10993,466,53.3,2,1,0,55,1,2,7.2,-16483,alquiler,medio,parado
HOG010584,714,500,876,1.22,871,70.0,27.3,14.5,6.9,3.3,11.0,1.1,0.0,15165,15165,1955,931,40.6,2,1,0,49,1,0,15.0,-30000,alquiler,medio,ocupado
HOG010585,2982,1442,1800,0.87,2594,33.5,25.9,15.9,11.7,7.8,4.5,8.3,0.0,9853,25055,6417,0,25.2,3,1,2,20,4,3,11.7,157815,hipoteca,medio,parado
HOG010586,7110,3244,294,0.66,4693,13.8,21.9,5.9,11.2,23.0,12.8,13.0,34.5,81873,6103,0,214,0.0,1,3,0,67,3,7,33.2,390627,hipoteca,basico,ocupado
HOG010587,3651,2805,0,0.81,2957,37.7,26.6,17.5,8.2,8.2,2.8,8.5,0.3,6666,10754,13763,1126,56.5,6,2,0,20,3,5,19.1,-30000,hipoteca,medio,parado
HOG010588,795,627,1092,0.95,755,60.3,32.5,10.3,9.0,2.2,0.0,7.5,4.8,25283,24336,12867,886,42.8,4,2,0,39,0,3,6.7,130820,alquiler,superior,jubilado
HOG010589,8188,4447,0,0.3,2456,10.4,24.3,3.0,9.2,23.2,7.5,7.0,42.7,91753,478,1744,0,3.2,1,1,0,50,5,6,36.2,322295,hipoteca,superior,ocupado
HOG010590,3682,2215,1516,0.83,3056,42.1,29.4,16.5,10.7,15.1,4.3,10.6,17.7,0,28679,2895,876,33.0,6,1,0,20,0,6,20.2,97960,alquiler,medio,ocupado
HOG010591,4709,1955,2142,1.02,4803,32.3,19.8,15.5,21.1,10.7,0.0,5.6,9.3,0,0,10031,651,30.6,4,2,1,41,1,7,15.1,-20412,hipoteca,medio,ocupado
HOG010592,4462,4640,0,0.35,1562,17.3,11.8,5.4,9.3,18.4,6.6,3.4,55.0,88604,14164,5781,549,7.4,2,3,0,67,2,4,23.1,528242,hipoteca,superior,jubilado
HOG010593,4693,2705,55,1.08,5068,45.5,22.2,24.0,11.3,5.3,7.7,10.3,5.6,56639,17149,3593,898,36.4,5,2,4,33,0,4,9.0,-30000,propiedad,basico,ocupado
HOG010594,5723,2816,0,0.89,5093,39.2,18.3,20.6,12.5,8.9,7.7,8.9,17.8,0,32469,10875,864,52.5,4,1,1,20,1,7,16.5,229787,hipoteca,basico,jubilado
HOG010595,3145,2932,0,0.81,2547,45.1,30.2,20.8,19.4,10.0,10.2,2.8,4.0,12109,17078,9099,1280,63.4,4,2,2,29,0,4,8.8,81138,alquiler,basico,ocupado
HOG010596,2930,2680,1043,1.1,3223,39.9,20.8,17.4,16.7,4.1,7.4,10.8,2.8,0,23004,8476,1180,47.6,4,1,1,26,5,6,7.8,171737,propiedad,medio,parado
HOG010597,4042,2669,2727,0.93,3759,59.5,33.6,13.1,11.3,7.6,4.2,6.5,1.5,20298,8594,10948,677,11.3,1,1,0,36,1,1,2.8,150090,propiedad,medio,ocupado
HOG010598,700,500,1533,0.98,686,55.1,36.4,3.0,20.0,0.5,10.8,6.8,0.0,0,14982,14796,703,56.9,6,1,0,38,0,2,7.7,-30000,alquiler,basico,inactivo
HOG010599,7588,5525,0,0.55,4173,20.5,8.5,3.0,15.3,11.1,10.8,11.6,52.6,90810,0,7472,0,3.3,1,1,1,61,6,8,9.0,407822,propiedad,superior,ocupado
HOG010600,7153,5101,0,0.46,3290,35.9,16.2,7.1,12.2,18.2,8.6,12.5,41.7,83181,8843,432,0,0.0,3,3,0,58,3,7,12.9,215551,alquiler,superior,ocupado
HOG010601,1339,500,95,1.12,1500,59.4,24.2,3.0,17.0,7.0,5.3,10.0,2.6,0,27051,9906,557,36.6,1,2,0,57,0,1,8.6,-30000,alquiler,medio,inactivo
HOG010602,3918,2298,0,1.12,4388,34.3,33.2,17.4,17.1,13.6,9.6,2.0,18.8,38689,11054,4696,1341,77.4,7,0,0,20,3,7,0.0,16822,propiedad,basico,ocupado
HOG010603,3051,1797,1997,0.95,2898,35.3,30.0,10.6,15.8,6.0,6.0,5.3,4.6,16434,16514,6155,821,27.1,4,1,2,39,5,0,8.6,91702,alquiler,medio,ocupado
HOG010604,7493,4578,0,0.5,3746,10.5,10.8,3.0,8.5,16.7,9.9,12.8,50.0,82331,0,0,0,11.7,5,2,1,58,5,11,32.4,390267,alquiler,superior,ocupado
HOG010605,2147,914,275,1.12,2405,70.0,34.1,6.7,9.2,0.6,2.1,8.8,5.8,25502,16503,14760,710,33.6,4,0,0,56,2,0,0.0,152462,alquiler,basico,parado
HOG010606,1925,500,1515,1.01,1944,57.4,29.5,12.6,16.9,3.8,7.3,3.0,12.2,0,25190,15343,743,48.1,2,2,0,29,1,5,12.0,-30000,alquiler,basico,inactivo
HOG010607,700,705,722,1.23,861,60.9,31.9,11.6,8.5,0.0,3.5,9.4,0.0,0,28647,8217,1041,43.2,1,1,0,42,0,2,0.0,119080,alquiler,basico,ocupado
HOG010608,700,1016,1513,1.14,798,63.0,32.0,14.7,25.8,4.9,0.0,4.7,0.0,0,18662,15197,333,56.0,1,0,0,25,0,2,0.4,26744,alquiler,medio,parado
HOG010609,4382,2425,555,0.86,3769,44.9,22.1,9.2,3.5,6.2,12.5,8.5,9.8,0,17406,6156,1251,54.4,5,1,2,20,2,7,12.5,291526,propiedad,superior,parado
HOG010610,700,1211,1317,1.23,861,42.5,36.3,3.0,14.5,1.9,1.1,5.7,0.0,0,22242,4081,748,50.6,1,2,0,38,2,3,0.0,67380,alquiler,basico,inactivo
HOG010611,1226,1074,383,1.01,1238,64.0,39.6,4.1,8.7,2.9,1.7,7.7,0.0,0,17670,15062,471,50.5,4,1,0,68,1,1,8.9,2666,hipoteca,basico,jubilado
HOG010612,1396,3007,3200,0.8,1117,30.3,22.3,23.9,16.0,9.7,6.4,3.6,29.8,0,4783,8947,0,34.1,1,2,0,35,0,4,20.7,-5703,propiedad,medio,ocupado
HOG010613,5593,1860,0,1.0,5593,24.9,21.1,13.8,12.2,0.6,9.8,11.0,1.9,47212,19399,13294,375,60.7,4,3,1,20,1,8,25.3,-1859,hipoteca,medio,ocupado
HOG010614,2276,500,0,1.03,2344,44.3,19.1,14.4,11.3,4.1,0.1,5.5,10.1,0,19492,14074,953,65.9,7,3,1,20,2,8,0.0,156765,alquiler,basico,ocupado
HOG010615,4597,4700,0,0.54,2482,8.0,9.7,5.5,9.5,20.2,5.3,14.3,47.9,85511,5744,5093,412,26.0,1,1,1,73,5,11,44.6,353803,alquiler,medio,ocupado
HOG010616,2078,3017,1288,0.94,1953,23.3,23.6,20.7,11.0,11.9,13.6,7.2,14.5,21349,15138,8847,411,15.6,6,2,0,20,2,4,15.5,197252,alquiler,superior,parado
HOG010617,9175,4062,0,0.3,2752,9.2,13.5,7.8,14.8,23.0,10.9,11.9,47.5,112374,13711,0,80,2.6,4,3,1,69,6,8,20.4,362492,hipoteca,superior,ocupado
HOG010618,6977,4748,0,0.36,2512,17.3,10.9,3.0,15.4,18.0,8.9,14.2,55.0,89523,9214,3256,0,3.3,1,1,1,81,6,5,24.3,383742,hipoteca,superior,ocupado
HOG010619,8607,4526,0,0.66,5681,26.0,29.8,6.1,9.0,19.9,9.0,9.2,36.7,74057,1683,0,305,16.1,3,2,0,77,6,7,0.0,441185,propiedad,superior,ocupado
HOG010620,4388,1062,1512,1.01,4432,50.2,26.8,11.3,16.5,4.5,2.3,5.7,2.6,7808,16757,1423,850,10.8,4,2,0,39,3,1,9.7,74735,propiedad,medio,jubilado
HOG010621,884,1729,737,1.08,955,50.4,23.4,7.8,15.4,7.6,3.0,4.6,0.2,19688,22019,6083,1153,45.4,2,1,1,53,0,0,6.1,96761,alquiler,basico,ocupado
HOG010622,8397,4194,0,0.31,2603,20.0,11.2,3.0,15.0,21.8,1.8,7.9,52.2,98542,25352,4755,506,3.4,1,3,0,66,3,6,23.8,564784,propiedad,superior,jubilado
HOG010623,2466,2091,1222,0.76,1874,31.6,23.9,15.2,11.9,7.0,8.2,1.0,0.3,2559,5385,0,461,22.5,1,1,1,24,2,2,14.3,124852,hipoteca,medio,ocupado
HOG010624,10067,5219,520,0.67,6745,14.5,8.0,6.8,16.2,18.4,8.3,7.5,44.2,38180,0,3928,330,0.0,1,3,1,54,3,6,26.5,167170,hipoteca,superior,ocupado
HOG010625,3530,2022,2166,1.03,3636,25.9,17.3,13.0,12.3,9.1,2.3,11.2,16.6,6880,15110,3382,840,14.1,3,1,0,29,4,3,13.7,150948,propiedad,medio,jubilado
HOG010626,2533,2284,0,0.87,2204,33.2,25.0,19.0,12.8,12.0,2.9,5.0,22.8,22838,31397,5535,729,65.7,4,3,1,46,1,2,9.3,85195,hipoteca,basico,ocupado
HOG010627,700,1218,1908,0.88,616,61.0,31.2,3.5,5.1,5.7,6.2,7.9,6.4,5551,12520,6310,714,57.7,2,0,0,38,0,3,10.3,-30000,alquiler,medio,parado
HOG010628,4165,1400,0,0.98,4082,34.8,22.3,12.9,11.7,14.6,0.7,11.6,0.0,49736,17989,4191,495,73.7,3,2,3,20,4,3,18.6,98130,propiedad,medio,ocupado
HOG010629,4307,4284,0,1.19,5125,27.8,31.7,14.4,12.4,7.3,11.3,4.9,9.3,23613,27782,15999,1170,42.2,5,1,1,20,4,3,0.0,55281,alquiler,basico,ocupado
HOG010630,4120,1787,710,1.01,4161,32.2,24.4,9.8,10.7,9.1,8.1,8.5,0.0,16323,23421,5380,546,30.0,5,2,2,20,2,4,9.2,125050,hipoteca,basico,inactivo
HOG010631,2960,2867,934,1.2,3552,41.9,20.3,18.0,9.9,0.0,5.1,10.3,14.1,14812,22906,2333,983,51.4,4,1,0,20,2,8,9.7,93711,alquiler,superior,jubilado
HOG010632,4225,1667,0,0.8,3380,29.5,27.4,14.9,17.8,18.1,7.2,2.8,33.0,11548,44577,9545,973,62.1,3,2,0,20,2,2,14.7,56879,propiedad,basico,inactivo
HOG010633,2768,2335,0,0.91,2519,33.7,23.1,10.9,8.7,2.0,11.7,10.7,0.0,9591,24749,9366,1081,46.3,5,1,0,20,5,4,12.0,-1581,alquiler,superior,parado
HOG010634,2493,2873,0,0.87,2169,28.9,20.2,20.0,13.7,1.4,2.9,5.7,0.0,18740,12746,10429,1195,49.9,3,3,1,20,2,5,5.4,-30000,alquiler,medio,inactivo
HOG010635,2633,2417,119,0.72,1896,38.0,26.7,20.8,12.1,9.9,10.1,10.6,0.0,15135,28056,15238,246,45.2,4,3,0,20,1,4,2.7,251652,alquiler,basico,parado
HOG010636,700,1300,1071,1.3,910,53.8,32.4,7.7,15.0,0.7,4.6,5.9,0.0,21286,12567,9098,855,29.7,2,1,0,22,0,2,20.9,75012,hipoteca,medio,parado
HOG010637,2282,2530,3105,0.79,1803,40.1,39.3,10.7,16.4,6.1,14.0,11.8,18.9,7330,16645,3805,526,24.5,5,2,1,20,0,2,14.9,210071,alquiler,medio,ocupado
HOG010638,3302,2110,0,0.87,2873,43.9,28.8,19.4,2.4,5.1,7.7,4.2,8.3,33732,32091,11434,928,39.6,5,1,0,20,4,4,7.5,62258,propiedad,medio,ocupado
HOG010639,1098,1494,1930,0.97,1065,40.4,25.0,15.0,16.9,8.5,6.1,7.6,7.7,6065,12380,4730,378,25.3,3,1,0,20,2,6,10.3,58360,hipoteca,basico,ocupado
HOG010640,3832,3157,2467,0.85,3257,32.4,32.1,17.0,7.6,4.2,7.0,8.4,0.0,49383,17742,9840,680,23.5,2,2,0,23,3,2,0.2,80599,hipoteca,medio,ocupado
HOG010641,3923,3659,2074,0.99,3884,41.5,24.3,13.7,8.7,17.0,0.7,7.6,8.9,30734,8071,4026,743,33.4,3,2,1,33,2,2,11.0,19581,propiedad,superior,parado
HOG010642,2447,4043,935,0.91,2227,45.7,18.7,12.2,10.2,10.4,5.9,6.0,3.9,54317,22854,13926,992,52.4,6,2,0,20,2,4,10.9,102557,alquiler,basico,ocupado
HOG010643,6219,4658,0,0.47,2923,8.0,8.0,3.0,7.6,16.9,1.6,7.2,36.5,95573,14255,713,554,14.8,1,2,1,43,6,6,2.9,600000,propiedad,superior,ocupado
HOG010644,6026,5534,515,0.43,2591,24.1,8.0,3.0,12.2,21.7,12.1,10.0,43.7,104247,0,0,205,4.7,1,1,0,41,3,7,14.5,401417,hipoteca,medio,ocupado
HOG010645,5545,3973,0,0.39,2163,18.8,15.9,12.4,18.4,17.3,9.0,6.8,51.4,86057,6566,5614,134,0.0,2,1,0,47,2,5,18.4,500777,propiedad,superior,ocupado
HOG010646,2486,995,926,1.19,2958,56.1,32.7,4.0,7.5,6.7,1.7,6.4,0.0,12519,2411,14684,639,51.1,2,0,0,25,0,0,13.7,42137,alquiler,basico,ocupado
HOG010647,5186,3370,0,0.54,2800,23.9,9.7,3.0,10.7,15.6,13.6,9.0,33.4,110876,8770,0,134,0.0,1,3,0,62,3,9,13.5,415593,propiedad,superior,ocupado
HOG010648,700,500,1488,1.13,791,45.1,39.1,11.4,13.2,0.0,1.5,3.7,0.0,0,12403,11232,952,41.1,2,1,0,43,0,3,9.6,-4801,hipoteca,basico,parado
HOG010649,2555,4657,1105,0.87,2223,18.7,24.1,15.7,9.9,6.2,11.9,8.3,0.0,39840,25472,8171,199,59.8,6,1,3,20,3,6,15.0,111676,alquiler,basico,ocupado
HOG010650,1088,2764,1913,1.3,1414,62.0,23.4,11.7,22.3,5.4,13.1,3.3,0.0,2340,31501,16737,926,53.7,5,1,0,69,2,0,0.0,-30000,propiedad,superior,parado
HOG010651,4439,877,2781,0.66,2930,44.6,25.1,10.5,9.3,2.1,0.0,6.9,0.0,7936,5930,8068,804,32.7,5,3,1,22,2,1,14.1,-30000,propiedad,superior,ocupado
HOG010652,1900,500,640,1.0,1900,45.3,37.9,11.9,16.8,8.1,0.0,9.6,0.0,4702,12519,5757,139,54.9,5,2,0,30,1,0,3.7,21260,hipoteca,basico,ocupado
HOG010653,4701,2238,2681,0.71,3338,31.2,19.0,18.0,13.4,5.5,3.3,8.2,9.7,17238,13592,3196,667,17.6,4,1,1,20,1,5,5.4,133681,propiedad,medio,ocupado
HOG010654,700,500,1519,1.11,777,67.8,28.6,4.0,16.7,0.2,0.0,5.1,0.0,0,9555,15778,695,50.2,2,1,0,44,0,0,5.8,155876,alquiler,medio,ocupado
HOG010655,958,500,1522,1.11,1063,31.3,36.5,5.7,14.0,0.0,10.3,0.0,0.0,0,8390,9103,1099,46.2,2,0,1,47,1,0,2.9,49871,alquiler,basico,ocupado
HOG010656,4668,1668,2317,1.07,4995,21.7,24.3,15.9,9.2,9.4,3.3,5.3,20.7,19106,10635,8246,733,14.0,2,2,2,41,6,2,22.8,179500,hipoteca,basico,parado
HOG010657,4797,2294,2961,0.84,4029,30.3,14.4,15.7,12.3,5.7,0.0,9.1,0.1,23398,9066,12049,1060,12.4,4,3,2,20,0,1,21.0,15075,alquiler,medio,ocupado
HOG010658,880,1034,675,1.0,880,48.4,43.6,4.2,11.8,0.0,10.0,9.5,12.1,0,19607,10384,280,42.0,5,1,0,35,1,3,0.0,20760,alquiler,basico,parado
HOG010659,1712,500,1487,1.1,1883,60.7,35.3,4.8,18.9,0.0,1.5,0.0,0.0,0,20797,9733,858,56.4,3,1,1,49,0,3,10.3,61298,alquiler,medio,ocupado
HOG010660,8184,4956,0,0.48,3928,8.0,8.0,3.0,9.7,19.0,6.7,8.7,53.6,113427,2941,0,675,31.1,2,3,0,83,4,6,17.9,515678,hipoteca,superior,ocupado
HOG010661,700,500,144,1.17,819,59.4,25.0,6.4,16.7,0.0,6.8,0.0,0.0,0,15876,11486,163,47.3,5,2,0,51,0,1,4.5,51829,alquiler,basico,parado
HOG010662,3979,789,1770,0.98,3899,31.2,20.2,17.0,5.0,11.2,0.2,9.0,0.0,17101,5947,8780,922,24.1,2,2,0,24,1,0,21.9,161039,hipoteca,medio,ocupado
HOG010663,3533,1460,2549,0.87,3074,28.4,38.8,21.7,9.8,9.3,11.4,6.6,21.1,12861,24125,2452,1040,24.3,5,2,0,20,0,2,3.3,160796,propiedad,medio,ocupado
HOG010664,4907,500,2551,0.85,4171,39.8,21.2,19.8,10.2,0.6,5.3,5.4,0.0,22058,20347,4763,291,6.9,1,2,0,46,2,0,25.1,59272,propiedad,medio,ocupado
HOG010665,8305,5564,0,0.4,3322,17.2,12.9,5.9,12.8,17.6,10.6,14.7,55.0,81395,0,0,364,13.6,2,2,0,53,5,7,15.3,305333,propiedad,medio,ocupado
HOG010666,1228,2764,1846,0.85,1044,40.3,25.2,26.1,8.2,9.6,8.3,9.5,16.0,0,21342,2372,582,13.4,1,1,1,24,0,6,11.0,161794,alquiler,medio,ocupado
HOG010667,5472,3708,0,1.12,6129,34.5,23.3,20.6,10.3,10.8,3.2,6.0,6.9,545,16348,18465,821,43.7,4,2,2,20,3,3,0.0,77828,propiedad,medio,ocupado
HOG010668,7923,4466,471,0.61,4833,15.8,8.0,5.2,21.9,15.7,11.1,6.3,55.0,56633,9380,1546,0,16.5,2,2,0,65,5,7,25.0,423254,alquiler,basico,inactivo
HOG010669,8725,3689,0,0.52,4537,10.7,18.1,3.0,10.0,12.7,12.4,8.9,50.0,92317,0,2352,349,5.5,1,3,0,81,4,7,23.7,340999,propiedad,basico,ocupado
HOG010670,847,1044,1638,1.18,999,51.9,36.9,9.7,14.4,0.0,1.2,7.8,0.0,0,8104,11155,754,28.9,3,2,0,44,1,0,0.0,179650,alquiler,medio,parado
HOG010671,3902,1957,2719,0.67,2614,38.0,15.5,6.6,12.2,10.2,2.4,9.0,10.0,5121,9956,1605,1053,32.3,2,2,0,46,3,1,19.7,129242,hipoteca,superior,ocupado
HOG010672,700,2552,1614,0.91,637,44.2,26.4,8.7,2.3,0.0,1.3,8.7,0.0,0,20834,11803,1142,44.1,3,0,0,42,2,0,0.0,145665,hipoteca,medio,ocupado
HOG010673,4646,1266,3773,0.98,4553,38.9,20.3,12.5,14.0,6.5,4.0,15.0,11.6,10477,15262,5225,469,16.9,1,2,0,46,2,3,21.7,32153,propiedad,basico,parado
HOG010674,700,500,574,1.3,910,58.4,34.3,13.2,14.2,2.9,3.8,7.9,0.0,20016,18804,10484,337,58.5,2,1,0,87,0,3,12.7,166203,alquiler,basico,parado
HOG010675,700,500,1499,1.2,840,56.5,27.4,3.0,15.3,1.7,8.5,5.2,0.0,0,8204,9777,228,36.4,4,1,0,40,0,0,0.0,104077,alquiler,medio,inactivo
HOG010676,7725,4200,0,0.55,4249,8.0,17.6,4.9,11.4,21.5,17.0,3.8,42.6,99547,0,443,343,4.0,1,1,1,43,3,9,22.2,377890,propiedad,medio,ocupado
HOG010677,1238,500,499,1.05,1300,61.5,30.9,3.0,15.3,0.0,10.0,8.6,14.4,6072,14787,14551,774,45.3,3,1,0,48,1,5,23.8,63917,alquiler,basico,parado
HOG010678,2107,2264,2954,1.07,2254,26.6,27.8,11.0,12.3,6.0,5.4,6.4,22.7,0,17199,10139,717,22.5,1,2,2,20,0,2,21.1,16200,alquiler,basico,ocupado
HOG010679,3369,1166,1191,1.0,3369,42.7,13.4,15.2,16.6,11.5,8.0,12.6,3.7,2200,6830,0,537,28.8,3,1,0,38,1,4,16.0,11293,propiedad,superior,ocupado
HOG010680,6939,5228,0,0.56,3886,8.0,9.7,8.4,10.4,16.6,12.4,8.4,52.1,92671,12624,1563,0,12.6,2,3,1,49,3,9,7.9,322394,hipoteca,medio,ocupado
HOG010681,4256,2948,297,1.27,5405,26.1,40.0,18.6,8.8,12.0,10.8,9.7,7.0,34692,29565,5692,556,55.9,4,1,2,20,3,6,3.7,37221,propiedad,medio,ocupado
HOG010682,5435,2154,0,0.88,4783,41.6,20.6,11.4,14.0,4.8,0.0,6.9,0.0,21060,34360,7038,915,22.8,4,2,3,22,1,2,3.9,-16971,alquiler,medio,ocupado
HOG010683,2541,500,1313,0.95,2414,55.8,28.2,9.4,2.1,0.3,0.0,8.1,0.0,11695,17625,15062,1033,50.1,5,0,0,54,0,4,0.0,82908,alquiler,basico,jubilado
HOG010684,2993,2189,2825,0.95,2843,24.5,23.0,18.7,7.7,14.8,14.3,7.1,0.0,0,12070,2159,745,33.6,4,1,0,33,1,5,0.0,109190,hipoteca,medio,ocupado
HOG010685,4994,2334,0,0.88,4395,43.9,32.0,17.9,17.7,5.2,9.7,9.6,2.9,12140,31867,12509,1081,50.5,2,2,1,20,2,4,4.6,124363,hipoteca,medio,parado
HOG010686,3923,2281,0,1.21,4747,44.0,23.6,10.3,9.2,6.9,5.1,8.3,18.3,26866,29641,14666,609,40.5,6,3,1,20,4,7,4.4,188987,hipoteca,superior,ocupado
HOG010687,7651,5600,0,0.51,3902,11.7,8.9,13.0,7.8,19.4,5.4,12.5,33.5,100881,0,0,91,24.8,1,3,2,60,4,6,13.7,429257,propiedad,medio,ocupado
HOG010688,1577,500,2073,1.04,1640,42.3,38.8,7.9,10.5,0.0,2.3,2.2,0.0,0,28119,14097,868,36.5,6,0,0,31,0,1,16.1,-12809,alquiler,medio,parado
HOG010689,5704,4163,0,0.44,2510,20.8,8.0,3.0,16.6,25.6,5.9,6.5,37.2,57013,0,6133,0,0.0,3,3,0,56,4,4,0.0,464887,propiedad,superior,ocupado
HOG010690,4790,1331,298,0.86,4119,28.5,21.2,13.1,18.1,15.2,12.6,2.6,7.8,0,10315,8148,1237,35.4,5,1,1,20,1,3,12.4,-23659,alquiler,basico,jubilado
HOG010691,2104,500,1365,1.3,2735,49.0,37.3,16.2,16.6,3.9,12.5,11.2,0.0,8233,11589,11981,1158,53.0,3,1,0,37,0,2,7.3,149873,alquiler,basico,parado
HOG010692,7986,3790,0,0.69,5510,16.7,19.6,3.0,11.4,24.1,11.4,12.9,55.0,98895,7373,4997,351,0.0,3,1,0,79,2,6,8.8,370750,hipoteca,superior,ocupado
HOG010693,3757,2165,254,0.87,3269,36.7,25.5,11.4,11.3,6.9,5.7,6.6,3.1,29068,17022,20571,269,51.8,7,2,1,20,2,4,0.0,148218,alquiler,superior,ocupado
HOG010694,3203,1079,1580,1.04,3331,32.3,29.7,23.7,13.3,4.0,0.0,10.7,0.0,18157,21835,3862,303,35.2,3,2,1,20,3,5,23.3,80307,alquiler,medio,ocupado
HOG010695,3686,3204,860,1.03,3797,26.6,16.3,12.5,7.8,12.0,14.9,16.8,8.2,48827,28562,3011,1238,37.9,4,2,1,20,3,6,11.4,52046,alquiler,basico,jubilado
HOG010696,1711,871,612,0.8,1369,46.9,13.6,14.9,10.7,10.4,0.9,8.5,0.7,25629,22897,4040,622,52.5,4,1,1,20,2,4,5.6,-30000,alquiler,medio,ocupado
HOG010697,7468,4256,0,0.57,4257,10.8,20.7,4.4,14.7,16.4,6.1,13.3,46.3,100837,0,3800,471,10.7,1,1,1,74,6,5,18.6,432878,propiedad,superior,ocupado
HOG010698,5713,5090,0,0.3,1714,8.0,15.9,3.0,10.0,20.5,14.7,14.8,39.2,66901,0,0,630,0.0,1,2,1,60,3,6,20.7,506643,propiedad,medio,ocupado
HOG010699,1888,1189,3244,1.08,2039,40.9,25.5,13.0,20.7,8.8,7.9,4.4,5.4,12872,3052,474,953,8.1,2,2,2,41,2,7,5.5,136420,propiedad,basico,parado
HOG010700,4418,3031,356,1.16,5125,30.5,22.4,16.0,7.5,3.8,9.3,8.1,6.6,10540,27564,11132,1056,54.7,6,2,2,20,2,7,14.5,33523,propiedad,superior,jubilado
HOG010701,3458,500,1770,1.18,4080,50.2,26.9,9.7,8.2,3.6,3.6,7.0,0.0,0,6675,11935,855,64.1,2,2,0,31,2,0,0.5,-30000,alquiler,basico,ocupado
HOG010702,3981,1148,289,0.84,3344,32.7,30.5,10.2,13.2,19.1,8.7,8.0,4.6,23993,23311,13106,689,65.7,4,1,3,20,4,5,7.2,214088,propiedad,medio,ocupado
HOG010703,1585,500,1177,1.3,2060,55.2,27.6,10.8,16.8,16.0,10.0,7.8,0.0,0,39501,3731,892,53.5,5,1,0,51,0,3,3.5,-12515,alquiler,superior,ocupado
HOG010704,700,500,1341,0.93,651,41.2,26.0,17.7,19.0,0.0,10.2,4.3,0.0,0,10989,7992,584,29.1,1,1,0,39,0,2,8.2,-30000,alquiler,medio,ocupado
HOG010705,3510,500,593,0.81,2843,53.3,30.5,3.0,13.7,6.6,0.0,4.1,0.0,11684,17460,8982,1180,35.2,3,0,0,51,0,0,0.6,-2241,alquiler,medio,ocupado
HOG010706,4399,1885,0,1.15,5059,41.5,12.3,6.8,18.8,7.9,2.8,12.3,0.0,16010,22301,11072,1318,56.0,4,1,0,20,5,5,17.9,-30000,hipoteca,basico,ocupado
HOG010707,5740,2035,763,0.83,4764,28.9,32.7,13.2,11.0,16.0,5.0,8.4,7.9,21005,45643,4021,284,46.1,4,2,2,20,4,3,13.5,240410,propiedad,medio,ocupado
HOG010708,1695,1606,367,0.87,1475,21.4,39.1,16.5,10.1,4.3,3.0,5.0,0.0,25595,27782,8791,787,55.6,6,1,0,20,0,1,20.6,141552,hipoteca,medio,parado
HOG010709,6899,3988,0,0.47,3243,8.0,8.0,5.8,16.3,14.7,15.9,15.6,42.4,48026,10961,0,257,0.0,3,3,2,50,5,10,0.9,505200,hipoteca,superior,ocupado
