id_prestamo,edad,ingresos_mensuales_eur,ingresos_conyuge_eur,importe_prestamo_eur,plazo_meses,cuota_mensual_eur,ratio_endeudamiento,ratio_cuota_ingreso,antiguedad_empleo_anos,antiguedad_cliente_anos,num_prestamos_previos,num_prestamos_activos,num_impagos_previos,dias_mora_max_historico,score_credito,score_externo,saldo_medio_cuenta_eur,num_productos_contratados,patrimonio_declarado_eur,num_consultas_buro_6m,tasa_interes_pct,gastos_fijos_mensuales_eur,finalidad,tipo_empleo,regimen_vivienda,nivel_estudios,sector_actividad,tiene_avalista,impago
PRE011675,47,4343,298,16976,49,374,8.6,8.1,0.0,8.2,0,1,0,10,597,526,-1471,3,0,0,10.0,1085,consumo,fijo,alquiler,medio,servicios,si,0
PRE011676,51,2516,1252,1000,19,57,2.3,1.5,6.2,3.0,1,2,1,27,409,596,-2000,4,0,0,9.4,1041,consumo,temporal,hipoteca,superior,servicios,si,0
PRE011677,28,1711,1034,13062,64,220,12.9,8.0,10.0,8.5,0,1,1,0,788,555,2585,4,28881,0,11.9,100,vivienda,fijo,hipoteca,medio,publico,no,0
PRE011678,56,1866,0,10488,48,236,12.6,12.6,8.5,10.3,3,0,0,53,783,572,7737,1,210108,5,10.0,468,negocio,temporal,hipoteca,medio,servicios,si,0
PRE011679,57,2016,0,11762,50,254,12.6,12.6,6.8,1.5,1,0,1,0,631,612,-717,6,99277,2,4.5,988,consumo,fijo,propiedad,superior,industria,no,0
PRE011680,54,823,0,4794,47,110,13.3,13.3,0.5,4.4,2,1,1,14,494,719,2874,4,82290,0,9.1,778,consumo,fijo,propiedad,basico,servicios,si,1
PRE011681,47,998,2044,18968,49,418,41.8,13.7,12.7,5.6,2,1,1,0,716,643,4819,0,0,3,9.9,1932,vivienda,fijo,alquiler,medio,servicios,no,0
PRE011682,52,1164,398,7809,40,211,18.1,13.5,6.7,3.9,1,0,1,0,755,716,1228,0,0,3,9.8,1326,consumo,funcionario,alquiler,medio,agrario,no,0
PRE011683,45,2233,1050,8718,60,157,7.0,4.8,4.0,8.9,0,1,1,0,643,587,2459,0,226629,0,6.8,721,coche,fijo,propiedad,medio,servicios,no,0
PRE011684,34,1398,627,3358,55,66,4.7,3.3,5.2,11.0,1,0,0,0,590,686,-631,5,44797,1,10.6,828,negocio,fijo,alquiler,medio,publico,si,0
PRE011685,54,1734,672,11078,58,206,11.9,8.6,9.5,5.1,0,1,0,3,650,743,8390,4,21785,3,14.6,100,consumo,temporal,propiedad,medio,publico,no,0
PRE011686,48,1162,1054,1000,43,25,2.1,1.1,9.5,11.5,1,0,0,42,633,710,1443,7,108665,0,10.2,444,vivienda,fijo,propiedad,superior,servicios,no,0
PRE011687,45,3350,1266,13635,48,307,9.2,6.6,6.3,10.7,1,0,0,15,657,590,12558,5,121318,5,9.1,668,estudios,temporal,hipoteca,medio,servicios,no,0
PRE011688,54,1581,1429,11827,17,751,47.5,24.9,4.1,12.5,0,2,0,0,492,559,1082,4,76809,1,11.2,1407,consumo,fijo,alquiler,superior,construccion,si,1
PRE011689,53,3979,1715,18649,36,559,14.0,9.8,5.6,15.0,4,0,1,52,614,490,8551,4,53022,1,10.1,1001,vivienda,fijo,propiedad,medio,industria,no,1
PRE011690,35,1869,1693,22912,59,419,22.4,11.8,5.0,11.2,2,1,0,0,576,467,-664,3,45341,4,12.2,1045,negocio,fijo,propiedad,medio,publico,no,1
PRE011691,36,2862,1062,12205,32,412,14.4,10.5,0.0,18.9,0,0,1,9,759,686,2568,1,9587,0,12.6,1585,vivienda,fijo,propiedad,basico,industria,no,0
PRE011692,59,1287,1387,6611,49,146,11.3,5.5,13.5,7.2,2,0,1,0,702,532,7421,1,49394,3,10.5,1276,consumo,fijo,propiedad,medio,industria,no,0
PRE011693,22,1460,0,24836,83,323,22.1,22.1,2.9,14.5,1,1,0,20,469,620,598,4,190784,0,10.4,535,vivienda,autonomo,alquiler,medio,servicios,no,1
PRE011694,33,2815,387,1000,19,57,2.0,1.8,7.8,5.2,0,0,0,0,743,636,5757,3,149660,2,11.2,1755,negocio,fijo,hipoteca,basico,industria,no,0
PRE011695,27,2929,967,36973,31,1288,44.0,33.1,1.2,4.3,3,0,0,0,624,689,3941,0,135624,3,11.4,1033,vivienda,autonomo,hipoteca,medio,industria,no,0
PRE011696,31,4253,413,6591,74,96,2.3,2.1,1.5,14.4,1,0,1,24,629,605,1621,2,209738,1,8.9,815,negocio,autonomo,propiedad,medio,industria,no,0
PRE011697,23,3908,1764,20384,44,500,12.8,8.8,8.2,16.5,0,2,0,10,648,458,-2000,2,0,0,5.5,999,estudios,fijo,hipoteca,medio,construccion,si,0
PRE011698,41,874,1075,26122,34,830,94.9,42.6,0.0,0.0,2,1,0,0,536,640,7249,0,8549,3,7.4,711,vivienda,fijo,propiedad,medio,servicios,no,0
PRE011699,40,771,835,34755,39,962,124.6,59.9,7.4,16.5,2,0,0,0,579,644,1605,4,0,1,6.1,1248,coche,temporal,propiedad,basico,servicios,no,1
PRE011700,29,3063,1084,3782,24,170,5.5,4.1,4.3,6.5,0,3,0,0,612,562,-2000,5,132494,2,12.3,1223,consumo,temporal,alquiler,basico,publico,no,0
PRE011701,42,2116,1054,12954,7,1999,94.4,63.0,2.8,15.1,0,1,1,0,591,611,7891,4,27183,1,5.4,670,vivienda,fijo,propiedad,medio,industria,no,0
PRE011702,55,1840,760,12734,37,372,20.2,14.3,0.0,10.6,2,0,0,0,687,563,4766,1,48433,2,9.7,657,vivienda,funcionario,propiedad,medio,agrario,no,0
PRE011703,57,2925,0,20275,6,3650,124.7,124.7,0.0,14.1,0,2,0,4,639,504,3393,1,9893,2,7.5,100,negocio,autonomo,alquiler,basico,servicios,no,1
PRE011704,48,2342,1052,17157,30,618,26.4,18.2,7.2,0.0,3,0,0,18,783,637,3974,0,66102,0,4.9,100,consumo,fijo,alquiler,basico,servicios,no,0
PRE011705,62,1382,538,12763,58,238,17.2,12.4,3.1,1.7,1,0,0,45,723,416,1958,3,100306,1,7.4,2175,consumo,fijo,propiedad,medio,construccion,no,0
PRE011706,20,1641,63,3808,60,69,4.2,4.0,5.7,10.5,3,0,0,16,684,603,8697,0,0,0,9.2,1905,consumo,fijo,hipoteca,basico,publico,no,0
PRE011707,45,810,0,14814,58,276,34.0,34.0,19.5,7.0,0,3,2,29,695,506,7887,3,135670,1,13.0,924,consumo,fijo,alquiler,superior,servicios,no,0
PRE011708,39,2292,632,1000,60,18,0.8,0.6,2.5,2.1,2,0,0,0,670,350,1528,1,181160,1,9.0,955,coche,fijo,propiedad,medio,servicios,no,0
PRE011709,26,1701,812,1817,49,40,2.4,1.6,8.6,13.2,2,1,2,24,535,639,5352,2,222432,0,6.8,1421,estudios,temporal,alquiler,basico,servicios,no,1
PRE011710,44,4737,230,13615,14,1050,22.2,21.1,5.2,10.9,0,0,1,0,507,575,7021,0,210902,3,8.1,298,consumo,autonomo,propiedad,superior,construccion,no,0
PRE011711,54,2767,0,9398,55,185,6.7,6.7,10.8,3.3,0,0,0,54,676,779,3961,3,213826,2,5.6,341,vivienda,temporal,propiedad,medio,servicios,no,0
PRE011712,44,2549,0,19033,44,467,18.3,18.3,9.8,0.0,1,2,0,24,765,730,-760,4,0,1,5.3,657,coche,temporal,propiedad,superior,servicios,no,0
PRE011713,47,1929,228,5586,26,232,12.0,10.8,16.1,5.5,1,1,0,45,412,609,1819,6,96170,0,6.8,981,consumo,funcionario,hipoteca,medio,servicios,si,1
PRE011714,55,1980,2015,17460,39,484,24.4,12.1,1.2,14.2,1,0,3,0,666,554,12123,4,0,2,7.5,813,coche,fijo,propiedad,superior,servicios,no,0
PRE011715,38,1160,0,21487,80,290,25.0,25.0,2.0,6.1,1,0,0,12,481,556,2158,4,92175,2,7.8,1184,coche,temporal,propiedad,basico,publico,si,1
PRE011716,20,2027,629,16035,81,214,10.6,8.1,7.8,0.0,1,0,0,18,671,627,1974,0,121595,1,9.1,1422,coche,fijo,alquiler,superior,servicios,no,0
PRE011717,38,1620,406,14929,63,256,15.8,12.6,12.6,0.0,2,0,1,0,564,542,1165,3,111596,2,12.3,977,vivienda,fijo,hipoteca,medio,publico,no,0
PRE011718,27,1859,1276,10657,29,397,21.3,12.7,10.3,9.4,0,1,0,0,633,485,6583,2,126495,3,9.7,1380,coche,fijo,alquiler,medio,servicios,no,0
PRE011719,47,2936,275,23227,54,465,15.8,14.5,5.7,6.4,3,1,1,26,652,672,-2000,4,289763,1,7.5,1071,negocio,fijo,propiedad,medio,publico,no,0
PRE011720,47,1850,1727,17041,48,383,20.7,10.7,0.0,5.6,2,2,1,28,617,642,4562,2,48872,2,10.5,603,vivienda,temporal,propiedad,basico,servicios,no,1
PRE011721,40,1737,427,19517,73,289,16.6,13.3,9.9,2.1,0,2,1,21,718,765,9178,6,10414,3,7.4,1078,consumo,temporal,propiedad,medio,servicios,no,0
PRE011722,56,3197,311,8604,18,516,16.1,14.7,0.1,3.7,0,1,1,1,484,503,1912,4,113920,3,8.3,921,coche,temporal,alquiler,basico,publico,si,1
PRE011723,36,1374,0,1267,44,31,2.3,2.3,8.8,12.9,1,2,0,4,793,680,6860,7,42494,4,10.3,1570,coche,fijo,propiedad,basico,construccion,no,0
PRE011724,39,3236,2088,16308,33,534,16.5,10.0,8.3,14.4,0,1,2,14,359,711,-2000,5,245563,0,14.0,1469,vivienda,autonomo,alquiler,medio,agrario,no,1
PRE011725,33,2564,664,6287,54,126,4.9,3.9,14.7,0.0,2,1,1,9,520,632,1269,1,54969,0,13.9,1041,negocio,fijo,alquiler,basico,construccion,si,1
PRE011726,49,1235,1199,2849,48,64,5.2,2.6,7.0,7.3,0,1,0,13,714,557,2880,2,0,2,6.7,1169,vivienda,fijo,alquiler,medio,servicios,no,0
PRE011727,38,1482,0,11776,45,283,19.1,19.1,4.2,6.7,2,1,0,0,569,825,-2000,2,260268,1,5.8,411,coche,fijo,hipoteca,superior,construccion,no,0
PRE011728,55,1161,1459,7373,39,204,17.6,7.8,13.1,1.1,2,0,0,31,647,597,5869,0,165631,2,4.9,1058,vivienda,fijo,propiedad,medio,industria,no,0
PRE011729,45,3008,2284,18319,67,295,9.8,5.6,8.9,13.2,2,0,0,0,754,689,2334,2,146577,0,8.8,845,coche,fijo,alquiler,medio,publico,no,0
PRE011730,43,1960,981,29192,51,618,31.5,21.0,6.5,7.6,3,1,1,3,514,650,4875,1,235541,2,11.5,389,vivienda,funcionario,alquiler,superior,construccion,no,1
PRE011731,57,1592,1127,22726,32,767,48.1,28.2,2.1,7.2,0,0,0,34,380,685,3686,2,14299,0,10.0,2242,consumo,fijo,propiedad,basico,servicios,no,1
PRE011732,42,1897,0,23099,37,674,35.5,35.5,0.0,3.7,0,0,0,0,504,753,5754,2,63726,4,2.5,183,coche,funcionario,hipoteca,basico,construccion,no,1
PRE011733,40,2857,866,18344,70,283,9.9,7.6,6.1,12.1,0,2,0,1,766,754,7237,3,38387,0,12.7,934,vivienda,funcionario,hipoteca,superior,industria,si,0
PRE011734,23,2282,1406,22484,18,1349,59.1,36.6,3.1,3.9,2,0,2,26,510,573,3401,4,0,1,6.1,1595,consumo,fijo,hipoteca,medio,industria,no,0
PRE011735,38,2383,1044,4105,51,87,3.6,2.5,12.3,9.0,0,1,0,21,490,672,2839,1,0,2,7.7,1127,coche,temporal,alquiler,medio,servicios,no,0
PRE011736,40,3938,523,23308,41,614,15.6,13.8,8.3,15.5,3,1,1,0,546,610,190,1,0,2,10.7,849,consumo,fijo,propiedad,superior,publico,no,0
PRE011737,38,2591,518,1000,51,21,0.8,0.7,14.5,0.0,1,2,2,34,461,606,4860,4,194812,1,11.3,664,negocio,fijo,alquiler,basico,industria,si,0
PRE011738,63,700,370,1000,67,16,2.3,1.5,6.2,13.5,3,1,1,6,825,540,-209,3,212161,1,8.5,1324,vivienda,temporal,hipoteca,medio,servicios,si,0
PRE011739,28,2466,1643,12537,47,288,11.7,7.0,4.6,3.8,4,0,1,0,604,652,6000,6,107823,1,15.8,842,negocio,fijo,alquiler,medio,agrario,si,0
PRE011740,38,2271,0,7546,57,143,6.3,6.3,6.8,9.3,2,0,0,12,490,711,3770,3,111606,0,6.2,760,vivienda,fijo,hipoteca,superior,servicios,no,1
PRE011741,30,3162,787,9779,30,352,11.1,8.9,0.0,8.1,0,0,1,20,634,727,4948,2,1169,1,8.3,467,vivienda,fijo,propiedad,medio,agrario,no,0
PRE011742,45,1704,0,14772,31,515,30.2,30.2,5.8,9.0,1,0,0,10,738,525,4698,0,112531,3,14.4,1294,negocio,fijo,alquiler,medio,industria,si,0
PRE011743,28,1793,1121,5232,70,81,4.5,2.8,4.2,6.7,0,1,1,0,687,602,7909,4,113064,1,12.9,1152,coche,temporal,propiedad,basico,servicios,no,0
PRE011744,25,2555,1380,15651,38,445,17.4,11.3,8.8,11.3,2,2,0,32,595,486,12086,5,106283,3,5.6,911,coche,temporal,alquiler,basico,servicios,no,0
PRE011745,53,2370,0,5941,85,75,3.2,3.2,0.0,0.0,1,0,1,7,630,626,6642,5,0,0,7.1,208,consumo,fijo,alquiler,superior,publico,no,0
PRE011746,30,2737,1694,19991,38,568,20.7,12.8,0.0,8.7,1,1,1,31,563,398,2472,4,43114,1,2.0,1217,coche,autonomo,alquiler,basico,agrario,no,0
PRE011747,57,3536,1388,4904,71,75,2.1,1.5,5.1,0.0,1,2,0,25,719,689,2799,0,103771,4,6.9,259,coche,fijo,alquiler,medio,agrario,no,0
PRE011748,40,4722,334,12289,54,246,5.2,4.9,1.8,4.4,3,1,0,6,600,551,-675,1,0,2,8.5,406,coche,fijo,propiedad,medio,servicios,no,0
PRE011749,41,2424,2157,11941,42,307,12.7,6.7,13.7,5.0,1,1,0,0,550,518,4161,5,1547,0,7.2,536,consumo,temporal,propiedad,basico,publico,no,1
PRE011750,40,1314,25,3350,56,65,4.9,4.9,0.0,6.1,0,2,0,0,728,573,4209,0,153388,1,9.3,1105,negocio,fijo,propiedad,basico,construccion,no,1
PRE011751,24,3186,1879,12323,45,296,9.3,5.8,16.7,2.7,1,1,0,0,719,518,4420,4,0,0,5.8,838,negocio,autonomo,hipoteca,superior,industria,no,0
PRE011752,46,2408,687,1000,66,16,0.7,0.5,6.7,9.4,3,1,1,16,684,658,-221,2,102905,3,5.8,100,negocio,temporal,propiedad,medio,servicios,no,0
PRE011753,69,1993,931,10982,54,220,11.0,7.5,14.0,10.1,0,0,0,4,726,697,3415,4,93139,2,7.3,984,consumo,fijo,alquiler,medio,servicios,no,0
PRE011754,36,1206,2751,8349,68,133,11.0,3.4,8.7,8.9,0,0,0,12,712,556,633,3,169113,5,11.6,903,coche,autonomo,alquiler,superior,servicios,no,0
PRE011755,42,3018,0,17869,52,371,12.3,12.3,0.4,1.0,3,1,0,0,674,591,2710,0,142924,3,8.4,436,coche,funcionario,propiedad,superior,construccion,si,1
PRE011756,43,1978,211,18070,41,476,24.1,21.7,6.3,8.3,1,2,0,36,777,619,2129,6,61082,1,5.2,1886,negocio,fijo,hipoteca,medio,publico,no,0
PRE011757,38,798,2237,5854,21,301,37.7,9.9,16.8,22.0,3,1,0,24,689,590,3834,0,106377,2,8.7,100,consumo,funcionario,hipoteca,basico,agrario,no,0
PRE011758,50,2017,0,1000,48,22,1.1,1.1,0.0,10.2,2,1,1,10,413,780,-2000,3,53331,1,10.4,473,coche,temporal,alquiler,medio,publico,no,1
PRE011759,36,2370,1550,9391,44,231,9.7,5.9,6.6,0.0,1,3,0,0,576,614,2869,4,43749,2,9.6,573,coche,autonomo,hipoteca,medio,industria,no,1
PRE011760,42,3090,1675,30645,62,534,17.3,11.2,4.3,7.9,2,1,0,23,600,556,3015,5,0,1,7.4,438,vivienda,autonomo,alquiler,medio,servicios,no,0
PRE011761,35,2729,1101,11273,35,348,12.7,9.1,13.5,0.0,3,2,1,28,766,434,4061,0,93408,1,9.3,1177,coche,fijo,propiedad,basico,servicios,no,0
PRE011762,55,1371,932,4544,27,182,13.3,7.9,2.4,11.4,1,0,1,14,552,369,-2000,2,144699,3,6.4,1626,negocio,temporal,alquiler,medio,industria,no,1
PRE011763,46,1522,1973,22466,73,332,21.8,9.5,0.0,2.9,2,0,1,8,687,599,12765,2,0,4,6.8,1236,negocio,autonomo,propiedad,basico,construccion,si,0
PRE011764,39,3047,15,13163,32,444,14.6,14.5,7.1,13.3,2,0,0,15,740,635,836,2,236845,1,7.0,1355,estudios,fijo,hipoteca,basico,construccion,no,0
PRE011765,39,3259,1344,2608,35,80,2.5,1.7,0.0,14.6,1,0,0,0,615,529,6231,5,18495,2,4.5,504,consumo,funcionario,propiedad,medio,construccion,no,0
PRE011766,33,700,0,12047,72,181,25.8,25.8,8.0,11.1,1,1,0,47,808,549,524,5,139068,4,10.7,778,vivienda,fijo,alquiler,medio,servicios,no,0
PRE011767,39,1293,97,25216,75,363,28.1,26.1,9.0,0.0,1,2,1,0,540,592,5099,4,87200,0,7.1,1062,consumo,temporal,hipoteca,medio,servicios,no,0
PRE011768,33,2149,0,14265,81,190,8.8,8.8,4.3,0.0,1,0,1,0,565,526,931,1,0,4,8.1,1273,negocio,autonomo,propiedad,medio,servicios,si,1
PRE011769,51,1916,1191,15956,46,375,19.6,12.1,14.3,5.2,2,2,0,0,639,680,4877,4,124815,4,13.5,948,consumo,autonomo,hipoteca,medio,industria,no,0
PRE011770,44,907,667,13409,76,191,21.0,12.1,2.3,0.0,1,1,0,12,527,796,10478,0,65791,4,7.7,639,estudios,fijo,propiedad,medio,construccion,no,0
PRE011771,35,1120,1696,7176,27,287,25.6,10.2,9.4,11.3,4,2,1,6,761,553,4272,0,51087,3,10.6,988,consumo,autonomo,hipoteca,medio,servicios,no,0
PRE011772,35,1633,2050,29384,47,675,41.3,18.3,12.7,0.0,0,2,0,0,650,695,5262,2,109492,5,10.4,912,estudios,autonomo,propiedad,medio,servicios,no,0
PRE011773,38,2946,1133,14180,56,273,9.3,6.7,8.2,14.6,0,0,1,0,719,561,469,1,30615,0,9.5,975,vivienda,autonomo,hipoteca,medio,servicios,no,0
PRE011774,43,2159,2129,11750,60,212,9.8,4.9,7.8,8.2,0,0,1,0,727,379,3279,4,93750,2,10.2,806,consumo,fijo,alquiler,medio,servicios,si,0
PRE011775,30,1708,1727,20512,47,471,27.6,13.7,11.0,0.0,3,1,0,52,532,593,5086,2,0,3,11.9,1069,coche,autonomo,propiedad,medio,servicios,no,0
PRE011776,43,700,2096,7545,42,194,27.7,6.9,12.2,15.6,1,1,0,0,624,572,-2000,3,0,0,10.4,1374,negocio,fijo,alquiler,medio,agrario,no,0
PRE011777,40,2601,1164,2182,74,32,1.2,0.8,5.3,4.1,0,1,0,49,648,571,2661,5,161663,0,6.2,1046,negocio,temporal,alquiler,medio,publico,no,0
PRE011778,52,908,671,6014,46,141,15.5,8.9,3.5,7.6,2,1,0,31,735,573,3021,2,0,2,11.8,1275,coche,fijo,propiedad,medio,publico,no,0
PRE011779,26,2317,436,1548,41,41,1.8,1.5,4.5,0.0,3,0,0,37,743,547,7418,3,0,4,5.5,367,estudios,temporal,propiedad,superior,servicios,no,1
PRE011780,42,2321,904,39497,89,479,20.6,14.8,6.5,0.9,0,0,0,17,552,529,1363,0,0,3,4.1,737,negocio,temporal,hipoteca,basico,agrario,no,0
PRE011781,64,3314,889,1000,20,54,1.6,1.3,7.7,5.2,0,2,0,0,610,596,3696,7,145463,0,11.5,890,vivienda,temporal,hipoteca,medio,agrario,no,1
PRE011782,45,1192,0,27347,72,410,34.4,34.4,5.5,16.2,2,1,0,25,655,624,745,3,48871,0,5.8,1294,vivienda,fijo,hipoteca,superior,industria,no,0
PRE011783,47,782,0,17351,60,312,39.8,39.8,7.3,8.6,0,2,1,0,574,538,304,2,7134,1,6.0,513,consumo,fijo,alquiler,medio,servicios,no,0
PRE011784,31,2958,0,1000,41,26,0.9,0.9,6.0,7.9,1,2,1,0,723,524,4928,7,63099,0,15.6,773,negocio,fijo,alquiler,superior,construccion,no,0
PRE011785,35,2508,0,29070,41,766,30.5,30.5,10.3,0.0,1,0,0,43,534,823,7313,0,2678,0,10.7,753,consumo,autonomo,hipoteca,medio,industria,no,0
PRE011786,26,1427,456,1000,62,17,1.2,0.9,12.6,6.1,4,1,0,0,687,714,7559,3,39303,3,4.6,724,coche,funcionario,propiedad,medio,construccion,si,0
PRE011787,40,2016,682,17749,43,446,22.1,16.5,6.6,11.0,3,2,0,20,807,530,-1364,4,80046,0,8.6,632,estudios,autonomo,alquiler,superior,agrario,no,0
PRE011788,26,700,1458,25566,66,418,59.6,19.4,0.0,9.9,2,1,2,23,558,432,2837,3,125696,2,10.1,909,vivienda,fijo,propiedad,basico,publico,si,0
PRE011789,56,2268,0,6613,7,1020,45.0,45.0,5.6,2.9,1,0,1,16,645,559,-1325,1,50378,4,4.0,466,vivienda,fijo,propiedad,medio,servicios,no,0
PRE011790,61,1122,581,22439,27,898,80.0,52.7,2.8,5.5,1,0,1,15,509,694,9543,2,151710,1,7.2,1306,coche,fijo,alquiler,medio,industria,si,0
PRE011791,68,3550,85,28775,52,598,16.8,16.4,11.2,23.8,3,0,0,15,653,624,3174,3,0,2,3.3,727,coche,autonomo,alquiler,medio,construccion,no,0
PRE011792,53,2320,2699,23058,67,372,16.0,7.4,2.5,12.8,0,2,1,58,587,602,4085,2,51756,0,8.1,969,coche,funcionario,hipoteca,superior,servicios,no,0
PRE011793,43,1046,718,17058,42,439,41.9,24.9,12.6,2.8,2,0,0,0,628,391,4104,3,97143,4,5.8,950,consumo,temporal,alquiler,basico,industria,no,0
PRE011794,35,1680,530,24001,83,312,18.6,14.1,17.4,10.4,0,0,2,22,537,467,-1879,3,94893,0,8.2,1437,consumo,fijo,alquiler,superior,servicios,si,0
PRE011795,18,3422,792,22017,55,432,12.6,10.2,3.3,12.7,0,3,0,21,737,603,3598,5,77008,0,3.7,672,vivienda,fijo,propiedad,basico,servicios,no,0
PRE011796,37,1152,433,16485,48,371,32.2,23.4,0.0,4.1,0,1,0,0,496,432,329,4,69022,2,12.2,1196,consumo,fijo,alquiler,medio,agrario,no,1
PRE011797,32,973,2056,10623,39,294,30.2,9.7,0.8,5.2,0,1,0,0,590,535,1991,4,4029,0,7.7,1498,estudios,autonomo,hipoteca,medio,construccion,no,1
PRE011798,34,3473,0,15447,76,220,6.3,6.3,12.2,2.8,1,0,1,0,733,534,1591,2,42482,0,3.9,1003,vivienda,funcionario,hipoteca,superior,publico,no,0
PRE011799,21,797,321,17228,66,282,35.3,25.2,10.8,8.8,1,1,0,3,534,783,-272,1,33256,0,8.2,860,negocio,fijo,propiedad,superior,servicios,no,0
PRE011800,45,3319,1174,12035,16,812,24.5,18.1,3.5,10.9,0,2,1,11,543,577,-736,6,40090,1,2.0,391,coche,fijo,hipoteca,basico,servicios,si,0
PRE011801,39,2505,1408,10676,22,524,20.9,13.4,13.8,9.1,1,1,0,0,553,587,-1407,4,70034,1,6.0,1398,negocio,autonomo,alquiler,medio,agrario,no,1
PRE011802,56,2864,141,12399,24,558,19.5,18.6,13.7,3.6,1,1,1,3,582,649,-2000,3,58357,3,7.1,1000,coche,fijo,alquiler,superior,servicios,no,0
PRE011803,50,2062,276,15977,53,326,15.8,13.9,0.0,10.4,3,0,2,3,675,590,817,5,125030,0,10.0,890,negocio,temporal,alquiler,medio,servicios,no,0
PRE011804,36,801,641,25047,37,731,91.1,50.7,13.0,7.0,1,1,0,0,608,486,613,4,56957,2,13.4,899,negocio,temporal,alquiler,medio,industria,si,0
PRE011805,60,2253,584,8934,34,284,12.6,10.0,11.4,0.5,1,2,0,0,555,739,635,4,38748,2,9.8,756,consumo,fijo,hipoteca,basico,industria,no,0
PRE011806,34,4077,0,1000,60,18,0.4,0.4,9.0,0.0,1,2,1,23,597,560,4306,2,63237,3,6.2,1537,coche,fijo,hipoteca,basico,servicios,si,0
PRE011807,44,2429,1565,7028,42,181,7.4,4.5,0.0,0.0,1,1,0,23,485,667,6802,3,85374,2,11.6,891,estudios,temporal,propiedad,medio,industria,no,0
PRE011808,45,2574,1884,28526,46,670,26.0,15.0,0.0,1.6,3,0,1,0,615,481,4181,5,93523,2,5.6,1072,vivienda,autonomo,alquiler,superior,servicios,si,1
PRE011809,40,3775,859,6569,35,203,5.4,4.4,3.4,7.2,1,2,1,31,679,554,-1957,3,142383,0,10.3,1089,negocio,funcionario,hipoteca,superior,publico,si,0
PRE011810,38,1805,1609,4480,24,202,11.2,5.9,10.3,3.2,0,1,0,0,622,580,980,1,63628,1,8.6,732,coche,fijo,propiedad,medio,servicios,no,0
PRE011811,43,1031,508,8703,51,184,17.8,11.9,2.6,9.7,3,0,0,13,741,774,1667,0,56927,0,12.7,1005,coche,autonomo,alquiler,medio,agrario,no,0
PRE011812,32,2231,817,7211,21,371,16.6,12.2,7.7,6.8,1,1,0,0,643,669,2290,0,42525,2,7.6,454,vivienda,funcionario,propiedad,medio,construccion,no,0
PRE011813,43,2769,632,8281,29,308,11.1,9.1,0.0,14.9,2,2,1,6,564,607,3137,3,142815,1,12.4,898,estudios,fijo,propiedad,basico,industria,no,0
PRE011814,55,2884,1325,21521,33,704,24.4,16.7,6.6,5.3,0,2,1,0,741,588,-378,1,0,3,10.4,916,coche,temporal,alquiler,basico,industria,si,0
PRE011815,41,1982,871,12359,70,191,9.6,6.7,0.0,0.0,1,2,0,0,676,753,-2000,0,52297,0,9.0,1409,vivienda,fijo,hipoteca,medio,construccion,no,0
PRE011816,25,3982,470,4419,46,104,2.6,2.3,6.2,7.9,1,0,1,0,567,671,9940,2,71707,1,2.5,694,negocio,temporal,propiedad,basico,servicios,no,0
PRE011817,31,3295,1800,9837,30,354,10.7,6.9,10.1,2.2,0,1,0,0,659,456,-1388,3,188276,2,13.0,574,coche,fijo,hipoteca,medio,publico,no,0
PRE011818,34,2003,0,2645,72,40,2.0,2.0,10.5,12.0,2,2,2,0,608,611,-25,2,31144,0,11.1,613,vivienda,temporal,alquiler,basico,servicios,no,0
PRE011819,31,2101,868,9667,31,337,16.0,11.3,1.0,6.0,1,0,1,5,623,616,8223,5,42140,3,7.2,382,vivienda,autonomo,hipoteca,medio,industria,no,1
PRE011820,37,3910,0,1000,9,120,3.1,3.1,0.0,2.8,0,2,1,0,499,361,6108,4,36684,1,11.6,897,vivienda,fijo,propiedad,basico,publico,si,1
PRE011821,43,1925,861,21807,40,589,30.6,21.1,10.0,16.5,1,0,0,52,642,591,5988,2,17672,0,6.9,422,coche,fijo,hipoteca,superior,publico,no,0
PRE011822,43,2594,1299,9574,51,203,7.8,5.2,6.1,14.4,2,2,1,0,601,668,1212,3,0,3,12.7,685,consumo,fijo,alquiler,superior,construccion,no,1
PRE011823,42,1507,153,1000,76,14,0.9,0.8,7.9,17.1,1,0,0,46,733,616,4905,4,166608,0,5.2,334,consumo,fijo,propiedad,basico,construccion,si,0
PRE011824,43,4550,494,13283,14,1025,22.5,20.3,4.6,4.6,0,0,0,3,578,517,7573,1,77201,1,14.0,639,negocio,temporal,hipoteca,medio,servicios,no,0
PRE011825,29,3896,0,11886,58,221,5.7,5.7,12.4,1.2,0,0,0,15,595,866,3329,1,150561,1,9.1,1260,coche,temporal,hipoteca,medio,publico,no,0
PRE011826,25,2615,1274,6643,51,141,5.4,3.6,12.0,12.0,1,0,0,0,604,574,4252,0,0,2,11.6,748,coche,autonomo,alquiler,medio,construccion,no,0
PRE011827,48,2585,2023,12918,34,410,15.9,8.9,7.2,8.1,3,1,0,26,531,911,2251,3,110624,1,6.7,1122,coche,fijo,hipoteca,superior,industria,no,1
PRE011828,58,2710,83,4303,42,111,4.1,4.0,8.1,3.4,0,1,1,10,689,733,4954,2,4567,2,6.0,1221,consumo,fijo,alquiler,basico,construccion,no,0
