id_parcela,ph_suelo,materia_organica_pct,carbono_organico_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,calcio_ppm,magnesio_ppm,azufre_ppm,conductividad_electrica,cic,caliza_activa_pct,arcilla_pct,arena_pct,limo_pct,humedad_suelo_pct,capacidad_campo_pct,profundidad_suelo_cm,pendiente_pct,altitud_m,precipitacion_anual_mm,temp_media_c,temp_min_invierno_c,temp_max_verano_c,radiacion_anual,evapotranspiracion_mm,indice_aridez,orientacion,tipo_suelo
PAR011600,5.9,4.4,0.85,35,21,309,2653,345,7.2,0.41,29.0,0.0,10.8,55.1,27.7,22.5,41.5,110,0.0,1121,824,10.6,7.2,36.6,1761,654,0.94,O,arenoso
PAR011601,5.3,5.3,1.35,46,32,182,3406,399,25.9,0.94,26.0,0.4,7.3,56.5,37.7,33.7,38.0,97,9.1,985,737,10.4,5.2,39.8,1785,830,1.02,O,franco
PAR011602,5.7,1.9,1.56,25,10,173,1201,190,12.5,1.46,22.5,15.2,33.4,21.9,36.8,15.4,43.8,22,8.2,344,496,16.5,-4.1,35.0,1917,1136,0.14,S,franco
PAR011603,6.1,2.9,2.74,53,30,276,568,248,16.9,0.76,13.0,4.4,34.9,29.8,5.0,18.3,22.5,103,0.0,259,882,13.2,5.1,20.4,1400,913,1.08,S,franco
PAR011604,5.3,2.8,1.19,28,31,305,3219,424,11.8,0.62,26.9,0.0,18.4,76.0,20.5,31.3,43.6,100,1.2,659,1082,13.2,4.8,27.1,1857,588,1.11,O,arenoso
PAR011605,6.3,1.4,1.72,23,9,159,1214,113,22.7,0.75,13.9,6.9,26.6,34.5,19.3,21.9,54.4,15,19.9,501,711,17.5,-0.5,36.9,1927,1058,0.32,N,arcilloso
PAR011606,6.4,5.0,1.94,28,23,281,300,276,2.0,0.74,20.3,1.8,26.5,38.5,5.0,35.2,34.0,116,3.0,0,977,17.2,2.8,28.0,1706,751,0.89,O,arenoso
PAR011607,7.0,1.9,2.37,47,33,241,1080,172,9.0,0.99,10.3,10.3,26.3,28.8,5.0,39.3,13.0,44,6.1,359,692,13.4,7.4,29.7,1531,743,1.07,S,arenoso
PAR011608,8.6,0.3,2.06,20,2,88,2202,192,24.1,1.57,15.2,14.8,39.4,34.0,17.6,9.4,31.2,33,28.7,290,552,19.5,2.9,29.2,1752,1444,0.21,S,arcilloso
PAR011609,7.7,0.6,1.74,20,17,158,689,83,27.5,1.51,15.2,4.0,27.9,61.4,24.5,29.8,55.0,95,18.4,437,627,18.2,6.5,38.5,1822,1154,0.37,S,franco
PAR011610,6.1,3.4,0.55,31,26,320,3332,375,9.3,1.38,30.2,1.1,22.3,46.0,28.5,21.0,54.9,116,3.1,1495,834,8.5,10.0,34.8,1815,923,1.2,O,franco
PAR011611,8.4,1.9,0.97,12,5,86,1553,40,22.1,1.94,19.3,21.3,49.0,6.7,18.9,13.6,41.4,75,15.8,344,469,20.6,-3.6,30.2,1369,991,0.28,N,arcilloso
PAR011612,6.3,0.3,0.9,17,5,97,647,98,14.4,1.85,23.0,8.8,29.8,43.2,40.0,25.6,40.7,15,12.3,724,778,18.7,4.2,38.4,1903,1268,0.14,N,arcilloso
PAR011613,6.4,1.7,1.27,22,2,56,519,91,16.0,1.42,21.7,9.9,23.4,34.1,38.2,19.6,48.2,82,11.5,306,598,17.7,2.5,38.0,1771,1240,0.56,S,franco
PAR011614,8.9,0.8,2.33,2,2,47,1221,136,25.5,1.89,18.6,28.9,39.0,35.0,23.1,24.8,14.9,27,19.9,312,150,20.2,-0.1,33.8,1881,1241,0.42,N,calcareo
PAR011615,5.7,4.3,2.0,49,35,255,1384,193,10.5,1.1,12.3,0.0,30.2,29.8,5.0,31.3,15.6,78,7.1,0,609,19.3,4.9,31.7,1431,1071,0.47,O,arcilloso
PAR011616,6.8,4.0,2.2,43,30,331,3062,391,15.2,0.37,26.7,0.0,16.3,74.1,23.5,33.1,44.0,120,0.0,808,993,8.0,9.8,30.4,1877,687,0.9,S,franco
PAR011617,5.7,3.6,2.95,32,35,216,1279,198,11.1,0.25,28.0,6.8,24.9,5.0,5.0,14.1,25.6,51,0.0,693,653,16.6,3.4,30.5,1515,929,1.2,O,franco
PAR011618,7.6,1.6,2.23,8,12,138,967,138,25.2,1.59,23.9,10.5,29.6,19.0,15.2,13.5,38.1,63,29.3,883,453,21.2,5.6,39.8,2057,1168,0.46,O,franco
PAR011619,6.8,1.5,1.46,53,24,263,300,255,6.0,0.22,27.9,6.1,16.3,31.7,5.0,28.6,31.2,114,0.0,7,785,15.3,7.0,27.6,1144,674,0.95,E,arcilloso
PAR011620,6.9,3.8,0.67,13,20,188,650,42,12.5,0.38,21.4,13.0,16.7,37.2,42.7,12.1,55.0,32,10.5,291,469,17.6,-2.0,35.7,1958,1365,0.26,O,franco
PAR011621,5.4,5.2,2.25,29,29,226,300,312,10.8,0.29,15.4,4.5,28.1,40.2,5.0,29.5,31.5,85,0.0,521,1016,20.5,4.8,32.1,1822,890,1.43,N,franco
PAR011622,6.8,3.4,2.11,38,28,261,543,354,5.6,0.16,8.9,0.0,39.5,24.4,5.0,24.9,37.5,108,0.0,0,814,16.6,6.7,30.8,1319,763,0.87,N,calcareo
PAR011623,6.9,2.3,1.53,16,16,165,300,164,23.5,1.72,27.2,8.2,18.2,50.6,34.3,15.1,37.8,23,10.3,615,217,14.0,5.3,38.5,1521,909,0.43,N,franco
PAR011624,9.0,0.3,1.62,8,3,122,1300,174,19.2,1.53,19.6,17.3,30.5,17.2,8.9,17.4,42.2,53,28.2,291,294,16.7,5.1,29.7,1963,945,0.53,O,arcilloso
PAR011625,6.2,2.6,1.99,29,28,222,300,197,2.4,0.1,24.4,0.0,28.2,26.8,5.0,33.4,39.3,77,0.0,319,831,16.3,8.5,20.0,1729,888,1.05,O,franco
PAR011626,7.8,2.2,1.37,19,19,142,936,136,15.6,1.47,23.3,16.8,13.5,27.3,29.9,12.3,50.1,46,6.7,664,372,15.5,0.3,41.3,1889,1212,0.53,E,franco
PAR011627,6.0,3.4,1.63,48,32,223,1886,458,11.9,0.81,26.6,0.0,13.7,56.9,34.2,36.2,53.3,129,6.0,749,865,13.1,8.7,31.2,2113,915,0.95,O,franco
PAR011628,8.2,2.3,0.92,7,8,202,300,281,20.9,1.39,15.0,13.4,20.6,28.4,33.5,12.3,46.8,59,19.8,278,434,16.5,2.1,40.0,1684,1136,0.55,O,arcilloso
PAR011629,6.5,3.0,1.12,37,38,231,2918,364,19.7,0.1,31.7,11.2,32.7,36.8,34.4,44.9,38.4,91,9.3,945,709,15.4,7.6,29.2,1861,843,1.25,S,calcareo
PAR011630,5.9,4.8,1.39,39,25,239,2480,366,18.5,0.28,34.3,6.3,25.0,87.6,44.1,28.8,43.8,122,0.0,757,831,12.8,8.1,33.1,2046,827,0.93,E,franco
PAR011631,6.0,3.8,1.2,30,30,334,2164,286,14.9,0.95,31.8,1.1,4.5,47.5,41.3,30.6,46.7,81,15.0,1274,809,12.4,5.6,35.1,1957,959,0.84,N,calcareo
PAR011632,6.3,3.4,1.41,43,17,250,1064,267,14.4,0.34,10.1,7.3,38.3,21.0,5.0,32.5,24.0,64,0.0,147,828,15.8,2.8,32.8,1550,833,1.55,S,calcareo
PAR011633,9.0,1.6,2.24,20,2,46,1380,208,18.6,2.36,22.2,17.0,37.3,23.3,16.3,7.5,41.5,33,27.2,313,159,20.0,-2.3,28.8,1700,953,0.17,S,arenoso
PAR011634,8.1,0.3,1.45,2,14,127,501,125,27.6,2.32,18.6,13.9,46.5,27.8,34.1,14.3,44.8,15,23.3,371,150,22.0,-0.1,27.7,1700,812,0.1,S,arcilloso
PAR011635,7.7,1.4,0.85,13,20,101,1101,103,18.1,1.97,24.1,14.9,49.5,39.7,31.6,21.7,46.5,26,12.5,660,365,17.6,2.4,35.0,1771,977,0.4,N,calcareo
PAR011636,5.7,3.6,1.69,34,43,248,300,272,2.0,0.64,18.0,0.0,34.0,30.9,5.0,30.1,30.8,84,0.0,374,707,15.5,7.6,27.8,1574,937,1.19,E,arcilloso
PAR011637,5.4,5.9,1.36,47,36,270,2165,333,22.9,0.16,33.5,6.9,13.8,59.5,34.6,39.7,41.1,130,0.1,1128,867,6.8,11.4,29.7,1477,743,0.98,O,arenoso
PAR011638,6.2,4.3,0.92,32,21,298,3166,283,21.4,0.1,16.6,0.0,34.0,68.4,26.2,35.0,39.9,57,1.8,868,956,13.4,5.6,34.8,2078,1007,1.04,E,arenoso
PAR011639,8.7,0.9,2.37,16,8,122,903,203,10.4,1.57,17.5,18.6,36.3,43.1,27.6,15.6,27.5,19,5.3,243,488,20.3,-1.2,31.4,1575,894,0.23,O,calcareo
PAR011640,7.1,5.0,0.36,43,22,255,1446,465,17.7,0.16,25.6,1.7,25.5,56.0,24.2,25.1,46.7,71,6.8,1122,896,11.9,8.6,29.7,2044,891,0.26,N,franco
PAR011641,5.5,4.4,1.93,30,37,168,300,66,16.4,0.52,14.8,1.8,17.9,47.8,5.0,27.9,17.6,95,0.6,0,900,19.8,10.0,26.9,1123,795,0.96,S,arcilloso
PAR011642,8.3,2.6,2.74,2,2,89,1197,70,20.6,2.45,15.9,9.9,24.3,49.8,23.9,5.0,43.4,15,15.5,148,348,18.1,-3.0,31.9,1649,949,0.42,N,franco
PAR011643,8.5,0.7,1.47,6,18,88,909,276,25.6,1.96,17.2,12.0,41.9,42.0,10.4,10.3,42.5,29,25.3,408,293,22.0,-1.0,32.1,1680,1103,0.37,E,arcilloso
PAR011644,5.8,3.7,0.96,31,39,331,2277,207,9.1,0.61,16.2,2.4,12.2,84.1,44.7,37.1,38.2,58,7.6,1259,928,10.1,7.2,32.6,2118,1025,1.13,N,arenoso
PAR011645,8.1,0.4,2.2,2,9,93,1192,184,23.1,3.08,14.0,16.8,20.6,26.9,26.6,10.5,43.2,63,29.8,541,150,22.5,-0.6,28.7,1964,901,0.1,E,franco
PAR011646,6.5,3.2,0.64,34,41,206,2249,307,16.5,0.69,15.2,0.4,3.0,48.3,25.0,29.9,44.2,61,1.7,1212,641,14.8,9.4,29.9,2157,923,0.9,E,calcareo
PAR011647,6.1,4.9,1.28,41,19,243,2123,467,26.4,0.1,16.0,0.0,12.7,45.6,31.2,19.9,40.6,81,0.0,625,827,6.7,7.2,33.8,2129,872,0.64,E,arcilloso
PAR011648,7.7,1.0,1.58,10,18,50,501,153,20.1,1.86,27.0,10.9,39.3,30.6,27.1,12.2,45.8,63,17.1,434,294,20.5,0.3,32.8,1528,902,0.48,S,arcilloso
PAR011649,5.6,4.5,2.47,40,26,234,995,289,2.3,0.43,17.2,0.0,42.8,48.8,5.0,31.8,49.5,86,0.0,169,857,16.4,6.4,27.7,1671,888,0.51,O,arenoso
PAR011650,7.8,0.3,1.45,8,2,149,1752,206,29.2,2.46,17.8,13.0,37.8,11.9,22.4,6.3,35.3,51,24.6,648,192,23.9,-6.4,35.0,1600,1005,0.39,E,arcilloso
PAR011651,5.4,3.8,1.37,32,28,174,905,301,12.3,0.68,20.9,0.0,37.1,22.2,5.0,33.1,25.3,75,4.0,0,781,19.5,0.4,35.6,1163,864,0.77,N,arcilloso
PAR011652,4.4,3.7,1.44,36,24,256,596,161,13.2,0.52,27.2,3.4,30.5,44.6,5.0,29.6,14.7,110,10.8,317,529,15.9,4.0,30.6,1236,880,1.02,N,franco
PAR011653,6.1,3.7,1.34,36,26,219,558,173,9.3,0.9,20.8,3.3,35.5,48.4,5.0,35.5,31.6,85,0.2,101,718,17.9,2.5,31.8,1500,938,0.75,E,calcareo
PAR011654,5.9,3.2,1.63,32,23,217,300,245,7.1,0.53,17.1,5.4,24.8,46.3,5.0,23.0,21.6,106,0.0,66,639,16.3,6.4,35.1,1716,894,0.84,N,franco
PAR011655,7.7,2.2,1.57,12,14,145,564,120,21.8,1.99,20.3,16.2,33.3,42.9,37.9,16.7,50.5,66,20.4,232,385,18.9,3.6,32.9,1791,1117,0.63,E,franco
PAR011656,6.6,3.0,2.24,26,32,275,815,147,7.0,0.74,22.5,0.0,43.0,38.5,5.0,23.1,24.2,88,12.8,212,893,23.6,5.7,32.3,1501,877,0.73,O,calcareo
PAR011657,6.2,3.1,1.51,57,31,262,2756,255,12.5,0.98,17.9,4.1,3.0,60.7,31.2,26.8,42.0,116,5.9,869,852,7.3,10.2,35.8,1779,827,0.76,S,franco
PAR011658,9.0,1.4,2.96,12,10,41,300,196,23.4,1.49,11.6,18.8,22.2,32.8,8.2,7.2,37.1,19,26.0,0,183,21.7,-6.2,28.1,1480,1202,0.37,E,arcilloso
PAR011659,8.3,1.1,2.13,16,21,120,685,229,17.3,1.98,13.1,15.1,37.1,25.2,18.2,5.0,35.3,50,23.1,424,418,23.4,-4.3,25.7,1816,1057,0.1,S,franco
PAR011660,5.8,3.2,1.42,35,25,157,2184,335,23.1,0.1,24.0,1.4,5.7,72.2,32.9,27.0,47.5,115,0.0,817,967,11.2,10.5,36.9,1792,711,1.34,N,franco
PAR011661,6.1,4.9,1.53,42,27,221,1047,324,8.6,0.42,14.2,0.0,38.1,39.4,5.0,31.9,25.6,113,0.0,147,1039,18.4,7.9,27.6,1695,1066,0.79,S,arcilloso
PAR011662,6.5,3.9,1.8,28,15,222,300,295,6.4,0.77,20.6,6.7,37.2,48.6,5.0,19.5,20.2,104,1.3,286,529,19.2,2.8,33.5,1561,888,0.82,S,franco
PAR011663,6.0,4.4,1.64,27,33,224,300,237,2.0,1.02,3.0,0.0,39.1,23.5,5.0,34.2,37.6,71,6.8,0,339,20.9,2.6,24.7,1437,865,0.92,N,arcilloso
PAR011664,7.0,0.3,2.32,11,17,104,1330,40,12.7,0.99,22.4,14.7,24.5,49.6,36.9,23.8,38.9,20,31.0,474,312,22.3,-3.3,42.2,1589,874,0.21,O,arcilloso
PAR011665,7.0,4.5,2.14,28,40,190,648,158,6.4,0.16,21.8,0.0,28.2,45.4,5.0,28.4,27.6,81,0.0,42,622,20.5,13.5,29.1,1578,1088,0.47,O,franco
PAR011666,8.2,0.3,2.13,15,7,105,766,122,27.0,1.42,14.4,16.7,35.8,39.1,16.4,11.1,41.7,59,20.7,332,362,19.7,-6.9,24.6,1816,1073,0.1,E,arcilloso
PAR011667,5.4,3.9,2.03,30,33,247,300,346,6.3,0.24,11.2,7.1,17.0,33.7,5.0,33.0,23.0,103,16.2,0,630,15.7,-3.5,28.5,1233,954,0.25,O,franco
PAR011668,6.7,3.8,1.51,43,33,212,407,128,18.9,0.39,13.5,4.4,34.3,32.8,5.0,24.6,28.8,70,0.0,88,687,17.1,3.7,30.7,1394,853,1.19,E,franco
PAR011669,6.1,3.5,0.23,2,10,181,1404,79,12.8,0.9,19.5,6.7,25.2,28.7,40.6,11.4,46.5,88,19.6,1062,462,14.4,6.1,33.6,1827,921,0.13,O,franco
PAR011670,5.3,4.8,2.15,39,21,125,890,268,2.0,1.96,22.3,5.4,30.1,64.3,5.0,28.1,33.0,64,2.0,492,686,20.6,4.3,32.7,1526,673,0.97,O,franco
PAR011671,8.4,1.8,1.81,16,10,66,300,107,32.0,1.9,16.6,21.6,31.8,25.5,21.0,10.8,47.0,56,18.9,18,234,20.8,2.3,28.1,1333,1211,0.1,O,franco
PAR011672,5.8,2.3,1.53,40,23,261,471,206,17.3,0.18,12.7,8.6,34.3,33.0,5.0,28.5,30.0,57,1.0,446,605,17.4,4.1,37.3,1360,1011,1.23,E,franco
PAR011673,7.6,2.5,0.76,19,8,56,469,85,14.8,1.8,25.7,16.2,17.4,43.5,41.9,17.1,49.4,54,18.0,636,491,16.4,2.6,37.6,1980,996,0.53,E,arcilloso
PAR011674,5.7,5.0,1.89,45,36,217,2226,335,14.8,0.15,16.4,0.0,14.5,67.3,20.5,35.8,55.0,100,9.0,875,769,11.2,8.2,37.3,1828,846,0.97,E,franco
PAR011675,7.5,0.4,2.27,15,3,113,1003,173,22.3,0.76,14.8,23.8,28.2,36.3,5.8,12.7,48.1,16,12.9,267,450,17.5,-1.0,34.4,1706,1286,0.1,O,arcilloso
PAR011676,7.8,2.3,1.54,2,17,125,784,97,12.0,1.92,20.8,10.8,31.6,40.3,45.2,17.4,44.3,42,15.3,700,483,18.7,-0.9,35.6,1970,913,0.88,O,calcareo
PAR011677,9.0,1.0,1.84,33,6,92,1177,166,23.0,2.0,23.0,26.2,18.0,51.9,21.3,11.6,27.3,27,16.7,146,279,19.9,3.7,29.1,1543,950,0.13,E,arcilloso
PAR011678,5.5,4.9,1.12,29,33,241,300,189,3.3,1.33,15.6,1.4,10.9,17.6,5.0,25.0,25.2,94,9.7,126,683,18.1,3.3,25.3,1230,846,0.8,E,calcareo
PAR011679,6.6,4.0,1.39,48,40,285,2364,377,10.3,0.1,19.2,0.0,27.2,60.2,20.3,35.1,39.5,127,0.5,934,1073,9.8,6.8,34.2,2007,708,0.96,S,franco
PAR011680,6.1,5.0,1.56,34,25,258,300,268,4.9,0.1,17.1,0.1,36.5,37.8,5.0,32.8,26.0,119,5.8,283,823,18.6,3.5,26.8,1508,790,0.8,E,franco
PAR011681,7.3,2.5,0.78,42,25,206,1929,290,21.1,0.89,26.4,0.0,8.4,74.2,34.6,36.8,52.5,82,7.5,892,698,9.6,4.8,34.1,1908,923,0.97,N,franco
PAR011682,5.8,4.0,2.76,35,19,266,300,43,13.0,1.0,21.0,4.6,37.3,44.0,5.0,37.2,18.0,88,0.0,94,854,17.7,6.9,31.7,1743,570,1.24,N,franco
PAR011683,8.2,3.0,0.88,10,14,64,300,111,19.7,1.6,15.2,19.2,30.8,43.9,44.2,16.4,55.0,15,2.3,153,375,15.7,-3.1,37.0,1949,741,0.11,S,calcareo
PAR011684,6.2,4.4,1.23,42,23,245,510,158,18.2,0.48,17.5,5.9,24.0,54.2,5.0,38.1,11.0,116,0.0,87,572,14.2,2.1,24.7,1333,897,0.9,O,franco
PAR011685,7.4,2.3,1.85,19,2,131,584,106,19.8,0.59,24.7,14.8,11.2,53.5,35.7,26.4,48.8,68,10.0,386,150,19.5,6.3,37.3,1819,945,0.52,O,calcareo
PAR011686,6.6,5.2,0.65,32,29,338,2737,292,20.1,0.54,12.2,7.0,20.0,64.0,38.4,34.2,27.9,61,2.3,881,652,12.2,1.3,33.3,1774,1049,0.89,N,arcilloso
PAR011687,6.1,2.3,0.76,33,28,350,2197,469,13.2,0.2,26.0,0.0,3.0,78.8,39.3,29.3,47.4,112,1.9,1126,755,10.9,7.4,36.8,1696,646,1.14,N,arcilloso
PAR011688,8.0,0.3,1.93,10,2,44,395,254,34.9,1.23,10.7,20.5,32.1,19.7,21.5,8.9,26.9,22,38.8,410,458,20.7,-1.9,27.5,1417,1327,0.15,E,franco
PAR011689,9.0,2.0,2.05,10,6,121,1223,164,28.3,1.78,24.4,17.8,39.7,38.1,23.3,5.2,42.9,58,24.6,246,407,17.0,-6.7,31.1,1564,930,0.12,S,arcilloso
PAR011690,6.5,3.6,0.77,39,25,264,2646,456,20.9,0.64,25.9,2.6,11.4,49.6,28.9,27.5,47.9,115,16.6,1044,976,13.9,1.8,30.5,2200,663,1.36,S,calcareo
PAR011691,5.9,3.6,2.16,43,21,171,1185,158,19.2,0.97,22.9,5.7,33.0,35.5,5.0,23.9,22.7,101,0.9,259,1044,15.5,5.6,31.0,1562,893,1.02,N,arcilloso
PAR011692,8.3,0.3,2.05,2,5,96,976,133,23.6,2.28,19.3,16.7,37.1,34.2,14.1,9.1,45.1,47,17.3,383,248,22.1,0.8,28.5,1782,965,0.5,N,arcilloso
PAR011693,5.4,2.7,1.64,43,10,219,567,259,7.7,0.66,10.4,0.0,36.0,20.8,5.0,38.3,33.0,101,0.0,373,602,18.7,7.0,30.7,1427,885,0.73,S,calcareo
PAR011694,6.0,4.5,1.04,30,34,330,2414,402,15.4,0.37,23.1,2.0,21.7,50.9,20.2,33.0,41.7,68,13.5,1022,846,7.8,6.4,37.3,1915,943,1.09,O,franco
PAR011695,6.0,4.2,2.38,26,24,190,300,158,9.9,0.1,11.5,0.0,17.8,20.1,5.0,30.9,37.2,89,1.9,0,885,14.6,1.8,26.4,1572,992,0.58,E,arcilloso
PAR011696,5.3,4.9,2.05,27,29,286,300,110,8.1,0.55,8.6,2.8,41.4,47.0,6.3,19.9,22.6,77,0.0,0,918,19.3,5.0,28.2,1365,916,0.66,E,arcilloso
PAR011697,9.0,0.5,0.89,11,4,94,592,117,22.2,2.38,25.6,22.1,21.6,33.2,15.2,16.5,39.0,21,16.5,370,150,17.9,0.9,33.3,1671,1128,0.67,E,franco
PAR011698,5.3,4.3,1.26,39,36,242,1803,469,10.3,0.1,15.7,10.4,15.4,55.1,26.9,24.8,53.8,105,10.3,833,840,15.6,8.1,39.8,1991,618,0.8,O,franco
PAR011699,5.8,4.4,2.14,39,35,222,300,195,9.1,0.42,14.2,0.0,26.4,37.9,5.0,29.7,25.5,83,0.0,720,832,16.1,7.5,38.0,1543,1053,1.23,E,calcareo
PAR011700,6.0,2.8,2.1,31,31,247,438,289,9.1,0.1,10.1,0.0,31.5,40.1,17.2,28.4,18.0,128,0.0,538,566,15.9,6.3,29.8,1287,790,0.8,E,arcilloso
PAR011701,7.8,2.7,1.26,21,10,187,1304,128,23.8,1.58,11.1,17.4,21.6,28.3,24.6,13.7,53.5,42,14.4,370,365,18.6,7.7,35.3,1680,890,0.2,S,arcilloso
PAR011702,6.3,3.3,2.28,41,21,211,788,212,9.6,0.52,22.2,0.0,15.3,33.4,5.0,32.0,24.8,105,0.0,292,972,18.7,6.2,28.7,1561,847,1.06,O,calcareo
PAR011703,7.6,0.7,1.77,5,16,117,1179,66,17.8,1.99,15.5,5.8,31.4,43.6,38.0,11.8,34.2,57,16.6,697,467,19.2,7.0,35.2,1525,915,0.23,N,arenoso
PAR011704,5.6,3.0,1.94,24,18,250,663,149,14.2,0.1,21.1,1.3,26.1,11.8,5.0,38.2,24.9,115,15.1,386,976,18.7,7.6,25.8,1339,1055,1.09,S,franco
PAR011705,6.1,3.8,2.6,29,39,263,300,206,2.7,0.1,16.7,2.1,25.9,52.1,5.0,33.1,25.4,105,17.2,0,575,17.7,9.9,28.7,1658,1048,0.64,N,arcilloso
PAR011706,7.8,1.1,2.47,2,9,127,2289,247,23.0,2.31,23.8,14.8,44.2,5.0,13.2,5.0,26.9,85,14.5,60,215,17.1,2.4,30.2,1968,1146,0.1,O,franco
PAR011707,6.1,2.8,2.28,34,29,204,300,245,2.0,0.85,25.7,0.0,30.6,22.2,5.0,21.9,35.7,94,3.7,315,1019,17.0,7.7,33.7,1412,818,1.17,N,arenoso
PAR011708,5.5,5.3,1.38,35,36,300,2339,399,13.8,0.1,26.8,1.8,20.5,50.0,26.8,37.8,39.8,74,0.0,662,780,12.8,10.5,38.3,2025,1106,1.33,S,arcilloso
PAR011709,5.3,3.3,2.12,32,34,292,411,276,16.9,0.62,12.0,0.0,34.2,27.2,5.0,28.7,28.5,91,7.9,54,837,16.5,3.9,28.0,1628,729,1.04,N,calcareo
PAR011710,6.1,1.2,0.86,24,8,95,1124,303,8.2,1.27,15.8,8.7,18.5,38.3,43.9,12.4,55.0,87,15.2,315,536,20.6,-3.7,37.8,1753,954,0.6,O,arenoso
PAR011711,7.4,3.4,1.76,13,13,91,300,183,14.1,1.14,21.2,5.3,24.3,50.6,36.6,28.8,32.8,41,5.1,808,542,21.3,1.7,31.8,2046,1182,0.66,O,arcilloso
PAR011712,6.0,2.8,0.99,35,29,171,549,256,5.7,0.1,24.1,0.0,22.5,25.9,8.0,37.2,22.5,76,0.0,310,904,19.9,7.8,34.1,1306,911,0.61,E,franco
PAR011713,7.8,1.1,1.31,27,14,269,1381,70,30.2,1.24,20.9,1.7,17.0,30.4,24.7,17.3,42.6,32,22.0,533,456,19.3,5.2,38.9,1786,1001,0.53,E,calcareo
PAR011714,5.2,4.0,2.9,41,27,270,846,233,10.3,1.39,26.2,2.8,36.2,38.2,5.0,30.4,22.0,72,4.9,283,958,12.1,5.4,26.9,1395,1098,0.44,O,arenoso
PAR011715,5.6,3.2,1.73,37,25,280,694,349,10.9,0.23,15.7,3.4,38.3,42.7,5.0,34.4,40.4,53,10.5,193,634,14.5,5.8,23.7,1618,638,1.45,E,franco
PAR011716,8.7,2.8,2.51,3,9,57,1548,133,20.8,1.85,22.7,18.9,40.8,35.8,18.7,5.0,42.8,15,19.7,400,419,19.2,0.1,27.1,1695,899,0.1,O,arcilloso
PAR011717,8.3,0.8,2.39,23,12,71,1470,146,24.0,2.41,18.5,21.8,38.8,31.9,17.8,10.3,35.7,73,24.8,241,479,18.3,2.1,36.9,1600,1049,0.54,E,arcilloso
PAR011718,6.0,3.0,1.05,46,28,213,676,177,12.0,0.92,16.4,3.9,23.9,36.1,7.9,24.5,28.5,71,0.0,613,819,16.3,1.2,25.0,1537,829,1.2,O,franco
PAR011719,9.0,0.8,2.02,13,19,98,1139,257,9.2,2.09,20.4,6.6,49.0,39.5,31.6,11.0,27.4,15,8.6,26,229,21.3,3.0,37.5,1252,1008,0.59,E,arenoso
PAR011720,7.1,2.2,1.89,10,6,57,1087,101,11.6,1.2,26.8,13.2,30.0,17.8,39.1,8.6,51.3,27,16.6,109,364,17.7,7.7,40.5,1847,1000,0.8,O,arenoso
PAR011721,7.2,1.2,1.25,2,6,66,714,132,27.7,0.94,25.2,14.5,29.2,63.4,40.0,5.7,55.0,28,9.9,464,317,15.8,2.2,33.4,1792,1060,0.29,N,arenoso
PAR011722,8.7,0.3,1.94,15,2,108,1584,149,19.7,0.85,19.6,17.9,33.8,32.9,28.0,9.1,35.0,15,24.8,0,280,18.8,2.1,28.8,1461,1124,0.15,O,franco
PAR011723,7.2,2.3,1.95,4,11,164,1654,93,19.0,1.72,27.3,7.5,43.9,34.6,43.7,16.7,50.3,55,13.5,178,701,19.7,1.5,38.2,1969,864,0.91,O,arcilloso
PAR011724,6.1,4.0,1.2,49,27,85,432,263,6.0,0.28,8.4,7.1,26.5,40.6,5.0,26.4,18.9,44,11.8,220,599,17.8,4.5,31.2,1581,861,1.2,E,franco
PAR011725,8.2,0.3,1.42,6,13,84,736,174,27.8,1.73,24.3,9.0,18.2,27.4,30.1,18.2,52.0,59,12.4,736,399,20.1,6.3,34.6,1652,926,0.53,O,calcareo
PAR011726,6.6,4.1,1.83,42,26,192,300,181,12.3,0.1,15.8,0.0,38.2,29.8,5.0,24.2,28.7,84,0.0,73,814,16.3,8.7,34.4,1714,1004,0.78,O,calcareo
PAR011727,6.0,3.4,0.97,21,43,237,2500,292,14.7,0.1,31.4,9.7,19.1,43.8,40.1,35.7,40.9,111,5.6,785,598,7.6,12.5,35.0,2068,740,0.73,O,arenoso
PAR011728,5.0,4.7,2.22,30,19,277,309,250,5.4,0.57,10.7,2.7,28.3,21.9,5.0,27.6,25.9,94,13.5,550,903,17.2,6.9,26.3,1844,833,0.95,E,arenoso
PAR011729,8.3,0.7,2.5,27,4,69,1085,89,17.7,1.23,21.5,16.8,34.9,27.3,22.7,15.4,34.3,21,19.1,234,568,19.6,-0.5,24.3,1508,914,0.32,S,calcareo
PAR011730,6.1,4.8,0.35,58,36,321,2735,369,4.5,0.1,25.9,4.5,15.6,74.1,24.5,29.6,40.4,60,4.6,368,814,10.4,10.8,30.8,1946,826,1.1,O,franco
PAR011731,8.8,0.8,2.43,6,12,109,964,243,34.4,0.66,21.2,27.7,48.6,5.0,7.3,13.0,39.8,23,9.8,373,243,19.2,1.9,31.6,1533,1339,0.2,O,arcilloso
PAR011732,5.3,2.9,1.65,31,28,384,454,371,4.4,0.76,11.5,2.2,20.9,30.8,5.0,37.4,22.5,120,0.5,404,996,22.9,4.6,27.1,1628,977,1.16,N,franco
